Query	Subject	% Similarity	E Value	Length
CTL0578	CT_326	99.6	0.0	1012
CTL0578	CT_326	99.27	0.0	684
CTL0580	CT_326.2	100.0	2.999999999999999e-92	183
CTL_t21	CT_t13	100.0	4.9999999999999996e-33	73
CTL0581	CT_327	99.2	0.0	627
CTL0582	CT_328	99.39	0.0	825
CTL0583	CT_329	99.48	0.0	1551
CTL0583A	CT_161	100.0	0.54	15
CTL0584	CT_330	99.27	2.9999999999999995e-138	273
CTL0585	CT_331	99.58	0.0	1923
CTL0586	CT_332	99.59	0.0	1458
CTL0587	CT_333	99.74	0.0	5361
CTL0588	CT_334	99.57	0.0	1401
CTL0589	CT_335	100.0	9.999999999999996e-151	291
CTL0590	CT_336	99.71	0.0	1716
CTL0591	CT_337	99.7	3.999999999999999e-170	330
CTL0592	CT_338	99.57	0.0	462
CTL0592a	CT_339	100.0	6e-08	28
CTL0593	CT_339	99.74	0.0	1530
CTL0594	CT_340	99.85	0.0	2037
CTL0595	CT_341	99.41	0.0	1179
CTL0596	CT_342	99.44	1.9999999999999996e-87	177
CTL0597	CT_343	99.68	0.0	633
CTL0598	CT_344	99.67	0.0	2460
CTL0599	CT_345	99.18	0.0	366
CTL0600	CT_346	99.67	0.0	915
CTL0601	CT_347	99.79	0.0	948
CTL0602	CT_348	99.43	0.0	1590
CTL0603	CT_349	99.66	0.0	591
CTL0604	CT_350	99.71	0.0	1701
CTL0605	CT_351	99.24	0.0	2103
CTL0606	CT_352	100.0	3.9999999999999993e-112	220
CTL0607	CT_353	100.0	0.0	546
CTL0608	CT_354	99.88	0.0	834
CTL0609	CT_355	99.53	0.0	1062
CTL0610	CT_356	99.48	0.0	2115
CTL_t28	CT_t14	98.81	2.9999999999999996e-37	84
CTL0611A	CT_357	99.4	9.999999999999998e-171	333
CTL0612	CT_358	98.25	0.0	515
CTL0613	CT_359	99.32	0.0	591
CTL0614	CT_360	99.36	0.0	627
CTL0615	CT_361	99.54	0.0	861
CTL0616	CT_362	99.54	0.0	1296
CTL0617	CT_363	99.6	0.0	1005
CTL0618	CT_364	99.34	0.0	762
CTL0619	CT_365	98.96	0.0	1728
CTL0620	CT_366	99.32	0.0	1323
CTL0621	CT_367	99.46	0.0	555
CTL0622	CT_368	99.44	0.0	1074
CTL0623	CT_369	99.73	0.0	1122
CTL0624	CT_370	99.45	0.0	1443
CTL0625	CT_371	99.36	0.0	786
CTL0626	CT_372	99.32	0.0	1329
CTL0627	CT_373	99.32	0.0	588
CTL0628	CT_374	99.52	0.0	1452
CTL0629	CT_375	99.81	0.0	1059
CTL0630	CT_376	99.59	0.0	981
CTL0631	CT_377	100.0	1e-69	141
CTL0633	CT_378	99.56	0.0	1578
CTL0634	CT_379	99.48	0.0	1344
CTL0635	CT_380	99.38	0.0	801
CTL0636	CT_381	99.1	0.0	774
CTL0637	CT_382	99.76	0.0	837
CTL0638	CT_382.1	98.96	2e-94	192
CTL0639	CT_383	99.45	0.0	732
CTL0640	CT_384	99.88	0.0	1620
CTL0641	CT_385	99.7	1.9999999999999994e-173	336
CTL0642	CT_386	99.66	0.0	870
CTL0643	CT_387	99.66	0.0	2076
CTL0644	CT_388	99.71	5.9999999999999976e-180	348
CTL0645	CT_389	99.43	0.0	1227
CTL0646	CT_390	99.66	0.0	1185
CTL0647	CT_391	99.5	0.0	1008
CTL0648	CT_392	99.12	0.0	1131
CTL0649	CT_393	99.48	0.0	1746
CTL0650	CT_394	99.24	0.0	1179
CTL0651	CT_395	99.83	0.0	573
CTL0652	CT_396	99.9	0.0	1983
CTL0654	CT_397	99.57	0.0	2085
CTL0655	CT_398	99.61	0.0	765
CTL655a	CT_398.1	99.68	1.9999999999999997e-161	314
CTL0656	CT_399	99.19	0.0	987
CTL0657	CT_400	99.49	0.0	1166
CTL0658	CT_401	99.68	0.0	1239
CTL0659	CT_402	99.46	0.0	1110
CTL0660	CT_403	99.63	0.0	810
CTL0661	CT_404	99.15	0.0	828
CTL0662	CT_405	99.5	0.0	600
CTL0663	CT_406	99.57	0.0	465
CTL0664	CT_407	99.73	0.0	375
CTL0665	CT_408	98.61	0.0	504
CTL0666	CT_409	99.56	0.0	1362
CTL0667	CT_410	99.61	0.0	1278
CTL0668	CT_411	99.73	0.0	1824
CTL0669	CT_412	99.9	0.0	2928
CTL0670	CT_413	98.63	0.0	5259
CTL0671	CT_414	97.83	0.0	5355
CTL_t29	CT_t15	100.0	6.999999999999999e-39	84
CTL0672	CT_415	99.76	0.0	831
CTL0673	CT_416	99.86	0.0	711
CTL0674	CT_417	99.66	0.0	882
CTL0675	CT_418	99.4	0.0	1008
CTL0676	CT_419	99.6	5.999999999999999e-128	252
CTL0677	CT_420	99.38	7.999999999999998e-166	324
CTL_t24	CT_t16	100.0	4.9999999999999996e-33	73
CTL0678	CT_421	99.15	0.0	702
CTL0679	CT_421.1	99.38	2.9999999999999994e-79	162
CTL0680	CT_421.2	99.38	2.9999999999999994e-79	162
CTL0681	CT_422	99.59	0.0	486
CTL0682	CT_423	99.46	0.0	1110
CTL0683	CT_424	100.0	0.0	351
CTL0684	CT_425	99.79	0.0	1866
CTL0685	CT_426	99.82	0.0	1110
CTL0686	CT_427	99.64	0.0	822
CTL0687	CT_428	99.71	0.0	690
CTL0688	CT_429	98.89	0.0	990
CTL0689	CT_430	99.88	0.0	828
CTL0690	CT_431	99.65	0.0	579
CTL0691	CT_432	99.73	0.0	1494
CTL0692	CT_433	99.55	0.0	672
CTL0693	CT_434	99.81	0.0	537
CTL0694	CT_435	99.72	0.0	1053
CTL0695	CT_436	99.69	9.999999999999998e-164	318
CTL0696	CT_437	99.52	0.0	2085
CTL0697	CT_438	99.79	0.0	474
CTL0698	CT_439	98.92	0.0	372
CTL0699	CT_440	99.71	4.999999999999999e-175	339
CTL0700	CT_441	99.53	0.0	1935
CTL0701	CT_442	95.21	0.0	459
CTL0702	CT_443	99.28	0.0	1662
CTL0703	CT_444	99.25	5.999999999999998e-135	267
CTL0704	CT_444.1	99.56	1.9999999999999997e-113	225
CTL0705	CT_445	99.54	0.0	1521
CTL0706	CT_446	99.64	0.0	552
CTL0707	CT_447	99.72	0.0	1755
CTL0708a	CT_448	99.57	0.0	4203
CTL0708	CT_448	100.0	7e-31	69
CTL0709	CT_449	99.4	9.999999999999998e-171	333
CTL0710	CT_450	99.34	0.0	762
CTL0711	CT_451	99.46	0.0	918
CTL0712	CT_452	99.69	0.0	651
CTL0713	CT_453	100.0	0.0	651
CTL0714	CT_454	99.59	0.0	1692
CTL0715	CT_455	99.48	0.0	1335
CTL0716	CT_456	96.76	0.0	1544
CTL0716	CT_456	93.74	0.0	879
CTL0716	CT_456	92.06	0.0	466
CTL0716	CT_456	92.06	0.0	466
CTL0716	CT_456	99.21	0.0	380
CTL0717	CT_457	99.72	0.0	717
CTL0718	CT_458	100.0	0.0	504
CTL0719	CT_459	99.28	0.0	1108
CTL0720	CT_460	98.85	3.999999999999999e-130	261
CTL0721	CT_461	99.09	0.0	990
CTL0722	CT_462	99.39	0.0	660
CTL0723	CT_463	99.5	0.0	804
CTL0724	CT_464	99.11	0.0	675
CTL0725	CT_465	99.84	0.0	642
CTL_t16	CT_t17	100.0	2e-38	83
CTL0726	CT_466	98.79	1.9999999999999995e-166	330
CTL0727	CT_467	99.62	0.0	1059
CTL0728	CT_468	99.91	0.0	1161
CTL_t04	CT_t18	100.0	1e-33	74
CTL0729	CT_469	100.0	0.0	537
CTL0730	CT_470	99.45	0.0	732
CTL0731	CT_471	99.5	0.0	603
CTL_t18	CT_t19	100.0	7e-38	82
CTL0733	CT_472	99.62	0.0	795
CTL0734	CT_473	99.68	4.999999999999999e-162	315
CTL0735	CT_474	99.46	0.0	930
CTL0736	CT_475	99.54	0.0	2373
CTL0737	CT_476	99.48	0.0	966
CTL0738	CT_477	98.83	0.0	513
CTL0739	CT_478	99.54	0.0	1737
CTL0740	CT_479	99.79	0.0	1416
CTL0741	CT_480	99.76	0.0	2091
CTL0742a	CT_480.1	99.36	5e-76	156
CTL0742	CT_481	99.59	0.0	732
CTL0743	CT_482	99.85	0.0	654
CTL0744	CT_483	99.73	0.0	366
CTL0745	CT_484	99.5	0.0	999
CTL0746	CT_485	99.37	0.0	945
CTL0747	CT_486	99.62	0.0	786
CTL0748	CT_487	99.65	0.0	573
CTL0749	CT_488	99.73	0.0	735
CTL0750	CT_489	99.85	0.0	1326
CTL0751	CT_490	99.6	5.999999999999999e-128	252
CTL0752	CT_491	99.57	0.0	1395
CTL0753	CT_492	99.67	0.0	609
CTL0754	CT_493	99.19	0.0	2601
CTL0755	CT_494	99.4	0.0	996
CTL0756	CT_495	99.14	0.0	1623
CTL0757	CT_496	99.41	0.0	507
CTL_t30	CT_t20	98.81	2.9999999999999996e-37	84
CTL0758	CT_496.1	100.0	2e-74	150
CTL0759	CT_497	99.51	0.0	1419
CTL0760	CT_498	99.45	0.0	1833
CTL0761	CT_499	100.0	0.0	702
CTL0762	CT_500	99.3	0.0	426
CTL0763	CT_501	99.67	0.0	603
CTL0764	CT_502	100.0	0.0	513
CTL0765	CT_503	99.46	0.0	555
CTL_t19	CT_t21	100.0	2e-38	83
CTL0766	CT_504	99.08	0.0	867
CTL0767	CT_505	99.4	0.0	1005
CTL0768	CT_506	99.53	0.0	426
CTL0769	CT_507	99.65	0.0	1134
CTL0770	CT_508	99.75	0.0	399
CTL0771	CT_509	99.19	0.0	369
CTL0772	CT_510	99.42	0.0	1374
CTL0773	CT_511	99.54	0.0	435
CTL0774	CT_512	99.4	0.0	498
CTL0775	CT_513	99.73	0.0	372
CTL0776	CT_514	99.28	0.0	552
CTL0777	CT_515	99.0	0.0	402
CTL0778	CT_516	99.45	0.0	543
CTL0779	CT_517	98.81	9.999999999999997e-170	336
CTL0780	CT_518	98.92	0.0	369
CTL0781	CT_519	100.0	9.999999999999998e-130	252
CTL0782	CT_520	99.09	4.999999999999999e-109	219
CTL0783	CT_521	99.76	0.0	417
CTL0784	CT_522	99.56	0.0	675
CTL0785	CT_523	98.81	9.999999999999997e-170	336
CTL0786	CT_524	100.0	9.999999999999997e-138	267
CTL0787	CT_525	99.88	0.0	855
CTL0788	CT_526	99.11	9.999999999999998e-171	336
CTL0789	CT_527	99.25	0.0	669
CTL0790	CT_528	99.4	0.0	666
CTL0791	CT_529	96.88	0.0	897
CTL0792	CT_530	99.68	0.0	951
CTL0793	CT_531	99.76	0.0	843
CTL0794	CT_532	100.0	0.0	462
CTL0795	CT_533	99.65	0.0	861
CTL0796	CT_534	99.63	0.0	1629
CTL0797	CT_535	100.0	0.0	483
CTL0798	CT_536	99.6	0.0	753
CTL0799	CT_537	99.16	0.0	474
CTL0800	CT_538	99.16	0.0	717
CTL_t17	CT_t22	100.0	5.999999999999999e-39	84
CTL0801	CT_539	99.68	7.999999999999997e-159	309
CTL0802	CT_540	99.12	0.0	456
CTL0803	CT_541	99.45	0.0	732
CTL0804	CT_542	99.54	0.0	1749
CTL0805	CT_543	99.61	0.0	1287
CTL0806	CT_544	99.42	0.0	1371
CTL0807	CT_545	99.65	0.0	3714
CTL0808	CT_546	99.77	0.0	870
CTL0809	CT_547	99.48	0.0	957
CTL0810	CT_548	99.83	0.0	585
CTL0811	CT_549	99.77	0.0	441
CTL0812	CT_550	100.0	0.0	426
CTL0813	CT_551	99.32	0.0	1033
CTL0814	CT_552	99.51	0.0	408
CTL0815	CT_553	99.28	0.0	979
CTL0817	CT_554	99.51	0.0	1236
CTL0818	CT_555	99.83	0.0	3600
CTL0819	CT_556	99.79	0.0	480
CTL0820	CT_557	99.71	0.0	1398
CTL0821	CT_558	99.47	0.0	936
CTL0822	CT_559	98.78	0.0	981
CTL0823	CT_560	99.76	0.0	837
CTL0824	CT_561	99.26	0.0	672
CTL0825	CT_562	99.57	0.0	921
CTL0826	CT_563	99.65	7.999999999999998e-146	285
CTL0827	CT_564	99.89	0.0	870
CTL0828	CT_565	99.55	0.0	444
CTL0829	CT_566	99.8	0.0	993
CTL0830	CT_567	99.62	0.0	525
CTL0831	CT_568	98.68	0.0	456
CTL0832	CT_569	100.0	7.999999999999998e-172	330
CTL0833	CT_570	99.57	0.0	1176
CTL0834	CT_571	99.73	0.0	1506
CTL0835	CT_572	99.65	0.0	2283
CTL0836	CT_573	99.51	0.0	1230
CTL0837	CT_574	99.72	0.0	1071
CTL0838	CT_575	99.54	0.0	1731
CTL0839	CT_576	99.43	0.0	699
CTL0840	CT_577	100.0	0.0	360
CTL0841	CT_578	99.59	0.0	1464
CTL0842	CT_579	99.02	0.0	1320
CTL0843	CT_580	99.49	0.0	984
CTL0844	CT_581	99.63	0.0	1908
CTL0845	CT_582	99.61	0.0	768
CTL0846	CT_583	99.49	0.0	792
CTL0847	CT_584	99.82	0.0	552
CTL0848	CT_585	99.42	0.0	1041
CTL0849	CT_586	99.75	0.0	2007
CTL0850	CT_587	99.76	0.0	1275
CTL0851	CT_588	99.69	0.0	1953
CTL0852	CT_589	99.39	0.0	1809
CTL0853	CT_590	99.51	0.0	2865
CTL0854	CT_591	99.28	0.0	699
CTL0855	CT_592	99.48	0.0	1723
CTL0856	CT_593	99.65	0.0	570
CTL0858	CT_594	99.37	0.0	792
CTL0859	CT_595	99.57	0.0	2079
CTL0860	CT_596	99.71	0.0	699
CTL0861	CT_597	99.26	0.0	408
CTL0861A	CT_598	99.58	0.0	708
CTL0862	CT_599	99.92	0.0	1296
CTL0863	CT_600	99.65	0.0	567
CTL0864	CT_601	98.84	0.0	603
CTL0865	CT_602	98.98	0.0	393
CTL0866	CT_603	97.79	0.0	588
CTL_t05	CT_t23	98.63	1.9999999999999997e-31	73
CTL0867	CT_604	98.38	0.0	1602
CTL0868	CT_605	99.59	0.0	1227
CTL0869	CT_606	99.05	0.0	630
CTL0870	CT_606.1	99.17	1.9999999999999996e-120	240
CTL0871	CT_607	98.41	0.0	690
CTL0872	CT_608	99.42	0.0	1905
CTL0873	CT_609	99.62	0.0	1311
CTL0874	CT_610	99.71	0.0	696
CTL0875	CT_611	99.73	0.0	732
CTL0876	CT_612	99.79	0.0	480
CTL0877	CT_613	99.41	0.0	1353
CTL0878	CT_614	100.0	0.0	375
CTL0879	CT_615	99.65	0.0	1716
CTL0880	CT_616	99.61	0.0	1290
CTL0881	CT_617	99.33	2.999999999999999e-151	297
CTL0882	CT_618	96.63	0.0	801
CTL0883	CT_619	90.64	0.0	2638
CTL0884	CT_620	97.74	0.0	2517
CTL0885	CT_621	99.04	0.0	2499
CTL0886	CT_622	93.71	0.0	1956
CTL0887	CT_623	98.08	0.0	1302
CTL0887a	CT_277	100.0	0.16	16
CTL0888	CT_624	98.26	0.0	1611
CTL0889	CT_625	97.46	0.0	867
CTL0890	CT_626	98.57	0.0	630
CTL0891	CT_627	99.7	0.0	984
CTL0892	CT_628	98.74	0.0	876
CTL0893	CT_204	91.67	0.011000000000000001	24
CTL0894	CT_630	99.12	0.0	684
CTL0895	CT_631	100.0	2.9999999999999995e-131	255
CTL_t25	CT_t24	100.0	1e-33	74
CTL0897	CT_632	99.69	0.0	1590
