Query	Subject	% Similarity	E Value
CTL0527	TC_RS02775	87.35	0.0
CTL0528	TC_RS02780	81.49	2.999999999999999e-161
CTL0529	TC_RS02785	76.74	4.999999999999999e-141
CTL0530	TC_RS02790	82.87	0.0
CTL0531	TC_RS02795	80.17	0.0
CTL0532	TC_RS02800	83.46	0.0
CTL0533	TC_RS02805	85.58	0.0
CTL0534	TC_RS02810	80.79	1.9999999999999996e-92
CTL0535	TC_RS02815	78.67	0.0
CTL0536	TC_RS02820	77.42	0.0
CTL0537	TC_RS02825	79.42	0.0
CTL0538	TC_RS02830	85.22	0.0
CTL0539	TC_RS02835	82.82	0.0
CTL0540	TC_RS02840	69.5	0.0
CTL0541	TC_RS02845	74.85	2.9999999999999997e-115
CTL0542	TC_RS02850	81.71	0.0
CTL0543	TC_RS02855	82.6	1.9999999999999995e-137
CTL0544	TC_RS02860	84.7	3.9999999999999994e-139
CTL0545	TC_RS02865	83.84	0.0
CTL0546	TC_RS02870	84.79	0.0
CTL0547	TC_RS02875	78.0	0.0
CTL0548	TC_RS02880	73.66	8.999999999999999e-79
CTL0549	TC_RS02885	80.83	0.0
CTL0550	TC_RS02890	82.2	0.0
CTL0551	TC_RS02895	77.97	3.999999999999999e-161
CTL0552	TC_RS03250	94.12	3.2
CTL0552	TC_RS02980	94.12	3.2
CTL0552	TC_RS01355	94.12	3.2
CTL0552	TC_RS01245	94.12	3.2
CTL0552	TC_RS00775	86.36	3.2
CTL0552	TC_RS00660	89.47	3.2
CTL0552	TC_RS00205	100.0	3.2
CTL0553	TC_RS02910	78.21	0.0
CTL0554	TC_RS02915	82.5	0.0
CTL0555	TC_RS02920	83.78	1.9999999999999998e-125
CTL0556	TC_RS02925	91.31	2.9999999999999987e-173
CTL0557	TC_RS02930	82.6	0.0
CTL0558	TC_RS02935	84.31	0.0
CTL0559	TC_RS02940	87.02	0.0
CTL0560	TC_RS02945	86.37	0.0
CTL0561	TC_RS02950	86.27	0.0
CTL0562	TC_RS02955	83.39	0.0
CTL0563	TC_RS02960	80.7	0.0
CTL0564	TC_RS02965	82.32	2.9999999999999992e-102
CTL0565	TC_RS02970	86.89	0.0
CTL0566	TC_RS02975	87.07	0.0
CTL0567	TC_RS02980	87.47	0.0
CTL0568	TC_RS02985	97.71	0.0
CTL0569	TC_RS02990	91.71	0.0
CTL0570	TC_RS02995	91.7	0.0
CTL0571	TC_RS03000	92.96	0.0
CTL0572	TC_RS03005	90.68	0.0
CTL0573	TC_RS03010	91.16	3.999999999999999e-98
CTL_t34	TC_RS03015	100.0	4.9999999999999996e-33
CTL0574	TC_RS03020	92.15	0.0
CTL_t33	TC_RS03025	100.0	1.9999999999999998e-32
CTL0575	TC_RS03030	90.5	4.999999999999999e-84
CTL0576	TC_RS03035	77.22	0.0
CTL0577	TC_RS03040	80.18	1.9999999999999997e-112
CTL0578	TC_RS03045	69.01	0.0
CTL0580	TC_RS04460	84.38	0.038
CTL_t21	TC_RS03050	100.0	4.9999999999999996e-33
CTL0581	TC_RS03060	77.57	9.999999999999997e-136
CTL0582	TC_RS03065	79.55	0.0
CTL0583	TC_RS03070	81.13	0.0
CTL0583A	TC_RS03075	88.07	6.999999999999999e-76
CTL0584	TC_RS03080	78.39	1e-60
CTL0585	TC_RS03085	77.59	0.0
CTL0586	TC_RS03090	83.22	0.0
CTL0587	TC_RS03095	77.42	0.0
CTL0588	TC_RS03100	79.67	0.0
CTL0589	TC_RS03105	88.66	9.999999999999998e-106
CTL0590	TC_RS03110	78.16	0.0
CTL0591	TC_RS03115	80.3	5e-86
CTL0592	TC_RS03120	79.09	1.9999999999999996e-106
CTL0592a	TC_RS03125	84.19	7.999999999999998e-76
CTL0593	TC_RS03130	75.33	0.0
CTL0594	TC_RS03135	83.9	0.0
CTL0595	TC_RS03140	85.07	0.0
CTL0596	TC_RS03145	94.32	6.999999999999998e-75
CTL0597	TC_RS03150	78.32	2.9999999999999993e-149
CTL0598	TC_RS03155	84.76	0.0
CTL0599	TC_RS03160	72.26	5e-36
CTL0600	TC_RS03165	84.35	0.0
CTL0601	TC_RS03170	83.23	0.0
CTL0602	TC_RS03175	83.77	0.0
CTL0603	TC_RS03180	83.73	2.9999999999999988e-180
CTL0604	TC_RS03185	79.06	0.0
CTL0605	TC_RS03190	81.65	0.0
CTL0606	TC_RS03195	90.0	1.9999999999999997e-116
CTL0607	TC_RS03200	84.43	2.9999999999999987e-173
CTL0608	TC_RS03205	82.85	0.0
CTL0609	TC_RS03210	82.86	0.0
CTL0610	TC_RS03215	79.72	0.0
CTL_t28	TC_RS03220	98.85	6.999999999999999e-39
CTL0611A	TC_RS01245	94.74	0.25
CTL0612	TC_RS00360	94.74	0.4
CTL0613	TC_RS03235	77.5	2.999999999999999e-130
CTL0614	TC_RS03240	72.33	9.999999999999999e-92
CTL0615	TC_RS03245	78.98	0.0
CTL0616	TC_RS03250	76.9	0.0
CTL0617	TC_RS03255	80.02	0.0
CTL0618	TC_RS03260	73.99	9.999999999999997e-131
CTL0619	TC_RS03265	74.39	0.0
CTL0620	TC_RS03270	79.76	0.0
CTL0621	TC_RS03275	74.02	5e-95
CTL0622	TC_RS03280	79.7	0.0
CTL0623	TC_RS03285	75.2	0.0
CTL0624	TC_RS03290	75.33	0.0
CTL0625	TC_RS03295	78.84	0.0
CTL0626	TC_RS03300	76.69	0.0
CTL0627	TC_RS03305	85.71	0.0
CTL0628	TC_RS03310	80.57	0.0
CTL0629	TC_RS03315	82.7	0.0
CTL0630	TC_RS03320	83.18	0.0
CTL0631	TC_RS03325	87.86	1e-45
CTL0633	TC_RS03330	80.37	0.0
CTL0634	TC_RS03335	82.86	0.0
CTL0635	TC_RS03340	80.92	0.0
CTL0636	TC_RS03345	79.51	0.0
CTL0637	TC_RS03350	78.45	0.0
CTL0638	TC_RS03355	90.58	3.9999999999999994e-72
CTL0639	TC_RS03360	70.25	1.9999999999999996e-90
CTL0640	TC_RS03365	77.13	0.0
CTL0641	TC_RS03370	89.85	1.9999999999999993e-128
CTL0642	TC_RS03375	83.91	0.0
CTL0643	TC_RS03385	81.88	0.0
CTL0644	TC_RS03390	83.22	1.9999999999999995e-86
CTL0645	TC_RS03395	83.54	0.0
CTL0646	TC_RS03400	77.97	0.0
CTL0647	TC_RS03405	80.12	0.0
CTL0648	TC_RS03410	70.71	9.999999999999996e-151
CTL0649	TC_RS03415	80.76	0.0
CTL0650	TC_RS03420	83.73	0.0
CTL0651	TC_RS03425	87.61	0.0
CTL0652	TC_RS03430	88.2	0.0
CTL0654	TC_RS03435	81.69	0.0
CTL0655	TC_RS03440	88.63	0.0
CTL655a	TC_RS04740	91.15	2.9999999999999993e-160
CTL0656	TC_RS03445	81.74	0.0
CTL0657	TC_RS03450	81.48	0.0
CTL0658	TC_RS03455	81.11	0.0
CTL0659	TC_RS03460	81.98	0.0
CTL0660	TC_RS03465	81.72	0.0
CTL0661	TC_RS03470	82.49	0.0
CTL0662	TC_RS03475	82.36	4.999999999999999e-172
CTL0663	TC_RS03480	89.32	6.999999999999997e-175
CTL0664	TC_RS03485	89.87	9.999999999999997e-145
CTL0665	TC_RS03490	80.59	1.9999999999999995e-131
CTL0666	TC_RS03495	80.9	0.0
CTL0667	TC_RS03500	81.79	0.0
CTL0668	TC_RS03505	79.25	0.0
CTL0669	TC_RS03510	76.91	0.0
CTL0670	TC_RS03515	75.14	0.0
CTL0671	TC_RS03520	79.14	0.0
CTL0671	TC_RS03520	75.38	0.0
CTL_t29	TC_RS03525	100.0	2e-40
CTL0672	TC_RS03530	80.26	0.0
CTL0673	TC_RS03535	81.01	0.0
CTL0674	TC_RS03540	82.31	0.0
CTL0675	TC_RS03545	84.01	0.0
CTL0676	TC_RS03550	94.84	9.999999999999997e-112
CTL0677	TC_RS03555	93.21	9.999999999999998e-139
CTL_t24	TC_RS03560	100.0	4.9999999999999996e-33
CTL0678	TC_RS03565	82.6	0.0
CTL0679	TC_RS03745	88.0	0.4
CTL0679	TC_RS03430	82.14	0.4
CTL0680	TC_RS04815	90.68	8.999999999999999e-60
CTL0681	TC_RS03570	81.48	3.9999999999999987e-134
CTL0682	TC_RS03575	77.1	0.0
CTL0683	TC_RS03580	87.54	2.999999999999999e-121
CTL0684	TC_RS03585	83.98	0.0
CTL0685	TC_RS03590	79.87	0.0
CTL0686	TC_RS03595	75.99	4.999999999999998e-161
CTL0687	TC_RS03600	74.71	3.999999999999999e-129
CTL0688	TC_RS03605	83.48	0.0
CTL0689	TC_RS03610	80.03	0.0
CTL0690	TC_RS03615	87.91	0.0
CTL0691	TC_RS03620	84.67	0.0
CTL0692	TC_RS03625	75.48	7.999999999999999e-132
CTL0693	TC_RS03630	77.76	9.999999999999999e-115
CTL0694	TC_RS03635	75.71	0.0
CTL0695	TC_RS03640	93.71	3.999999999999999e-138
CTL0696	TC_RS03645	85.85	0.0
CTL0697	TC_RS03650	92.62	0.0
CTL0698	TC_RS03655	94.89	1.9999999999999994e-168
CTL0699	TC_RS03660	79.65	2.9999999999999993e-82
CTL0700	TC_RS03665	81.79	0.0
CTL0701	TC_RS03670	69.66	4e-38
CTL0702	TC_RS03680	88.35	0.0
CTL0703	TC_RS03685	89.51	9.999999999999998e-100
CTL0704	TC_RS03690	81.18	1e-41
CTL0705	TC_RS03695	85.07	0.0
CTL0706	TC_RS03700	83.69	1.9999999999999995e-169
CTL0707	TC_RS03705	81.29	0.0
CTL0708a	TC_RS03710	80.8	0.0
CTL0708	TC_RS03710	89.71	1.0000000000000001e-20
CTL0709	TC_RS03715	73.52	5.999999999999999e-47
CTL0710	TC_RS03720	84.51	0.0
CTL0711	TC_RS03725	81.37	0.0
CTL0712	TC_RS03730	80.34	4.999999999999999e-172
CTL0713	TC_RS03735	82.8	0.0
CTL0714	TC_RS03740	80.91	0.0
CTL0715	TC_RS03745	82.74	0.0
CTL0716	TC_RS03750	68.12	9.999999999999998e-113
CTL0717	TC_RS03755	83.68	0.0
CTL0718	TC_RS03760	82.07	7.999999999999997e-143
CTL0719	TC_RS03765	86.22	0.0
CTL0720	TC_RS03770	88.12	3.999999999999999e-92
CTL0721	TC_RS03775	82.83	0.0
CTL0722	TC_RS03780	80.22	2.9999999999999985e-168
CTL0723	TC_RS03785	79.6	0.0
CTL0724	TC_RS03790	73.63	3.9999999999999994e-117
CTL0725	TC_RS03795	75.57	3.9999999999999997e-122
CTL_t16	TC_RS03800	100.0	2e-38
CTL0726	TC_RS03805	86.06	1.9999999999999997e-109
CTL0727	TC_RS03810	81.23	0.0
CTL0728	TC_RS03815	80.31	0.0
CTL_t04	TC_RS03820	100.0	1e-33
CTL0729	TC_RS03825	77.14	3.999999999999999e-115
CTL0730	TC_RS03830	82.55	0.0
CTL0731	TC_RS03835	83.86	0.0
CTL_t18	TC_RS03840	100.0	8e-38
CTL0733	TC_RS03850	83.14	0.0
CTL0734	TC_RS04295	100.0	0.84
CTL0734	TC_RS01060	100.0	0.84
CTL0735	TC_RS03860	78.6	0.0
CTL0736	TC_RS03865	79.84	0.0
CTL0737	TC_RS03870	82.3	0.0
CTL0738	TC_RS03875	74.8	8.999999999999999e-92
CTL0739	TC_RS03880	79.82	0.0
CTL0740	TC_RS03885	82.67	0.0
CTL0741	TC_RS03890	81.65	0.0
CTL0742a	TC_RS02890	90.48	0.12
CTL0742	TC_RS03895	78.09	3.9999999999999985e-167
CTL0743	TC_RS03900	80.19	1.9999999999999995e-164
CTL0744	TC_RS03905	76.97	1e-74
CTL0745	TC_RS03910	82.58	0.0
CTL0746	TC_RS03915	77.83	0.0
CTL0747	TC_RS03920	83.95	0.0
CTL0748	TC_RS03925	82.37	8.999999999999998e-156
CTL0749	TC_RS03930	78.76	5.999999999999999e-178
CTL0750	TC_RS03935	84.54	0.0
CTL0751	TC_RS03940	78.66	9.999999999999999e-55
CTL0752	TC_RS03945	85.95	0.0
CTL0753	TC_RS03950	91.95	0.0
CTL0754	TC_RS03955	80.02	0.0
CTL0755	TC_RS03960	77.49	0.0
CTL0756	TC_RS03965	78.48	0.0
CTL0757	TC_RS03970	81.42	9.999999999999998e-140
CTL_t30	TC_RS03975	98.88	5.999999999999999e-40
CTL0758	TC_RS04825	82.46	9e-28
CTL0759	TC_RS03980	83.51	0.0
CTL0760	TC_RS03985	81.66	0.0
CTL0761	TC_RS03990	77.48	2.9999999999999987e-156
CTL0762	TC_RS03995	87.06	2.999999999999999e-148
CTL0763	TC_RS04000	83.25	0.0
CTL0764	TC_RS04005	81.87	1.9999999999999993e-144
CTL0765	TC_RS04010	86.1	0.0
CTL_t19	TC_RS04015	100.0	2e-38
CTL0766	TC_RS04020	78.09	0.0
CTL0767	TC_RS04025	89.19	0.0
CTL0768	TC_RS04030	91.94	1.9999999999999992e-175
CTL0769	TC_RS04035	89.24	0.0
CTL0770	TC_RS04040	94.24	9.999999999999997e-178
CTL0771	TC_RS04045	95.12	1.9999999999999994e-168
CTL0772	TC_RS04050	86.32	0.0
CTL0773	TC_RS04055	91.03	1.9999999999999992e-175
CTL0774	TC_RS04060	95.58	0.0
CTL0775	TC_RS04065	93.55	5.999999999999998e-162
CTL0776	TC_RS04070	93.3	0.0
CTL0777	TC_RS04075	93.03	8.999999999999999e-173
CTL0778	TC_RS04080	92.08	0.0
CTL0779	TC_RS04085	97.32	1.9999999999999994e-162
CTL0780	TC_RS04090	87.8	9.999999999999997e-132
CTL0781	TC_RS04095	94.05	5.999999999999998e-109
CTL0782	TC_RS04100	95.43	3.999999999999999e-98
CTL0783	TC_RS04105	96.88	0.0
CTL0784	TC_RS04110	91.25	0.0
CTL0785	TC_RS04115	89.88	6.999999999999998e-129
CTL0786	TC_RS04120	97.75	1.9999999999999995e-129
CTL0787	TC_RS04125	89.82	0.0
CTL0788	TC_RS04130	90.18	5.999999999999998e-130
CTL0789	TC_RS04135	87.74	0.0
CTL0790	TC_RS04140	92.19	0.0
CTL0791	TC_RS04145	66.85	2e-65
CTL0792	TC_RS04150	82.02	0.0
CTL0793	TC_RS04155	87.43	0.0
CTL0794	TC_RS04160	86.15	1.9999999999999993e-156
CTL0795	TC_RS04165	84.9	0.0
CTL0796	TC_RS04170	76.61	0.0
CTL0797	TC_RS04175	84.55	1.9999999999999995e-151
CTL0798	TC_RS04180	86.04	0.0
CTL0799	TC_RS04185	81.43	1.9999999999999994e-130
CTL0800	TC_RS04190	89.54	0.0
CTL_t17	TC_RS04195	100.0	5.999999999999999e-39
CTL0801	TC_RS04200	86.69	5.999999999999998e-104
CTL0802	TC_RS04205	82.53	5.999999999999999e-131
CTL0803	TC_RS04210	82.08	0.0
CTL0804	TC_RS04215	84.91	0.0
CTL0805	TC_RS04220	81.43	0.0
CTL0806	TC_RS04225	85.92	0.0
CTL0807	TC_RS04230	82.93	0.0
CTL0808	TC_RS04240	85.52	0.0
CTL0809	TC_RS04245	82.65	0.0
CTL0810	TC_RS04250	77.02	8.999999999999998e-124
CTL0811	TC_RS04255	80.74	9.999999999999998e-114
CTL0812	TC_RS04260	85.24	3.9999999999999985e-127
CTL0813	TC_RS04265	78.54	0.0
CTL0814	TC_RS04270	80.28	9.999999999999998e-71
CTL0815	TC_RS04275	79.95	0.0
CTL0817	TC_RS04280	79.71	0.0
CTL0818	TC_RS04285	81.05	0.0
CTL0819	TC_RS04290	80.83	2.9999999999999993e-128
CTL0820	TC_RS04295	83.4	0.0
CTL0821	TC_RS04300	81.33	0.0
CTL0822	TC_RS04305	81.97	0.0
CTL0823	TC_RS04310	82.08	0.0
CTL0824	TC_RS04315	84.08	0.0
CTL0825	TC_RS04840	80.13	0.0
CTL0826	TC_RS04325	86.32	2.9999999999999996e-94
CTL0827	TC_RS04330	82.87	0.0
CTL0828	TC_RS04335	82.75	5.999999999999998e-125
CTL0829	TC_RS04340	75.53	0.0
CTL0830	TC_RS04345	74.14	2.9999999999999997e-91
CTL0831	TC_RS04350	74.83	7.999999999999998e-79
CTL0832	TC_RS04355	83.94	9.999999999999998e-100
CTL0833	TC_RS04360	77.52	0.0
CTL0834	TC_RS04365	81.41	0.0
CTL0835	TC_RS04370	80.35	0.0
CTL0836	TC_RS04375	77.27	0.0
CTL0837	TC_RS04380	78.98	0.0
CTL0838	TC_RS04385	75.36	0.0
CTL0839	TC_RS04390	83.69	0.0
CTL0840	TC_RS04395	79.17	5.999999999999999e-86
CTL0841	TC_RS04400	81.8	0.0
CTL0842	TC_RS04405	77.89	0.0
CTL0843	TC_RS04410	79.48	0.0
CTL0844	TC_RS04415	82.7	0.0
CTL0845	TC_RS04420	86.72	0.0
CTL0846	TC_RS04425	82.76	0.0
CTL0847	TC_RS04430	86.23	0.0
CTL0848	TC_RS04435	83.93	0.0
CTL0849	TC_RS04440	81.39	0.0
CTL0850	TC_RS04445	81.95	0.0
CTL0851	TC_RS04450	79.69	0.0
CTL0852	TC_RS04455	79.46	0.0
CTL0853	TC_RS04460	79.17	0.0
CTL0854	TC_RS04465	83.38	0.0
CTL0855	TC_RS04470	83.85	0.0
CTL0856	TC_RS04475	81.34	0.0
CTL0858	TC_RS04480	80.91	0.0
CTL0859	TC_RS04485	76.69	0.0
CTL0860	TC_RS04490	85.26	0.0
CTL0861	TC_RS04495	82.31	8.999999999999999e-116
CTL0861A	TC_RS04500	76.71	3.999999999999999e-79
CTL0862	TC_RS04505	84.31	0.0
CTL0863	TC_RS04510	87.83	0.0
CTL0864	TC_RS04515	81.25	9.999999999999996e-168
CTL0865	TC_RS04520	80.41	3.9999999999999996e-101
CTL0866	TC_RS04525	80.78	5.999999999999998e-158
CTL_t05	TC_RS04530	100.0	4.9999999999999996e-33
CTL0867	TC_RS04535	73.98	0.0
CTL0868	TC_RS04540	79.93	0.0
CTL0869	TC_RS04545	82.7	0.0
CTL0870	TC_RS04550	83.77	3.9999999999999994e-66
CTL0871	TC_RS04555	84.35	0.0
CTL0872	TC_RS04560	83.32	0.0
CTL0873	TC_RS04565	77.73	0.0
CTL0874	TC_RS04570	83.78	0.0
CTL0875	TC_RS04575	80.96	0.0
CTL0876	TC_RS04580	74.84	5.999999999999999e-87
CTL0877	TC_RS04585	79.31	0.0
CTL0878	TC_RS04590	77.42	1.9999999999999994e-79
CTL0879	TC_RS04595	86.94	0.0
CTL0880	TC_RS04600	81.33	0.0
CTL0881	TC_RS04610	92.59	4.9999999999999995e-124
CTL0882	TC_RS04615	69.65	2.9999999999999994e-75
CTL0883	TC_RS04620	73.51	0.0
CTL0884	TC_RS04625	75.17	0.0
CTL0885	TC_RS04630	74.09	0.0
CTL0886	TC_RS04635	67.66	0.0
CTL0887	TC_RS04640	83.14	0.0
CTL0887a	TC_RS04845	83.58	2.9999999999999998e-55
CTL0888	TC_RS04645	82.68	0.0
CTL0889	TC_RS04650	80.05	0.0
CTL0890	TC_RS04655	88.25	0.0
CTL0891	TC_RS04660	84.3	0.0
CTL0892	TC_RS04665	76.91	3.9999999999999983e-175
CTL0893	TC_RS04670	83.14	0.0
CTL0894	TC_RS04675	80.56	0.0
CTL0895	TC_RS04680	87.45	8.999999999999998e-88
CTL_t25	TC_RS04685	100.0	1e-33
CTL0897	TC_RS04690	81.01	0.0
