Query	Subject	% Similarity	E Value
CT_650	CTL0018	96.03	0.0
CT_651	CTL0019	95.89	0.0
CT_652	CTL0020	95.71	0.0
CT_652.1	CTL0021	100.0	9.999999999999998e-91
CT_653	CTL0022	97.78	0.0
CT_654	CTL0023	99.18	0.0
CT_655	CTL0024	98.64	0.0
CT_t26	CTL_t03	100.0	4.9999999999999996e-33
CT_656	CTL0025	99.66	9.999999999999996e-151
CT_657	CTL0026	98.43	2.999999999999999e-158
CT_658	CTL0027	97.41	0.0
CT_659	CTL0028	100.0	1.9999999999999995e-121
CT_660	CTL0029	99.46	0.0
CT_661	CTL0030	99.78	0.0
CT_662	CTL0031	99.11	0.0
CT_663	CTL0032	99.25	0.0
CT_664	CTL0033	99.48	0.0
CT_665	CTL0034	99.21	6.999999999999998e-127
CT_666	CTL0035	99.6	5.999999999999999e-128
CT_667	CTL0036	99.56	0.0
CT_668	CTL0037	99.85	0.0
CT_669	CTL0038	99.77	0.0
CT_670	CTL0039	99.41	0.0
CT_671	CTL0040	99.41	0.0
CT_672	CTL0041	97.95	0.0
CT_673	CTL0042	99.66	0.0
CT_674	CTL0043	96.89	0.0
CT_t27	CTL_t31	100.0	4.9999999999999996e-33
CT_675	CTL0044	97.48	0.0
CT_676	CTL0045	99.23	0.0
CT_t28	CTL_t20	100.0	4.9999999999999996e-33
CT_t29	CTL_t10	100.0	4e-34
CT_677	CTL0046	95.37	0.0
CT_678	CTL0047	98.24	0.0
CT_679	CTL0048	96.47	0.0
CT_680	CTL0049	95.17	0.0
CT_t30	CTL_t11	100.0	6e-32
CT_681	CTL0050	92.49	0.0
CT_682	CTL0051	99.38	0.0
CT_683	CTL0052	98.71	0.0
CT_684	CTL0053	99.52	0.0
CT_685	CTL0054	98.18	0.0
CT_686	CTL0055	98.91	0.0
CT_687	CTL0056	98.59	0.0
CT_688	CTL0057	99.88	0.0
CT_689	CTL0058	99.64	0.0
CT_690	CTL0059	99.28	0.0
CT_691	CTL0060	100.0	0.0
CT_692	CTL0061	99.77	0.0
CT_693	CTL0062	99.5	0.0
CT_694	CTL0063	98.25	0.0
CT_695	CTL0064	99.67	0.0
CT_696	CTL0065	99.75	0.0
CT_697	CTL0066	99.84	0.0
CT_698	CTL0067	99.85	0.0
CT_699	CTL0068	99.89	0.0
CT_700	CTL0069	99.55	0.0
CT_701	CTL0070	99.52	0.0
CT_702	CTL0071	99.81	0.0
CT_703	CTL0072	99.59	0.0
CT_704	CTL0073	99.84	0.0
CT_705	CTL0074	99.6	0.0
CT_706	CTL0075	99.84	0.0
CT_707	CTL0076	99.25	0.0
CT_t31	CTL_t12	100.0	1.9999999999999998e-32
CT_708	CTL0077	99.71	0.0
CT_709	CTL0078	99.82	0.0
CT_710	CTL0079	99.56	0.0
CT_711	CTL0080	99.44	0.0
CT_712	CTL0081	99.49	0.0
CT_713	CTL0082	99.41	0.0
CT_714	CTL0083	99.5	0.0
CT_715	CTL0084	99.63	0.0
CT_716	CTL0085	99.73	0.0
CT_717	CTL0086	99.69	0.0
CT_718	CTL0087	99.43	0.0
CT_719	CTL0088	99.5	0.0
CT_720	CTL0089	99.74	0.0
CT_721	CTL0090	99.74	0.0
CT_722	CTL0091	99.56	0.0
CT_723	CTL0092	99.72	0.0
CT_724	CTL0093	99.05	0.0
CT_725	CTL0094	99.64	0.0
CT_726	CTL0095	99.74	0.0
CT_727	CTL0096	99.44	0.0
CT_728	CTL0097	99.46	0.0
CT_729	CTL0098	99.69	0.0
CT_730	CTL0099	99.56	0.0
CT_731	CTL0100	99.45	0.0
CT_732	CTL0101	99.37	0.0
CT_733	CTL0102	99.63	0.0
CT_734	CTL0103	99.7	0.0
CT_735	CTL0104	99.63	0.0
CT_736	CTL0105	99.56	0.0
CT_737	CTL0106	99.7	0.0
CT_738	CTL0107	99.62	0.0
CT_739	CTL0108	99.67	0.0
CT_t32	CTL_t13	100.0	1e-33
CT_r01	CTL_r02	99.61	0.0
CT_r01	CTL_r01	99.61	0.0
CT_r02	CTL_r03	99.69	0.0
CT_r02	CTL_r04	99.65	0.0
CT_r03	CTL_r06	99.15	4.9999999999999994e-55
CT_r03	CTL_r05	99.15	4.9999999999999994e-55
CT_740	CTL0109	99.31	0.0
CT_741	CTL0110	99.42	2.999999999999999e-177
CT_742	CTL0111	99.16	0.0
CT_743	CTL0112	98.94	0.0
CT_744	CTL0113	99.84	0.0
CT_745	CTL0114	99.53	0.0
CT_746	CTL0115	99.85	0.0
CT_747	CTL0116	99.9	0.0
CT_748	CTL0117	99.48	0.0
CT_749	CTL0118	99.24	0.0
CT_r04	CTL_r02	99.61	0.0
CT_r04	CTL_r01	99.61	0.0
CT_r05	CTL_r03	99.79	0.0
CT_r05	CTL_r04	99.76	0.0
CT_r06	CTL_r06	99.15	4.9999999999999994e-55
CT_r06	CTL_r05	99.15	4.9999999999999994e-55
CT_750	CTL0119	99.65	0.0
CT_751	CTL0120	99.2	0.0
CT_752	CTL0121	99.81	0.0
CT_753	CTL0122	100.0	5.999999999999999e-115
CT_754	CTL0123	99.77	0.0
CT_755	CTL0124	99.48	0.0
CT_t33	CTL_t08	100.0	6e-32
CT_756	CTL0125	99.56	0.0
CT_757	CTL0126	99.7	0.0
CT_758	CTL0127	99.52	0.0
CT_759	CTL0128	99.05	0.0
CT_760	CTL0129	98.27	0.0
CT_761	CTL0130	99.72	0.0
CT_762	CTL0131	99.17	0.0
CT_763	CTL0132	99.52	0.0
CT_764	CTL0133	99.88	0.0
CT_765	CTL0134	99.7	7.999999999999998e-172
CT_766	CTL0135	99.61	0.0
CT_767	CTL0136	100.0	0.0
CT_768	CTL0137	99.11	0.0
CT_769	CTL0138	100.0	0.0
CT_770	CTL0139	99.52	0.0
CT_771	CTL0140	99.56	0.0
CT_772	CTL0141	99.84	0.0
CT_773	CTL0142	99.52	0.0
CT_774	CTL0143	99.42	0.0
CT_775	CTL0144	99.21	0.0
CT_776	CTL0145	99.69	0.0
CT_777	CTL0146	99.21	0.0
CT_778	CTL0147	99.56	0.0
CT_779	CTL0148	98.99	0.0
CT_780	CTL0149	99.39	0.0
CT_781	CTL0150	99.68	0.0
CT_782	CTL0151	99.67	0.0
CT_783	CTL0152	99.24	0.0
CT_784	CTL0153	98.9	0.0
CT_785	CTL0153A	99.28	1.9999999999999997e-66
CT_786	CTL0154	100.0	4.999999999999999e-68
CT_787	CTL0155	99.67	3.999999999999999e-157
CT_788	CTL0156	99.4	0.0
CT_789	CTL0157	99.6	5.999999999999999e-128
CT_790	CTL0158	99.8	0.0
CT_791	CTL0159	99.66	0.0
CT_792	CTL0160	99.68	0.0
CT_793	CTL0161	99.26	1.9999999999999995e-135
CT_794	CTL0162	99.66	0.0
CT_794.1	CTL0163	98.96	9.999999999999997e-145
CT_795	CTL0164	99.39	0.0
CT_796	CTL0165	99.4	0.0
CT_797	CTL0166	99.51	0.0
CT_798	CTL0167	99.51	0.0
CT_t34	CTL_t09	100.0	1.9999999999999998e-32
CT_799	CTL0168	99.82	0.0
CT_800	CTL0169	100.0	0.0
CT_801	CTL0170	99.71	4.999999999999999e-175
CT_802	CTL0171	99.19	9.999999999999999e-124
CT_803	CTL0172	100.0	0.0
CT_804	CTL0173	99.19	0.0
CT_805	CTL0174	99.7	0.0
CT_806	CTL0175	99.69	0.0
CT_807	CTL0176	99.4	0.0
CT_808	CTL0177	99.48	0.0
CT_809	CTL0178	99.04	3.999999999999999e-157
CT_810	CTL0181	100.0	9.999999999999998e-91
CT_811	CTL0182	99.69	0.0
CT_812	CTL0183	99.56	0.0
CT_813	CTL0184	97.61	0.0
CT_814	CTL0185	100.0	1.9999999999999996e-155
CT_814.1	CTL0186	99.45	0.0
CT_815	CTL0187	99.64	0.0
CT_816	CTL0188	99.4	0.0
CT_817	CTL0189	99.67	0.0
CT_818	CTL0190	99.58	0.0
CT_819	CTL0191	100.0	0.0
CT_820	CTL0192	99.88	0.0
CT_821	CTL0193	99.48	0.0
CT_822	CTL0194	99.32	0.0
CT_823	CTL0195	99.53	0.0
CT_824	CTL0196	99.79	0.0
CT_825	CTL0197	99.53	0.0
CT_826	CTL0198	99.62	0.0
CT_827	CTL0199	99.65	0.0
CT_828	CTL0200	99.9	0.0
CT_829	CTL0201	99.82	0.0
CT_t35	CTL_t36	100.0	1e-33
CT_830	CTL0202	99.66	0.0
CT_831	CTL0203	99.66	0.0
CT_832	CTL0204	99.61	0.0
CT_833	CTL0205	98.48	0.0
CT_834	CTL0206	100.0	6.999999999999999e-94
CT_835	CTL0207	99.19	0.0
CT_836	CTL0208	99.51	0.0
CT_t36	CTL_t27	100.0	5.999999999999999e-39
CT_837	CTL0209	99.24	0.0
CT_838	CTL0210	99.46	0.0
CT_839	CTL0211	99.44	0.0
CT_840	CTL0212	99.79	0.0
CT_841	CTL0213	99.67	0.0
CT_842	CTL0214	99.38	0.0
CT_843	CTL0215	100.0	2.999999999999999e-139
CT_844	CTL0216	99.59	0.0
CT_845	CTL0217	100.0	2.999999999999999e-144
CT_846	CTL0218	99.43	0.0
CT_847	CTL0219	98.84	0.0
CT_848	CTL0220	99.01	0.0
CT_849	CTL0221	99.58	0.0
CT_849.1	CTL0222	100.0	1.9999999999999993e-95
CT_850	CTL0223	99.67	0.0
CT_851	CTL0224	99.66	0.0
CT_852	CTL0225	95.95	0.0
CT_853	CTL0226	98.17	0.0
CT_854	CTL0227	99.38	0.0
CT_855	CTL0228	98.49	0.0
CT_856	CTL0231	99.59	0.0
CT_857	CTL0232	99.37	0.0
CT_858	CTL0233	99.83	0.0
CT_859	CTL0234	98.92	0.0
CT_860	CTL0235	99.26	0.0
CT_861	CTL0236	98.82	0.0
CT_862	CTL0237	98.66	0.0
CT_863	CTL0238	99.52	0.0
CT_t37	CTL_t15	100.0	7e-38
CT_864	CTL0243	99.56	0.0
CT_865	CTL0244	99.7	0.0
CT_866	CTL0245	99.59	0.0
CT_867	CTL0246	98.92	0.0
CT_868	CTL0247	94.78	0.0
CT_869	CTL0248	97.86	0.0
CT_870	CTL0249	89.67	0.0
CT_871	CTL0250	97.99	0.0
CT_872	CTL0251	93.07	0.0
CT_873	CTL0252	95.27	2.999999999999999e-133
CT_874	CTL0254	99.17	0.0
