Query	Subject	% Similarity	E Value	Length
CPn0463	CT_055	88.0	0.26	25
CPn0464	CT_554	90.0	1.3	20
CPn0465	CT_498	89.47	3.1	19
CPn0465	CT_340	100.0	3.1	14
CPn0465	CT_147	89.47	3.1	19
CPn0466	CT_871	89.66	0.004	29
CPn0467	CT_812	72.97	0.051	74
CPn0467	CT_078	91.67	0.051	24
CPn0468	CT_689	95.0	0.65	20
CPn0468	CT_545	90.91	0.65	22
CPn0468	CT_413	100.0	0.65	17
CPn0468	CT_413	100.0	0.65	17
CPn0468	CT_392	91.67	0.65	24
CPn0471	CT_871	87.88	0.0004	33
CPn0472	CT_378	95.0	0.52	20
CPn0473	CT_801	100.0	0.34	17
CPn0474	CT_842	82.86	0.11	35
CPn0474	CT_699	88.46	0.11	26
CPn0475	CT_866	67.82	2.9999999999999994e-155	1653
CPn0476	CT_865	82.46	2e-09	57
CPn0477	CT_710	90.91	0.28	22
CPn0477	CT_590	83.33	0.28	30
CPn0478	CT_379	68.62	4.999999999999999e-119	1179
CPn0479	CT_380	65.09	3e-17	530
CPn0480	CT_861	100.0	0.5	16
CPn0481	CT_347	86.21	0.028999999999999998	29
CPn0482	CT_381	67.36	4e-48	576
CPn0483	CT_857	95.0	0.7	20
CPn0483	CT_757	88.0	0.7	25
CPn0483	CT_623	95.0	0.7	20
CPn0483	CT_283	85.19	0.7	27
CPn0484	CT_382	65.12	4.0000000000000003e-29	645
CPn0485	CT_621	94.74	0.14	19
CPn0485	CT_371	90.48	0.14	21
CPn0486	CT_098	91.67	0.025	24
CPn0487	CT_499	85.71	0.1	28
CPn0488	CT_385	68.62	3e-26	290
CPn0489	CT_386	72.55	3.999999999999999e-124	816
CPn0490	CT_387	67.15	8.999999999999999e-42	551
CPn0491	CT_389	68.59	1e-81	799
CPn0492	CT_630	94.74	0.11	19
CPn0492	CT_176	94.74	0.11	19
CPn0492	CT_098	87.5	0.11	24
CPn0493	CT_796	100.0	1.3	14
CPn0493	CT_708	100.0	1.3	14
CPn0493	CT_293	100.0	1.3	14
CPn0494	CT_329	88.0	0.16	25
CPn0495	CT_390	67.13	2.9999999999999997e-44	572
CPn0496	CT_391	67.61	2e-26	352
CPn0497	CT_388	70.67	2.0000000000000002e-20	208
CPn0498	CT_712	100.0	0.06	18
CPn0499	CT_870	100.0	0.89	16
CPn0500	CT_393	67.12	9.999999999999997e-148	1676
CPn0501	CT_394	66.48	1.9999999999999994e-79	1095
CPn0502	CT_395	74.12	8e-74	425
CPn0503	CT_396	77.38	0.0	1976
CPn0504	CT_397	71.0	0.0	1362
CPn0505	CT_290	100.0	0.13	17
CPn0506	CT_421	74.25	1.9999999999999997e-107	602
CPn0507	CT_421.1	79.0	2e-18	100
CPn0508	CT_421.2	76.67	1e-26	150
CPn0509	CT_422	70.98	3e-27	255
CPn0510	CT_423	70.44	4.999999999999999e-67	565
CPn0511	CT_424	73.39	8e-52	327
CPn0512	CT_425	69.72	0.0	1618
CPn0513	CT_426	66.13	5.999999999999999e-60	939
CPn0514	CT_545	100.0	0.17	17
CPn0515	CT_871	100.0	1.9	15
CPn0515	CT_836	100.0	1.9	15
CPn0515	CT_806	100.0	1.9	15
CPn0515	CT_623	100.0	1.9	15
CPn0515	CT_284	86.96	1.9	23
CPn0516	CT_143	90.91	0.35	22
CPn0516	CT_072	88.89	0.35	27
CPn0517	CT_279	82.35	0.18	34
CPn0518	CT_429	77.75	0.0	881
CPn0519	CT_430	71.31	7.999999999999999e-31	251
CPn0520	CT_431	77.31	9.999999999999998e-122	551
CPn0521	CT_432	72.02	0.0	1444
CPn0522	CT_107	100.0	0.51	16
CPn0523	CT_664	100.0	0.86	15
CPn0524	CT_414	85.71	0.068	28
CPn0525	CT_398	77.68	9.999999999999997e-174	766
CPns02	CT_398.1	81.94	2e-77	299
CPn0526	CT_399	66.22	4e-49	814
CPn0527	CT_400	73.81	4.999999999999999e-150	859
CPn0528	CT_401	72.52	0.0	1212
CPn0529	CT_402	75.0	9.999999999999999e-32	196
CPn0530	CT_403	66.61	2.9999999999999996e-37	557
CPn0531	CT_404	66.48	5.999999999999999e-46	716
CPn0532	CT_405	64.32	6e-06	384
CPn0533	CT_406	76.69	2.9999999999999997e-96	459
CPn0534	CT_407	80.16	1e-94	373
CPn0535	CT_507	94.44	1.3	18
CPn0535	CT_329	100.0	1.3	15
CPn0536	CT_409	69.43	9.999999999999998e-147	1315
CPn0537	CT_858	100.0	0.022000000000000002	18
CPn0537	CT_838	85.71	0.022000000000000002	28
CPn0538	CT_190	100.0	0.22	16
CPn0539	CT_868	100.0	0.63	17
CPn0539	CT_852	91.67	0.63	24
CPn0539	CT_352	85.19	0.63	27
CPn0540	CT_413	64.11	1e-38	1003
CPnt15	CT_t15	97.62	2.9999999999999995e-36	84
CPn0541	CT_415	71.7	7.000000000000001e-26	212
CPn0542	CT_416	65.9	6e-26	437
CPn0543	CT_417	68.17	9.999999999999998e-81	820
CPn0544	CT_418	70.06	3.999999999999999e-118	982
CPn0545	CT_419	78.06	7e-51	237
CPn0546	CT_420	70.49	5.999999999999999e-34	305
CPnt16	CT_t16	97.26	3e-30	73
CPn0547	CT_434	70.1	5e-57	495
CPn0548	CT_435	66.67	1e-17	360
CPn0549	CT_436	83.33	4e-93	318
CPn0550	CT_437	79.09	0.0	2085
CPn0551	CT_438	77.0	9.999999999999999e-102	474
CPn0552	CT_439	78.44	2e-85	371
CPn0553	CT_333	91.3	0.72	23
CPn0553	CT_297	100.0	0.72	16
CPn0553	CT_191	100.0	0.72	16
CPn0553	CT_181	91.3	0.72	23
CPn0554	CT_855	90.91	0.061	22
CPn0555	CT_441	71.14	0.0	1327
CPn0556	CT_792	85.19	0.13	27
CPn0556	CT_756	85.19	0.13	27
CPn0556	CT_396	95.0	0.13	20
CPn0557	CT_443	74.75	0.0	1394
CPn0558	CT_734	90.0	0.69	20
CPn0558	CT_639	100.0	0.69	15
CPn0558	CT_595	100.0	0.69	15
CPn0559	CT_874	90.91	0.038	22
CPn0560	CT_445	73.48	0.0	1444
CPn0561	CT_446	71.78	2e-50	365
CPn0562	CT_009	86.21	0.02	29
CPn0563	CT_447	64.58	2.9999999999999996e-60	1392
CPn0564	CT_448	67.5	0.0	2314
CPn0565	CT_669	91.3	0.069	23
CPn0566	CT_450	69.09	3.9999999999999995e-54	550
CPn0567	CT_451	66.67	4e-35	474
CPn0568	CT_452	67.99	2e-56	631
CPn0569	CT_453	78.0	0.0003	50
CPn0570	CT_454	70.69	0.0	1515
CPn0571	CT_455	67.52	2.9999999999999997e-115	1256
CPn0572	CT_456	73.49	5e-07	83
CPn0573	CT_457	73.6	1.9999999999999995e-121	712
CPn0574	CT_640	95.0	0.12	20
CPn0575	CT_458	72.71	3.999999999999999e-71	469
CPn0575a	CT_459	71.03	9.999999999999996e-151	1115
CPn0577	CT_460	72.73	8e-38	264
CPn0578	CT_461	66.48	5e-16	355
CPn0579	CT_462	67.8	9.000000000000001e-17	264
CPn0580	CT_463	68.53	1.9999999999999997e-70	734
CPn0581	CT_464	73.97	7.000000000000001e-06	73
CPn0582	CT_504	100.0	0.042	18
CPnt17	CT_t17	95.18	5.9999999999999997e-33	83
CPn0583	CT_466	70.42	2e-28	284
CPn0584	CT_467	64.83	2.9999999999999997e-44	944
CPn0585	CT_223	88.89	0.036000000000000004	27
CPn0586	CT_468	69.68	9.999999999999998e-114	973
CPnt18	CT_t18	97.3	7e-31	74
CPn0587	CT_545	100.0	0.52	16
CPn0587	CT_499	94.74	0.52	19
CPn0588	CT_469	87.1	0.0008	31
CPn0589	CT_470	70.59	6.999999999999999e-13	170
CPn0590	CT_471	68.21	3e-22	302
CPnt19	CT_t19	100.0	7e-38	82
CPn0591	CT_472	71.82	2.9999999999999996e-60	440
CPn0592	CT_151	80.65	0.23	31
CPn0593	CT_432	86.21	0.84	29
CPn0594	CT_475	66.42	1.9999999999999998e-32	548
CPn0595	CT_476	69.54	1.9999999999999995e-102	906
CPn0596	CT_472	91.3	0.39	23
CPn0597	CT_478	73.36	1.9999999999999994e-130	777
CPn0598	CT_479	68.63	9.999999999999998e-152	1479
CPn0599	CT_480	70.53	0.0	1771
CPn0600	CT_288	94.74	0.24	19
CPn0601	CT_247	100.0	0.82	15
CPn0601	CT_223	94.44	0.82	18
CPn0602	CT_484	68.62	8.999999999999998e-89	870
CPn0603	CT_485	71.32	2e-09	129
CPn0604	CT_486	68.29	2.9999999999999997e-62	659
CPn0605	CT_487	66.12	2e-18	369
CPn0606	CT_488	65.31	2e-37	738
CPn0607	CT_489	70.48	5.999999999999998e-162	1284
CPn0608	CT_413	84.62	0.48	26
CPn0608	CT_348	90.48	0.48	21
CPn0608	CT_211	94.74	0.48	19
CPn0609	CT_799	94.12	2.5	17
CPn0609	CT_534	100.0	2.5	14
CPn0609	CT_234	81.82	2.5	33
CPn0609	CT_090	100.0	2.5	14
CPn0609	CT_085	100.0	2.5	14
CPn0610	CT_491	75.62	0.0	1243
CPn0611	CT_492	66.67	6.999999999999998e-43	615
CPn0612	CT_493	68.99	1.9999999999999997e-113	1074
CPn0613	CT_494	66.13	5.999999999999999e-28	496
CPn0614	CT_495	66.09	7.999999999999999e-92	1445
CPn0615	CT_496	66.93	1e-33	499
CPnt20	CT_t20	98.81	2.9999999999999995e-36	84
CPn0616	CT_497	68.76	9.999999999999997e-145	1335
CPn0617	CT_498	70.27	0.0	1843
CPn0618	CT_806	100.0	1.9	15
CPn0618	CT_762	90.0	1.9	20
CPn0618	CT_639	94.44	1.9	18
CPn0618	CT_625	94.44	1.9	18
CPn0618	CT_213	90.0	1.9	20
CPn0618	CT_114	94.44	1.9	18
CPn0619	CT_500	75.3	7.999999999999998e-79	417
CPn0620	CT_501	69.66	9.000000000000001e-23	234
CPn0621	CT_502	67.8	6e-18	264
CPn0622	CT_503	70.92	2.0000000000000002e-20	196
CPnt21	CT_t21	97.59	1e-35	83
CPn0623	CT_504	78.45	9.999999999999998e-67	297
CPn0624	CT_505	71.92	3.9999999999999984e-150	1015
CPn0625	CT_506	78.77	2.999999999999999e-97	424
CPn0626	CT_507	75.46	0.0	1133
CPn0627	CT_508	80.85	1.9999999999999995e-104	402
CPn0628	CT_509	79.67	6.999999999999998e-91	369
CPn0629	CT_510	73.13	0.0	1377
CPn0630	CT_511	75.89	4e-82	419
CPn0631	CT_512	76.45	1.9999999999999995e-100	501
CPn0632	CT_513	71.24	5e-49	372
CPn0633	CT_514	77.22	1.9999999999999998e-119	553
CPn0634	CT_515	75.56	2.9999999999999994e-77	401
CPn0635	CT_516	77.35	4.9999999999999994e-120	543
CPn0636	CT_517	73.0	8e-33	237
CPn0637	CT_518	80.76	2.9999999999999997e-96	369
CPn0638	CT_519	72.65	1e-34	245
CPn0639	CT_520	73.52	4.9999999999999996e-33	219
CPn0640	CT_521	83.17	1.9999999999999998e-123	416
CPn0641	CT_522	78.58	1.9999999999999996e-146	621
CPn0642	CT_523	72.62	5e-48	325
CPn0643	CT_524	80.9	2.999999999999999e-68	267
CPn0644	CT_525	74.94	1.9999999999999995e-165	854
CPn0645	CT_526	69.85	4e-37	335
CPn0646	CT_527	71.09	9e-87	678
CPn0647	CT_528	71.12	1.9999999999999996e-87	651
CPn0648	CT_529	72.88	0.018000000000000002	59
CPn0649	CT_530	67.6	1e-61	713
CPn0650	CT_531	69.28	2.9999999999999996e-94	843
CPn0651	CT_532	74.53	2e-74	424
CPn0652	CT_533	71.73	2e-82	566
CPn0653	CT_534	66.67	4e-19	393
CPn0654	CT_535	72.73	2e-62	407
CPn0655	CT_536	69.25	9.999999999999997e-80	722
CPn0657	CT_537	82.93	5e-05	41
CPn0658	CT_538	76.29	7.999999999999998e-151	717
CPnt22	CT_t22	96.43	1e-34	84
CPn0659	CT_539	68.11	2.0000000000000002e-20	254
CPn0660	CT_540	71.52	1e-39	302
CPn0661	CT_541	72.38	4.999999999999999e-84	572
CPn0662	CT_542	72.61	0.0	1738
CPn0663	CT_543	67.19	1.9999999999999995e-104	1283
CPn0664	CT_013	100.0	0.14	16
CPn0665	CT_544	72.74	0.0	1350
CPn0666	CT_545	69.61	0.0	3366
CPn0667	CT_546	65.45	1e-23	550
CPn0668	CT_510	100.0	0.73	16
CPn0668	CT_336	100.0	0.73	16
CPn0669	CT_548	72.43	8e-36	272
CPn0670	CT_549	68.42	5.0000000000000005e-12	171
CPn0671	CT_550	69.41	1e-13	170
CPn0672	CT_551	66.92	9e-46	647
CPn0673	CT_847	100.0	1.5	14
CPn0673	CT_781	100.0	1.5	14
CPn0673	CT_387	100.0	1.5	14
CPn0673	CT_368	100.0	1.5	14
CPn0674	CT_553	69.27	5e-16	205
CPn0675	CT_696	71.64	0.021	67
CPn0675	CT_696	68.93	0.021	103
CPn0676	CT_401	88.46	0.26	26
CPn0676	CT_090	85.19	0.26	27
CPn0677	CT_762	94.44	3.1	18
CPn0677	CT_415	94.44	3.1	18
CPn0677	CT_287	100.0	3.1	15
CPn0677	CT_092	100.0	3.1	15
CPn0678	CT_767	90.0	1.7	20
CPn0678	CT_733	100.0	1.7	15
CPn0678	CT_673	100.0	1.7	15
CPn0678	CT_396	84.0	1.7	25
CPn0679	CT_693	67.92	2.9999999999999997e-115	1225
CPn0680	CT_692	71.1	8e-59	474
CPn0681	CT_685	88.0	0.51	25
CPn0681	CT_448	100.0	0.51	16
CPn0682	CT_690	68.87	2e-58	604
CPn0683	CT_689	66.84	9e-57	754
CPn0684	CT_688	71.54	1.9999999999999994e-71	520
CPn0686	CT_792	94.12	1.6	17
CPn0686	CT_404	100.0	1.6	14
CPn0686	CT_205	100.0	1.6	14
CPn0686	CT_060	100.0	1.6	14
CPn0687	CT_482	77.11	3e-10	83
CPn0688	CT_662	91.3	0.58	23
CPn0689	CT_687	65.01	1e-36	843
CPn0690	CT_853	100.0	0.96	16
CPn0690	CT_314	94.74	0.96	19
CPn0690	CT_147	100.0	0.96	16
CPn0690	CT_096	85.71	0.96	28
CPn0691	CT_685	67.09	7e-32	468
CPn0692	CT_684	73.08	0.0	1419
CPn0693	CT_683	72.91	3.999999999999999e-157	967
CPn0694	CT_682	68.43	9.999999999999998e-99	1004
CPn0695	CT_681	69.28	1.9999999999999993e-128	1201
CPnt23	CT_t30	100.0	6e-32	71
CPn0696	CT_680	68.3	3.999999999999999e-67	713
CPn0697	CT_679	67.76	2.9999999999999994e-69	791
CPn0698	CT_678	71.4	2.999999999999999e-68	507
CPn0699	CT_677	69.57	2e-55	516
CPnt24	CT_t29	100.0	4e-34	75
CPnt25	CT_t28	95.89	1e-28	73
CPn0700	CT_676	78.72	2e-16	94
CPn0701	CT_675	70.71	2e-09	140
CPnt26	CT_t27	97.26	3e-30	73
CPn0702	CT_674	73.14	0.0	2040
CPn0703	CT_673	73.64	1e-13	129
CPn0704	CT_672	75.24	8e-14	105
CPn0705	CT_671	64.89	6.999999999999999e-13	356
CPn0706	CT_670	78.0	1.9999999999999997e-112	500
CPn0707	CT_669	77.43	0.0	1329
CPn0708	CT_668	68.85	2e-50	504
CPn0709	CT_667	71.36	3e-59	447
CPn0710	CT_666	79.25	1e-55	241
CPn0711	CT_665	71.94	9e-31	253
CPn0712	CT_664	69.97	0.0	1462
CPn0713	CT_663	67.4	1.9999999999999998e-15	227
CPn0714	CT_662	76.64	5.0000000000000005e-22	137
CPn0715	CT_661	69.48	0.0	1792
CPn0716	CT_660	70.48	1.9999999999999994e-162	1311
CPn0717	CT_656	68.29	4.0000000000000004e-11	164
CPn0718	CT_195	86.96	0.82	23
CPn0719	CT_658	70.9	9.999999999999998e-88	670
CPn0720	CT_659	73.48	1e-34	230
CPnt27	CT_t26	95.89	1e-28	73
CPn0721	CT_655	68.42	4e-60	608
CPn0722	CT_060	95.24	0.03	21
CPn0723	CT_653	74.72	1.9999999999999993e-134	712
CPn0724	CT_572	92.0	0.052000000000000005	25
CPn0725	CT_656	84.0	0.57	25
CPn0726	CT_620	63.74	6e-32	844
CPn0727	CT_619	77.67	4e-16	103
CPn0728	CT_622	80.0	2e-05	50
CPn0729	CT_623	66.87	1.9999999999999998e-84	1162
CPn0730	CT_624	66.28	1.9999999999999994e-79	1130
CPn0731	CT_687	100.0	0.43	15
CPn0731	CT_139	90.0	0.43	20
CPn0732	CT_625	68.29	1.9999999999999998e-78	842
CPn0733	CT_626	75.91	2e-126	631
CPn0734	CT_627	73.41	1.9999999999999994e-147	865
CPn0735	CT_398	95.24	0.042	21
CPn0736	CT_641	67.19	1e-88	1073
CPn0737	CT_640	67.61	8e-19	284
CPn0738	CT_639	76.84	1e-30	177
CPn0739	CT_638	71.36	8e-26	220
CPn0740	CT_637	66.03	6e-22	368
CPnt28	CT_t25	98.63	1.9999999999999997e-31	73
CPn0741	CT_636	67.79	2e-74	829
CPn0742	CT_635	75.0	9.999999999999998e-77	440
CPn0743	CT_634	66.49	9.999999999999999e-90	1152
CPn0744	CT_633	66.59	1e-55	820
CPn0745	CT_407	94.44	0.4	18
CPn0746	CT_632	69.75	0.0	1544
CPnt29	CT_t24	98.65	6e-32	74
CPn0748	CT_395	82.35	0.055	34
CPn0749	CT_824	100.0	1.7	15
CPn0750	CT_630	71.26	3e-30	261
CPn0751	CT_651	78.85	5.9999999999999995e-05	52
CPn0752	CT_652	78.45	9.000000000000001e-21	116
CPn0753	CT_414	91.67	0.015	24
CPn0754	CT_617	70.21	2.9999999999999997e-12	141
CPn0755	CT_616	74.71	1e-25	170
CPn0756	CT_615	80.1	0.0	1678
CPn0757	CT_614	70.12	1e-12	164
CPn0758	CT_613	66.36	2.9999999999999997e-20	330
CPn0759	CT_612	75.34	9e-22	146
CPn0760	CT_611	68.95	3e-48	525
CPn0761	CT_610	66.86	3e-35	516
CPn0762	CT_650	76.56	0.0	913
CPn0763	CT_136	90.91	0.12	22
CPn0764	CT_648	70.45	4e-62	494
CPn0765	CT_105	95.0	0.13	20
CPn0766	CT_646	74.75	2e-10	99
CPn0767	CT_645	67.45	2.0000000000000002e-20	298
CPn0768	CT_644	68.65	3.999999999999999e-99	957
CPn0769	CT_643	69.57	0.0	2258
CPn0770	CT_642	68.68	4e-41	447
CPn0771	CT_609	72.05	4e-18	161
CPn0772	CT_608	65.26	1.9999999999999995e-100	1897
CPn0773	CT_607	72.52	8.999999999999999e-81	535
CPn0774	CT_491	100.0	0.17	16
CPn0774	CT_072	100.0	0.17	16
CPn0775	CT_606	66.08	8e-30	566
CPn0776	CT_605	71.43	6.999999999999998e-91	693
CPn0777	CT_604	73.0	0.0007	100
CPnt30	CT_t23	94.59	5e-27	74
CPn0778	CT_603	65.98	2e-36	585
CPn0779	CT_602	67.36	3e-26	386
CPn0780	CT_578	100.0	0.47	16
CPn0780	CT_400	100.0	0.47	16
CPn0780	CT_204	94.74	0.47	19
CPn0780	CT_028	90.48	0.47	21
CPn0781	CT_600	72.89	5e-70	450
CPn0782	CT_599	68.85	1.9999999999999996e-99	947
CPn0783	CT_598	85.0	8e-06	40
CPn0784	CT_500	86.96	1.1	23
CPn0784	CT_409	100.0	1.1	15
CPn0785	CT_596	72.53	1.9999999999999995e-102	688
CPn0786	CT_595	67.13	2.999999999999999e-92	1223
CPn0787	CT_594	67.79	2e-46	621
CPn0788	CT_593	71.21	2.9999999999999997e-12	132
CPn0789	CT_592	73.18	0.0	1689
CPn0790	CT_591	70.52	2.9999999999999994e-81	692
CPn0791	CT_590	65.41	2e-57	1116
CPn0792	CT_589	70.81	5e-19	185
CPn0793	CT_588	66.7	3e-59	907
CPn0794	CT_851	84.38	0.64	32
CPn0794	CT_777	84.62	0.64	26
CPn0794	CT_627	94.74	0.64	19
CPn0794	CT_579	90.48	0.64	21
CPn0795	CT_559	90.48	0.82	21
CPn0795	CT_190	94.74	0.82	19
CPn0795	CT_051	100.0	0.82	16
CPn0796	CT_121	81.63	0.13	49
CPn0797	CT_025	88.0	0.24	25
CPn0798	CT_469	87.5	0.78	24
CPn0799	CT_762	90.0	2.8	20
CPn0799	CT_739	100.0	2.8	15
CPn0799	CT_414	90.0	2.8	20
CPn0799	CT_303	84.0	2.8	25
CPn0799	CT_257	100.0	2.8	15
CPn0799	CT_130	85.19	2.8	27
CPn0799	CT_087	90.91	2.8	22
CPn0799	CT_049	94.44	2.8	18
CPn0800	CT_587	69.29	4.999999999999999e-144	1273
CPn0801	CT_586	72.96	0.0	1690
CPn0802	CT_585	72.52	3.999999999999999e-163	1019
CPn0803	CT_584	76.36	2e-94	461
CPn0804	CT_583	69.92	4e-60	532
CPn0805	CT_582	73.79	1.9999999999999997e-132	767
CPn0806	CT_581	71.31	0.0	1851
CPn0807	CT_580	64.65	1.0000000000000001e-29	693
CPn0808	CT_579	66.01	6e-23	459
CPn0809	CT_578	63.9	1.9999999999999999e-22	734
CPn0810	CT_838	100.0	0.27	16
CPn0810	CT_674	94.74	0.27	19
CPn0811	CT_576	73.57	1.9999999999999993e-95	560
CPn0812	CT_575	66.59	2e-62	889
CPn0813	CT_574	66.53	2e-28	505
CPn0814	CT_573	67.82	5e-11	202
CPn0815	CT_572	67.47	9.999999999999997e-167	1878
CPn0816	CT_571	70.7	8.999999999999998e-129	959
CPn0817	CT_570	67.07	2e-27	410
CPn0818	CT_569	73.93	1e-49	303
CPn0819	CT_568	90.48	0.33	21
CPn0820	CT_278	94.74	0.41	19
CPn0820	CT_145	90.48	0.41	21
CPn0821	CT_566	72.57	5.0000000000000005e-22	175
CPn0822	CT_565	65.59	3e-15	311
CPn0823	CT_564	68.78	7.999999999999999e-89	836
CPn0824	CT_563	76.84	9.999999999999999e-55	272
CPn0825	CT_562	76.87	2.999999999999999e-144	683
CPn0826	CT_561	65.84	1e-33	644
CPn0827	CT_560	65.95	5.999999999999999e-52	749
CPn0828	CT_559	76.49	2.999999999999999e-151	723
CPn0829	CT_151	90.48	0.42	21
CPn0830	CT_213	100.0	0.11	17
CPn0831	CT_742	94.74	0.12	19
CPn0832	CT_558	68.76	1.9999999999999997e-70	749
CPn0833	CT_557	69.1	3.999999999999999e-152	1343
CPn0834	CT_556	76.42	2e-41	229
CPn0835	CT_555	66.54	0.0	2418
CPn0836	CT_554	63.7	1.0000000000000001e-24	1124
CPn0837	CT_697	69.76	2.9999999999999994e-61	572
CPn0838	CT_698	67.45	2.9999999999999997e-96	1143
CPn0839	CT_699	78.12	7e-07	64
CPn0840	CT_700	64.8	2e-60	1213
CPn0841	CT_701	75.95	0.0	2304
CPn0843	CT_497	100.0	0.040999999999999995	17
CPn0844	CT_703	69.06	9.999999999999999e-84	779
CPn0845	CT_704	70.13	4.999999999999999e-74	596
CPn0846	CT_705	75.47	0.0	1272
CPn0847	CT_706	78.31	5.999999999999998e-139	590
CPn0848	CT_707	68.06	2.999999999999999e-84	933
CPnt31	CT_t31	98.61	7e-31	72
CPn0849	CT_708	74.58	0.0	3521
CPn0850	CT_709	79.98	0.0	1099
CPn0851	CT_710	74.42	0.0	1521
CPn0852	CT_711	70.39	9.999999999999999e-16	179
CPn0853	CT_712	71.97	1e-30	239
CPn0854	CT_713	68.57	1e-55	560
CPn0855	CT_714	68.74	3.9999999999999993e-106	979
CPn0856	CT_715	67.52	5.9999999999999986e-93	1099
CPn0857	CT_716	79.17	4e-05	48
CPn0858	CT_717	68.43	2.999999999999999e-121	1172
CPn0859	CT_718	64.67	5.9999999999999995e-12	351
CPn0860	CT_719	77.0	1e-10	100
CPn0861	CT_720	65.58	1.0000000000000001e-29	642
CPn0862	CT_721	83.33	0.002	36
CPn0863	CT_722	73.04	2.999999999999999e-106	649
CPn0864	CT_723	73.2	5.999999999999998e-108	679
CPn0865	CT_838	91.67	0.009000000000000001	24
CPn0866	CT_725	75.36	2e-06	69
CPn0867	CT_726	70.12	2.9999999999999994e-114	927
CPn0868	CT_727	68.08	0.0	1961
CPn0869	CT_728	67.62	3e-17	244
CPn0870	CT_729	70.36	1.9999999999999997e-161	1255
CPn0871	CT_730	76.19	6.999999999999999e-15	105
CPn0872	CT_731	66.78	2.9999999999999994e-83	1168
CPn0873	CT_732	67.97	1e-37	459
CPn0874	CT_733	64.98	2e-61	1262
CPn0875	CT_734	74.38	1.9999999999999997e-68	402
CPn0876	CT_735	65.71	1.9999999999999998e-78	1286
CPn0877	CT_736	69.28	1e-45	433
CPn0878	CT_737	71.4	1e-59	472
CPn0879	CT_738	69.51	5e-78	679
CPn0880	CT_739	74.89	0.0	1330
CPnt32	CT_t32	95.95	2.9999999999999997e-29	74
CPnr01	CT_r04	93.75	0.0	1552
CPnr01	CT_r01	93.75	0.0	1552
CPnr02	CT_r05	93.18	0.0	2861
CPnr02	CT_r02	93.06	0.0	2867
CPnr03	CT_r06	91.3	5e-42	115
CPnr03	CT_r03	91.3	5e-42	115
CPn0881	CT_482	100.0	0.41	16
CPn0882	CT_315	100.0	0.25	17
CPn0883	CT_740	72.2	0.0	1302
CPn0884	CT_741	75.92	2.9999999999999995e-45	245
CPn0885	CT_742	64.26	2e-48	1189
CPn0886	CT_743	80.46	6e-41	174
CPn0887	CT_744	74.14	0.013000000000000001	58
CPn0888	CT_745	64.64	9.000000000000001e-14	362
CPn0889	CT_746	66.39	2.9999999999999997e-96	1348
CPn0890	CT_747	66.84	8e-39	564
CPn0891	CT_748	72.26	0.0	2069
CPn0892	CT_749	70.64	0.0	2112
CPn0893	CT_750	69.72	0.0	1998
CPn0894	CT_751	72.67	9.999999999999998e-81	516
CPn0895	CT_752	78.32	9.999999999999997e-135	572
CPn0896	CT_445	100.0	0.17	16
CPn0897	CT_754	64.6	9e-12	500
CPn0898	CT_010	91.67	0.027999999999999997	24
CPnt33	CT_t33	98.59	2e-30	71
CPn0899	CT_756	66.22	3e-32	524
CPn0900	CT_757	66.11	8.000000000000001e-20	419
CPn0901	CT_758	67.92	6.999999999999999e-15	240
CPn0902	CT_052	100.0	0.53	16
CPn0903	CT_760	69.8	1.9999999999999995e-135	1139
CPn0904	CT_761	74.59	5e-16	122
CPn0905	CT_762	64.95	1e-65	1575
CPn0906	CT_763	70.61	8e-28	245
CPn0907	CT_022	94.44	0.87	18
CPn0908	CT_640	83.33	0.004	42
CPn0909	CT_837	84.62	0.25	26
CPn0910	CT_766	66.36	1.9999999999999997e-66	963
CPn0911	CT_767	70.3	1.9999999999999994e-115	946
CPn0912	CT_768	68.69	2.9999999999999994e-40	428
CPn0913	CT_622	100.0	0.13	16
CPn0914	CT_194	100.0	0.006999999999999999	19
CPn0915	CT_769	72.22	2e-52	360
CPn0916	CT_770	75.38	0.0	1247
CPn0917	CT_771	73.72	3.999999999999999e-76	449
CPn0918	CT_772	72.92	2.9999999999999993e-98	613
CPn0919	CT_773	69.49	4e-36	413
CPn0920	CT_774	64.19	1e-10	391
CPn0921	CT_775	66.07	2e-44	728
CPn0922	CT_776	64.17	8e-41	1066
CPn0923	CT_503	91.3	0.07	23
CPn0924	CT_778	67.19	2.9999999999999996e-112	1329
CPn0925	CT_779	70.89	0.003	79
CPn0926	CT_780	65.57	1e-14	273
CPn0927	CT_063	100.0	0.88	16
CPn0928	CT_096	95.0	0.25	20
CPn0929	CT_277	100.0	0.24	17
CPn0930	CT_739	94.74	0.36	19
CPn0930	CT_064	78.05	0.36	41
CPn0931	CT_781	72.73	0.0	1412
CPn0932	CT_782	70.79	1.9999999999999998e-123	969
CPn0933	CT_783	67.73	1.0000000000000001e-24	375
CPn0934	CT_784	66.38	2.0000000000000002e-11	232
CPn0935	CT_785	78.26	3e-27	138
CPn0936	CT_786	80.43	3.9999999999999995e-31	138
CPn0937	CT_787	81.05	3.999999999999999e-80	306
CPn0938	CT_788	78.57	9e-09	70
CPn0939	CT_790	76.96	1.9999999999999995e-80	382
CPn0940	CT_791	66.72	2e-94	1283
CPn0941	CT_792	66.88	0.0	2452
CPn0942	CT_794	68.02	2.999999999999999e-103	1035
