Query	Subject	% Similarity	E Value	Length
CPn0447	CTL0605	90.91	0.62	22
CPn0447	CTL0510	85.19	0.62	27
CPn0447	CTL0223	90.91	0.62	22
CPn0448	CTL0670	90.48	0.86	21
CPn0448	CTL0113	90.48	0.86	21
CPn0449	CTL0251	89.66	0.004	29
CPn0451	CTL0812	78.38	0.62	37
CPn0451	CTL0669	100.0	0.62	17
CPn0451	CTL0460	100.0	0.62	17
CPn0452	CTL0859	100.0	1.2	16
CPn0452	CTL0714	85.71	1.2	28
CPn0452	CTL0583	90.48	1.2	21
CPn0452	CTL0340	90.48	1.2	21
CPn0452	CTL0183	90.48	1.2	21
CPn0452	CTL0089	94.74	1.2	19
CPn0452	CTL0042	100.0	1.2	16
CPn0453	CTL0670	89.66	0.004	29
CPn0454	CTL0567	91.3	0.19	23
CPn0457	CTL0055	95.24	0.11	21
CPn0458	CTL0562	100.0	1.6	16
CPn0458	CTL0270	90.48	1.6	21
CPn0458	CTL0030	84.62	1.6	26
CPn0459	CTL0431	90.91	0.083	22
CPn0460	CTL0238	100.0	0.004	20
CPn0461	CTL0488	81.82	0.05	33
CPn0462	CTL0608	90.91	0.45	22
CPn0463	CTL0311	88.0	0.26	25
CPn0464	CTL0349	100.0	0.36	16
CPn0465	CTL0760	89.47	3.1	19
CPn0465	CTL0594	100.0	3.1	14
CPn0465	CTL0402	89.47	3.1	19
CPn0466	CTL0250	89.66	0.004	29
CPn0467	CTL0183	72.97	0.051	74
CPn0468	CTL0807	90.91	0.65	22
CPn0468	CTL0670	100.0	0.65	17
CPn0468	CTL0670	100.0	0.65	17
CPn0468	CTL0648	91.67	0.65	24
CPn0468	CTL0249	77.5	0.65	40
CPn0468	CTL0058	95.0	0.65	20
CPn0471	CTL0250	87.88	0.0003	33
CPn0472	CTL0795	92.0	0.15	25
CPn0473	CTL0170	100.0	0.34	17
CPn0474	CTL0214	82.86	0.11	35
CPn0474	CTL0068	88.46	0.11	26
CPn0475	CTL0245	68.0	9.999999999999996e-160	1653
CPn0476	CTL0244	82.46	2e-09	57
CPn0477	CTL0079	90.91	0.28	22
CPn0478	CTL0634	68.9	9.999999999999998e-122	1180
CPn0479	CTL0635	65.09	3e-17	530
CPn0480	CTL0759	90.0	1.7	20
CPn0480	CTL0754	83.33	1.7	30
CPn0480	CTL0716	94.44	1.7	18
CPn0480	CTL0716	94.44	1.7	18
CPn0480	CTL0716	94.44	1.7	18
CPn0480	CTL0716	94.44	1.7	18
CPn0480	CTL0716	94.44	1.7	18
CPn0480	CTL0657	100.0	1.7	15
CPn0481	CTL0601	86.21	0.028999999999999998	29
CPn0482	CTL0636	66.67	2.9999999999999996e-42	579
CPn0483	CTL0887	95.0	0.7	20
CPn0483	CTL0126	88.0	0.7	25
CPn0484	CTL0637	65.12	4.0000000000000003e-29	645
CPn0485	CTL0885	94.74	0.14	19
CPn0485	CTL0625	90.48	0.14	21
CPn0486	CTL0353	91.67	0.025	24
CPn0487	CTL0761	85.71	0.1	28
CPn0488	CTL0641	68.28	3e-25	290
CPn0489	CTL0642	72.43	4.9999999999999996e-123	816
CPn0490	CTL0643	67.39	8.999999999999999e-42	552
CPn0491	CTL0645	68.71	7.999999999999999e-83	799
CPn0492	CTL0894	94.74	0.11	19
CPn0492	CTL0428	94.74	0.11	19
CPn0492	CTL0353	87.5	0.11	24
CPn0493	CTL0545	100.0	1.3	14
CPn0493	CTL0165	100.0	1.3	14
CPn0493	CTL0077	100.0	1.3	14
CPn0494	CTL0583	88.0	0.16	25
CPn0495	CTL0646	67.31	2.9999999999999995e-45	572
CPn0496	CTL0647	65.45	5.999999999999999e-28	602
CPn0497	CTL0644	70.19	2e-19	208
CPn0498	CTL0081	100.0	0.06	18
CPn0499	CTL0765	90.0	3.1	20
CPn0499	CTL0716	90.0	3.1	20
CPn0499	CTL0649	85.19	3.1	27
CPn0499	CTL0629	86.96	3.1	23
CPn0499	CTL0340	94.44	3.1	18
CPn0499	CTL0030	90.0	3.1	20
CPn0500	CTL0649	67.12	9.999999999999997e-148	1676
CPn0501	CTL0650	66.57	1.9999999999999998e-78	1032
CPn0502	CTL0651	73.88	2.999999999999999e-72	425
CPn0503	CTL0652	77.28	0.0	1976
CPn0504	CTL0654	70.78	0.0	1362
CPn0505	CTL0542	100.0	0.13	17
CPn0506	CTL0678	73.92	9.999999999999998e-105	602
CPn0507	CTL0679	78.0	2e-17	100
CPn0508	CTL0680	76.67	1e-26	150
CPn0509	CTL0681	71.76	6e-30	255
CPn0510	CTL0682	70.62	3.9999999999999994e-68	565
CPn0511	CTL0683	73.39	8e-52	327
CPn0512	CTL0684	69.78	0.0	1618
CPn0513	CTL0685	66.13	5.999999999999999e-60	939
CPn0514	CTL0807	100.0	0.17	17
CPn0514	CTL0282	90.91	0.17	22
CPn0515	CTL0282	90.91	0.16	22
CPn0516	CTL0328	88.89	0.35	27
CPn0517	CTL0531	82.35	0.18	34
CPn0518	CTL0688	77.41	0.0	881
CPn0519	CTL0689	71.31	7.999999999999999e-31	251
CPn0520	CTL0690	77.13	1.9999999999999996e-120	551
CPn0521	CTL0691	72.02	0.0	1444
CPn0522	CTL0362	100.0	0.51	16
CPn0523	CTL0033	100.0	0.85	15
CPn0524	CTL0671	85.71	0.068	28
CPn0525	CTL0655	77.81	2.999999999999999e-175	766
CPns02	CTL655a	81.61	1e-75	299
CPn0526	CTL0656	66.13	4e-49	809
CPn0527	CTL0657	74.31	9.999999999999996e-151	833
CPn0528	CTL0658	72.44	0.0	1212
CPn0529	CTL0659	75.0	9.999999999999999e-32	196
CPn0530	CTL0660	66.79	5.999999999999999e-39	557
CPn0531	CTL0661	65.4	1e-42	841
CPn0532	CTL0662	64.32	6e-06	384
CPn0533	CTL0663	76.54	1e-94	456
CPn0534	CTL0664	79.89	4.999999999999999e-93	373
CPn0535	CTL0769	94.44	1.3	18
CPn0535	CTL0583	100.0	1.3	15
CPn0536	CTL0666	69.35	9.999999999999997e-146	1315
CPn0537	CTL0233	100.0	0.022000000000000002	18
CPn0537	CTL0210	85.71	0.022000000000000002	28
CPn0538	CTL0442	100.0	0.22	16
CPn0539	CTL0606	85.19	0.63	27
CPn0539	CTL0247	100.0	0.63	17
CPn0539	CTL0225	91.67	0.63	24
CPn0540	CTL0670	64.08	5e-37	1005
CPnt15	CTL_t29	97.7	8e-38	87
CPn0541	CTL0672	72.17	6e-27	212
CPn0542	CTL0673	65.9	6e-26	437
CPn0543	CTL0674	68.05	9.999999999999997e-80	820
CPn0544	CTL0675	69.92	9.999999999999999e-118	984
CPn0545	CTL0676	77.64	3e-49	237
CPn0546	CTL0677	69.84	8e-33	305
CPnt16	CTL_t24	97.26	3e-30	73
CPn0547	CTL0693	70.3	1e-58	495
CPn0548	CTL0694	66.67	1e-17	360
CPn0549	CTL0695	83.02	4.9999999999999994e-92	318
CPn0550	CTL0696	79.28	0.0	2085
CPn0551	CTL0697	77.22	2.999999999999999e-103	474
CPn0552	CTL0698	78.98	4e-88	371
CPn0553	CTL0670	90.91	0.21	22
CPn0554	CTL0822	88.89	0.061	27
CPn0554	CTL0228	90.91	0.061	22
CPn0554	CTL0156	90.91	0.061	22
CPn0555	CTL0700	72.19	0.0	1219
CPn0556	CTL0652	95.0	0.13	20
CPn0556	CTL0160	85.19	0.13	27
CPn0556	CTL0125	85.19	0.13	27
CPn0557	CTL0702	74.46	0.0	1394
CPn0558	CTL0859	100.0	0.69	15
CPn0558	CTL0103	90.0	0.69	20
CPn0558	CTL0007	100.0	0.69	15
CPn0559	CTL0254	90.91	0.038	22
CPn0560	CTL0705	73.55	0.0	1444
CPn0561	CTL0706	71.51	2e-49	365
CPn0562	CTL0264	86.21	0.02	29
CPn0563	CTL0707	64.6	2.9999999999999996e-60	1387
CPn0564	CTL0708a	67.55	0.0	2314
CPn0565	CTL0038	91.3	0.069	23
CPn0566	CTL0710	69.09	3.9999999999999995e-54	550
CPn0567	CTL0711	66.46	2e-33	474
CPn0568	CTL0712	67.99	2e-56	631
CPn0569	CTL0713	78.0	0.0003	50
CPn0570	CTL0714	70.56	0.0	1515
CPn0571	CTL0715	67.57	1.9999999999999997e-116	1252
CPn0572	CTL0716	72.29	2e-05	83
CPn0573	CTL0717	73.88	2.999999999999999e-124	712
CPn0574	CTL0524	100.0	1.5	15
CPn0574	CTL0313	90.0	1.5	20
CPn0574	CTL0177	94.44	1.5	18
CPn0574	CTL0008	90.0	1.5	20
CPn0575	CTL0718	72.71	3.999999999999999e-71	469
CPn0575a	CTL0719	70.76	2.999999999999999e-146	1115
CPn0577	CTL0720	72.35	2.9999999999999995e-36	264
CPn0578	CTL0721	70.15	1e-17	201
CPn0579	CTL0722	67.42	9.999999999999999e-16	264
CPn0580	CTL0723	68.24	9.999999999999998e-68	740
CPn0581	CTL0282	100.0	0.53	16
CPn0581	CTL0210	100.0	0.53	16
CPn0581	CTL0186	87.5	0.53	24
CPn0582	CTL0766	100.0	0.042	18
CPnt17	CTL_t16	95.18	5.9999999999999997e-33	83
CPn0583	CTL0726	69.3	9e-26	316
CPn0584	CTL0727	64.62	4e-43	944
CPn0585	CTL0476	88.89	0.036000000000000004	27
CPn0586	CTL0728	69.78	2.9999999999999997e-115	973
CPnt18	CTL_t04	97.3	7e-31	74
CPn0587	CTL0807	100.0	0.52	16
CPn0587	CTL0761	94.74	0.52	19
CPn0588	CTL0729	87.1	0.0008	31
CPn0589	CTL0730	69.77	2e-13	172
CPn0590	CTL0731	68.54	4.0000000000000004e-21	267
CPnt19	CTL_t18	100.0	7e-38	82
CPn0591	CTL0733	71.59	4e-59	440
CPn0592	CTL0406	80.65	0.23	31
CPn0593	CTL0691	86.21	0.84	29
CPn0594	CTL0736	66.24	7e-31	548
CPn0595	CTL0737	69.21	4.9999999999999995e-98	906
CPn0596	CTL0733	91.3	0.39	23
CPn0597	CTL0739	73.36	1.9999999999999994e-130	777
CPn0598	CTL0740	68.42	2.999999999999999e-141	1422
CPn0599	CTL0741	70.4	0.0	1770
CPn0600	CTL0540	94.74	0.24	19
CPn0601	CTL0043	88.0	0.067	25
CPn0602	CTL0745	68.97	9.999999999999998e-93	870
CPn0603	CTL0746	71.32	2e-09	129
CPn0604	CTL0747	68.29	2.9999999999999997e-62	659
CPn0605	CTL0748	66.12	2e-18	369
CPn0606	CTL0749	65.58	5e-40	738
CPn0607	CTL0750	70.4	2.9999999999999993e-160	1284
CPn0608	CTL0670	84.62	0.48	26
CPn0608	CTL0602	90.48	0.48	21
CPn0608	CTL0463	94.74	0.48	19
CPn0609	CTL0796	100.0	2.5	14
CPn0609	CTL0486	81.82	2.5	33
CPn0609	CTL0345	100.0	2.5	14
CPn0609	CTL0340	100.0	2.5	14
CPn0609	CTL0168	94.12	2.5	17
CPn0610	CTL0752	75.54	0.0	1243
CPn0611	CTL0753	66.34	4e-40	615
CPn0612	CTL0754	68.99	1.9999999999999997e-114	1074
CPn0613	CTL0755	66.88	4e-30	480
CPn0614	CTL0756	66.09	7.999999999999999e-92	1445
CPn0615	CTL0757	67.13	8e-35	499
CPnt20	CTL_t30	97.75	8e-38	89
CPn0616	CTL0759	68.61	6.999999999999999e-142	1335
CPn0617	CTL0760	70.1	0.0	1843
CPn0618	CTL0465	90.0	1.9	20
CPn0618	CTL0369	94.44	1.9	18
CPn0618	CTL0175	100.0	1.9	15
CPn0618	CTL0131	90.0	1.9	20
CPn0619	CTL0762	75.54	1.9999999999999995e-80	417
CPn0620	CTL0763	69.66	9.000000000000001e-23	234
CPn0621	CTL0764	67.8	6e-18	264
CPn0622	CTL0765	70.92	2.0000000000000002e-20	196
CPnt21	CTL_t19	97.59	1e-35	83
CPn0623	CTL0766	78.79	9.999999999999998e-68	297
CPn0624	CTL0767	72.12	7.999999999999998e-153	1015
CPn0625	CTL0768	78.77	2.999999999999999e-97	424
CPn0626	CTL0769	75.55	0.0	1133
CPn0627	CTL0770	80.65	6.999999999999999e-104	403
CPn0628	CTL0771	78.86	4.999999999999999e-87	369
CPn0629	CTL0772	73.28	0.0	1377
CPn0630	CTL0773	75.89	4e-82	419
CPn0631	CTL0774	76.85	2.999999999999999e-103	501
CPn0632	CTL0775	70.97	6e-48	372
CPn0633	CTL0776	76.99	1.9999999999999998e-119	552
CPn0634	CTL0777	75.81	1.9999999999999998e-78	401
CPn0635	CTL0778	77.35	4.9999999999999994e-120	543
CPn0636	CTL0779	72.8	2e-35	261
CPn0637	CTL0780	81.03	5.999999999999999e-98	369
CPn0638	CTL0781	72.65	1e-34	245
CPn0639	CTL0782	72.6	3e-30	219
CPn0640	CTL0783	83.41	1.9999999999999994e-124	416
CPn0641	CTL0784	78.42	1.9999999999999995e-145	621
CPn0642	CTL0785	72.92	1e-49	325
CPn0643	CTL0786	80.9	2.999999999999999e-68	267
CPn0644	CTL0787	74.82	8.999999999999996e-164	854
CPn0645	CTL0788	69.94	2e-35	336
CPn0646	CTL0789	71.39	1.9999999999999997e-89	678
CPn0647	CTL0790	71.27	5.9999999999999985e-89	651
CPn0648	CTL0791	76.19	0.22	42
CPn0648	CTL0209	100.0	0.22	17
CPn0649	CTL0792	67.6	1e-61	713
CPn0650	CTL0793	69.4	1.9999999999999993e-95	843
CPn0651	CTL0794	74.53	2e-74	424
CPn0652	CTL0795	71.73	2e-82	566
CPn0653	CTL0796	66.92	4.0000000000000004e-20	393
CPn0654	CTL0797	72.73	2e-62	407
CPn0655	CTL0798	69.25	9.999999999999997e-80	722
CPn0657	CTL0799	82.93	5e-05	41
CPn0658	CTL0800	76.29	7.999999999999998e-151	717
CPnt22	CTL_t17	96.43	1e-34	84
CPn0659	CTL0801	68.64	2.0000000000000002e-20	236
CPn0660	CTL0802	75.0	2.9999999999999994e-40	236
CPn0661	CTL0803	72.38	4.999999999999999e-84	572
CPn0662	CTL0804	72.5	0.0	1738
CPn0663	CTL0805	67.42	2.999999999999999e-108	1283
CPn0664	CTL0268	100.0	0.14	16
CPn0665	CTL0806	72.74	0.0	1350
CPn0666	CTL0807	69.67	0.0	3366
CPn0667	CTL0808	65.27	5.0000000000000005e-22	550
CPn0668	CTL0772	100.0	0.73	16
CPn0668	CTL0590	100.0	0.73	16
CPn0669	CTL0810	72.79	2e-37	272
CPn0670	CTL0811	68.42	4e-12	171
CPn0671	CTL0812	69.41	1e-13	170
CPn0672	CTL0813	66.77	4e-44	647
CPn0673	CTL0643	100.0	1.5	14
CPn0673	CTL0622	100.0	1.5	14
CPn0673	CTL0219	100.0	1.5	14
CPn0673	CTL0150	100.0	1.5	14
CPn0674	CTL0815	69.27	5e-16	205
CPn0675	CTL0065	71.64	0.021	67
CPn0676	CTL0658	88.46	0.26	26
CPn0676	CTL0345	85.19	0.26	27
CPn0677	CTL0672	94.44	3.1	18
CPn0677	CTL0539	100.0	3.1	15
CPn0677	CTL0347	100.0	3.1	15
CPn0677	CTL0131	94.44	3.1	18
CPn0678	CTL0652	84.0	1.7	25
CPn0678	CTL0136	90.0	1.7	20
CPn0678	CTL0102	100.0	1.7	15
CPn0678	CTL0042	100.0	1.7	15
CPn0679	CTL0062	68.16	3.9999999999999995e-119	1225
CPn0680	CTL0061	71.1	8e-59	474
CPn0681	CTL0054	88.0	0.51	25
CPn0682	CTL0059	68.91	1e-55	579
CPn0683	CTL0058	66.62	5e-54	752
CPn0684	CTL0057	71.54	1.9999999999999994e-71	520
CPn0686	CTL0661	100.0	1.6	14
CPn0686	CTL0457	100.0	1.6	14
CPn0686	CTL0316	100.0	1.6	14
CPn0686	CTL0247	100.0	1.6	14
CPn0686	CTL0160	94.12	1.6	17
CPn0687	CTL0743	77.11	3e-10	83
CPn0688	CTL0031	91.3	0.58	23
CPn0689	CTL0056	65.01	2.9999999999999996e-39	843
CPn0690	CTL0566	94.74	0.96	19
CPn0690	CTL0402	100.0	0.96	16
CPn0690	CTL0351	85.71	0.96	28
CPn0690	CTL0226	100.0	0.96	16
CPn0691	CTL0054	67.02	1.9999999999999997e-31	476
CPn0692	CTL0053	73.01	0.0	1419
CPn0693	CTL0052	72.7	1.9999999999999996e-154	967
CPn0694	CTL0051	68.53	9.999999999999998e-100	1004
CPn0695	CTL0050	68.12	4.999999999999999e-112	1192
CPnt23	CTL_t11	100.0	6e-32	71
CPn0696	CTL0049	68.39	3.999999999999999e-67	715
CPn0697	CTL0048	68.65	1.9999999999999998e-78	791
CPn0698	CTL0047	70.81	1.9999999999999996e-64	507
CPn0699	CTL0046	68.99	9.999999999999999e-52	516
CPnt24	CTL_t10	100.0	4e-34	75
CPnt25	CTL_t20	95.89	1e-28	73
CPn0700	CTL0045	77.66	1e-14	94
CPn0701	CTL0044	97.14	2e-09	35
CPnt26	CTL_t31	97.26	3e-30	73
CPn0702	CTL0043	73.33	0.0	2040
CPn0703	CTL0042	69.32	3e-14	176
CPn0704	CTL0041	74.29	2.9999999999999997e-12	105
CPn0705	CTL0040	65.17	2e-14	356
CPn0706	CTL0039	78.0	1.9999999999999997e-112	500
CPn0707	CTL0038	77.43	0.0	1329
CPn0708	CTL0037	69.05	1.9999999999999997e-51	504
CPn0709	CTL0036	71.81	5e-62	447
CPn0710	CTL0035	78.84	3.9999999999999995e-54	241
CPn0711	CTL0034	72.33	1.9999999999999998e-32	253
CPn0712	CTL0033	69.84	0.0	1462
CPn0713	CTL0032	67.4	1.9999999999999998e-15	227
CPn0714	CTL0031	76.64	5.0000000000000005e-22	137
CPn0715	CTL0030	69.59	0.0	1792
CPn0716	CTL0029	70.57	3.999999999999999e-165	1315
CPn0717	CTL0025	68.29	4.0000000000000004e-11	164
CPn0718	CTL0447	86.96	0.82	23
CPn0719	CTL0027	71.28	5.999999999999999e-91	672
CPn0720	CTL0028	73.48	1e-34	230
CPnt27	CTL_t03	95.89	1e-28	73
CPn0721	CTL0024	68.75	7.999999999999998e-63	608
CPn0722	CTL0316	95.24	0.03	21
CPn0723	CTL0022	74.86	9.999999999999997e-136	712
CPn0724	CTL0835	92.0	0.052000000000000005	25
CPn0725	CTL0025	84.0	0.57	25
CPn0726	CTL0885	77.65	1.9999999999999998e-32	170
CPn0727	CTL0883	74.05	1e-16	131
CPn0728	CTL0886	80.0	2e-05	50
CPn0729	CTL0887	68.67	1.9999999999999998e-54	565
CPn0730	CTL0888	66.4	8.999999999999999e-79	1131
CPn0731	CTL0496	100.0	0.43	15
CPn0731	CTL0394	90.0	0.43	20
CPn0732	CTL0889	69.13	5.9999999999999995e-90	839
CPn0733	CTL0890	75.75	7.999999999999999e-125	631
CPn0734	CTL0891	73.18	9.999999999999997e-145	865
CPn0735	CTL0655	95.24	0.042	21
CPn0736	CTL0009	67.23	4.999999999999999e-88	1074
CPn0737	CTL0008	67.25	1e-17	284
CPn0738	CTL0007	76.84	1e-30	177
CPn0739	CTL0006	71.36	8e-26	220
CPn0740	CTL0005	66.3	1e-23	368
CPnt28	CTL_t01	98.63	1.9999999999999997e-31	73
CPn0741	CTL0004	68.03	4.999999999999999e-77	829
CPn0742	CTL0003	74.77	1e-75	440
CPn0743	CTL0002	66.49	9.999999999999999e-90	1152
CPn0744	CTL0001	66.46	5e-54	820
CPn0745	CTL0664	94.44	0.4	18
CPn0746	CTL0897	69.55	0.0	1550
CPnt29	CTL_t25	98.65	6e-32	74
CPn0748	CTL0651	82.35	0.054000000000000006	34
CPn0749	CTL0893	73.18	1e-45	302
CPn0750	CTL0894	71.26	3e-30	261
CPn0751	CTL0019	76.92	0.0008	52
CPn0752	CTL0020	78.45	9.000000000000001e-21	116
CPn0753	CTL0577	100.0	0.65	16
CPn0753	CTL0424	90.48	0.65	21
CPn0754	CTL0881	70.92	2e-13	141
CPn0755	CTL0880	74.71	1e-25	170
CPn0756	CTL0879	79.74	0.0	1678
CPn0757	CTL0878	70.12	1e-12	164
CPn0758	CTL0877	66.36	2.9999999999999997e-20	330
CPn0759	CTL0876	75.34	9e-22	146
CPn0760	CTL0875	69.16	6e-51	535
CPn0761	CTL0874	66.67	4e-34	516
CPn0762	CTL0018	76.48	0.0	927
CPn0763	CTL0391	90.91	0.12	22
CPn0764	CTL0016	70.24	2e-60	494
CPn0765	CTL0475	95.0	0.13	20
CPn0765	CTL0360	95.0	0.13	20
CPn0766	CTL0014	74.75	2e-10	99
CPn0767	CTL0013	68.23	2.0000000000000002e-21	299
CPn0768	CTL0012	68.1	2.9999999999999996e-94	956
CPn0769	CTL0011	69.4	0.0	2258
CPn0770	CTL0010	68.01	9e-37	447
CPn0771	CTL0873	71.43	5e-17	161
CPn0772	CTL0872	65.39	9.999999999999997e-104	1904
CPn0773	CTL0871	73.5	2.9999999999999997e-87	532
CPn0774	CTL0752	100.0	0.17	16
CPn0774	CTL0328	100.0	0.17	16
CPn0775	CTL0869	65.84	1e-28	565
CPn0776	CTL0868	71.28	2.9999999999999992e-89	693
CPn0777	CTL0867	73.0	0.0007	100
CPnt30	CTL_t05	95.95	4e-28	74
CPn0778	CTL0866	65.23	2e-30	581
CPn0779	CTL0865	66.84	2e-23	386
CPn0780	CTL0841	100.0	0.47	16
CPn0780	CTL0657	100.0	0.47	16
CPn0780	CTL0456	94.74	0.47	19
CPn0780	CTL0283	90.48	0.47	21
CPn0781	CTL0863	72.67	1.9999999999999997e-68	450
CPn0782	CTL0862	68.74	1.9999999999999996e-98	947
CPn0783	CTL0861A	85.0	8e-06	40
CPn0784	CTL0762	86.96	1.1	23
CPn0784	CTL0666	100.0	1.1	15
CPn0785	CTL0860	72.67	9.999999999999997e-104	688
CPn0786	CTL0859	67.32	2e-94	1224
CPn0787	CTL0858	68.17	7e-51	619
CPn0788	CTL0856	70.45	1e-10	132
CPn0789	CTL0855	72.8	0.0	1798
CPn0790	CTL0854	70.81	4.999999999999999e-84	692
CPn0791	CTL0853	65.26	8e-57	1114
CPn0792	CTL0852	70.81	5e-19	185
CPn0793	CTL0851	66.7	3e-59	907
CPn0794	CTL0891	94.74	0.64	19
CPn0794	CTL0842	90.48	0.64	21
CPn0794	CTL0224	84.38	0.64	32
CPn0794	CTL0146	84.62	0.64	26
CPn0795	CTL0822	90.48	0.82	21
CPn0795	CTL0442	94.74	0.82	19
CPn0796	CTL0376	81.63	0.13	49
CPn0797	CTL0657	90.48	0.84	21
CPn0797	CTL0251	94.74	0.84	19
CPn0798	CTL0729	87.5	0.78	24
CPn0799	CTL0671	90.0	2.8	20
CPn0799	CTL0555	84.0	2.8	25
CPn0799	CTL0509	100.0	2.8	15
CPn0799	CTL0385	85.19	2.8	27
CPn0799	CTL0342	90.91	2.8	22
CPn0799	CTL0305	94.44	2.8	18
CPn0799	CTL0131	90.0	2.8	20
CPn0799	CTL0108	100.0	2.8	15
CPn0800	CTL0850	69.36	3.999999999999999e-145	1273
CPn0801	CTL0849	72.96	0.0	1690
CPn0802	CTL0848	72.42	1.9999999999999997e-161	1019
CPn0803	CTL0847	76.57	3.999999999999999e-96	461
CPn0804	CTL0846	70.49	5.999999999999999e-64	532
CPn0805	CTL0845	73.66	2.9999999999999995e-131	767
CPn0806	CTL0844	71.42	0.0	1851
CPn0807	CTL0843	64.94	1.9999999999999998e-32	693
CPn0808	CTL0842	65.58	2.9999999999999997e-20	459
CPn0809	CTL0841	63.49	1e-18	734
CPn0810	CTL0210	100.0	0.27	16
CPn0810	CTL0043	94.74	0.27	19
CPn0811	CTL0839	73.75	1.9999999999999994e-96	560
CPn0812	CTL0838	66.82	2.9999999999999996e-65	889
CPn0813	CTL0837	65.87	9e-26	504
CPn0814	CTL0836	67.82	5e-11	202
CPn0815	CTL0835	67.23	2.9999999999999985e-168	1877
CPn0816	CTL0834	70.8	1.9999999999999994e-130	959
CPn0817	CTL0833	67.07	2e-27	410
CPn0818	CTL0832	73.93	1e-49	303
CPn0819	CTL0831	90.48	0.33	21
CPn0820	CTL0530	94.74	0.41	19
CPn0820	CTL0400	90.48	0.41	21
CPn0821	CTL0829	72.57	5.0000000000000005e-22	175
CPn0822	CTL0828	65.92	6e-17	311
CPn0823	CTL0827	68.78	7.999999999999999e-89	836
CPn0824	CTL0826	76.84	9.999999999999999e-55	272
CPn0825	CTL0825	76.57	1.9999999999999995e-141	683
CPn0826	CTL0824	66.3	6e-38	644
CPn0827	CTL0823	66.22	9.999999999999999e-55	749
CPn0828	CTL0822	75.76	2.9999999999999992e-145	722
CPn0829	CTL0883	94.74	0.42	19
CPn0829	CTL0406	90.48	0.42	21
CPn0829	CTL0328	88.46	0.42	26
CPn0830	CTL0465	100.0	0.11	17
CPn0831	CTL0111	94.74	0.12	19
CPn0832	CTL0821	68.76	1.9999999999999997e-70	749
CPn0833	CTL0820	68.88	1.9999999999999995e-148	1343
CPn0834	CTL0819	76.42	2e-41	229
CPn0835	CTL0818	66.63	0.0	2418
CPn0836	CTL0817	63.73	3e-25	1125
CPn0837	CTL0066	69.93	2e-62	572
CPn0838	CTL0067	67.45	2.9999999999999997e-96	1143
CPn0839	CTL0068	78.12	7e-07	64
CPn0840	CTL0069	64.8	2e-60	1213
CPn0841	CTL0070	76.22	0.0	2304
CPn0843	CTL0759	100.0	0.14	16
CPn0844	CTL0072	69.19	2e-85	779
CPn0845	CTL0073	69.97	1.9999999999999997e-72	596
CPn0846	CTL0074	75.55	0.0	1272
CPn0847	CTL0075	78.47	4.999999999999999e-140	590
CPn0848	CTL0076	68.06	2.999999999999999e-84	933
CPnt31	CTL_t12	98.61	7e-31	72
CPn0849	CTL0077	74.44	0.0	3521
CPn0850	CTL0078	79.98	0.0	1099
CPn0851	CTL0079	74.77	0.0	1522
CPn0852	CTL0080	70.39	9.999999999999999e-16	179
CPn0853	CTL0081	72.38	3e-32	239
CPn0854	CTL0082	68.75	1e-56	560
CPn0855	CTL0083	69.08	2.999999999999999e-108	980
CPn0856	CTL0084	67.42	6.999999999999998e-92	1099
CPn0857	CTL0085	79.17	4e-05	48
CPn0858	CTL0086	68.26	1.9999999999999995e-118	1172
CPn0859	CTL0087	64.67	5.9999999999999995e-12	351
CPn0860	CTL0088	77.0	1e-10	100
CPn0861	CTL0089	65.89	1.9999999999999998e-32	642
CPn0862	CTL0090	79.17	0.0001	48
CPn0863	CTL0091	73.04	2.999999999999999e-106	649
CPn0864	CTL0092	73.05	2.999999999999999e-106	679
CPn0865	CTL0616	82.86	0.033	35
CPn0866	CTL0094	75.36	2e-06	69
CPn0867	CTL0095	70.12	2.9999999999999994e-114	927
CPn0868	CTL0096	67.92	0.0	1961
CPn0869	CTL0097	68.03	6.999999999999999e-19	244
CPn0870	CTL0098	70.36	1.9999999999999997e-161	1255
CPn0871	CTL0099	76.19	6.999999999999999e-15	105
CPn0872	CTL0100	66.61	1.9999999999999995e-80	1168
CPn0873	CTL0101	68.19	2.9999999999999996e-39	459
CPn0874	CTL0102	66.35	3.999999999999999e-63	951
CPn0875	CTL0103	74.38	1.9999999999999997e-68	402
CPn0876	CTL0104	65.79	1.9999999999999994e-79	1286
CPn0877	CTL0105	69.07	4e-45	430
CPn0878	CTL0106	71.4	1e-59	472
CPn0879	CTL0107	69.37	5.999999999999999e-77	679
CPn0880	CTL0108	74.89	0.0	1330
CPnt32	CTL_t13	95.95	2.9999999999999997e-29	74
CPnr01	CTL_r02	93.88	0.0	1552
CPnr01	CTL_r01	93.88	0.0	1552
CPnr02	CTL_r03	93.15	0.0	2863
CPnr02	CTL_r04	93.12	0.0	2863
CPnr03	CTL_r06	90.43	2e-40	115
CPnr03	CTL_r05	90.43	2e-40	115
CPn0881	CTL0743	100.0	0.41	16
CPn0882	CTL0567	100.0	0.25	17
CPn0883	CTL0109	72.12	0.0	1302
CPn0884	CTL0110	75.51	2.9999999999999997e-44	245
CPn0885	CTL0111	64.42	3e-51	1189
CPn0886	CTL0112	79.89	2.9999999999999996e-39	174
CPn0887	CTL0113	74.14	0.013000000000000001	58
CPn0888	CTL0114	64.64	9.000000000000001e-14	362
