Query	Subject	% Similarity	E Value
CTL0516	CPn0413	68.24	4.999999999999999e-147
CTL0517	CPn0414	76.59	0.0
CTL0518	CPn0415	67.87	3e-13
CTL0519	CPn0416	80.84	1.9999999999999997e-73
CTL0520	CPn0417	63.82	2.0000000000000002e-20
CTL0521	CPn0418	66.51	1e-39
CTL0522	CPn0419	68.46	0.0
CTL0523	CPn0943	100.0	0.86
CTL0523	CPn0352	82.76	0.86
CTL0524	CPn0421	68.63	1e-56
CTL0525	CPn0422	74.01	1e-59
CTL0526	CPn0423	76.07	2e-75
CTL0527	CPn0424	75.36	0.0
CTL0528	CPn0425	74.31	5e-46
CTL0529	CPn0929	100.0	0.17
CTL0529	CPn0296	81.25	0.17
CTL0529	CPn0013	90.91	0.17
CTL0530	CPn0427	69.82	3.9999999999999987e-178
CTL0531	CPn0428	68.22	1.0000000000000001e-29
CTL0532	CPn0429	73.8	2.999999999999999e-106
CTL0533	CPn0430	71.76	2.9999999999999996e-94
CTL0534	CPn0626	88.0	0.31
CTL0535	CPn0434	66.01	9.999999999999999e-48
CTL0536	CPn0435	69.63	1e-19
CTL0537	CPn0436	71.43	6e-14
CTL0538	CPn0437	75.86	0.0
CTL0539	CPn0438	66.27	4e-62
CTL0540	CPn0931	87.88	0.44
CTL0541	CPn0062	76.33	2.0000000000000002e-29
CTL0542	CPn0505	100.0	0.17
CTL0543	CPn0060	70.28	7e-30
CTL0544	CPn0234	91.3	0.031
CTL0545	CPn0058	74.13	4.999999999999999e-162
CTL0546	CPn0057	70.69	8e-75
CTL0547	CPn0056	64.37	2e-43
CTL0548	CPn1030	94.44	1.4
CTL0548	CPn0727	100.0	1.4
CTL0548	CPn0461	94.44	1.4
CTL0549	CPn0054	66.43	5e-40
CTL0550	CPn0053	69.36	1.9999999999999995e-118
CTL0551	CPn0185	90.48	0.65
CTL0552	CPn0922	95.0	0.084
CTL0553	CPn0095	68.96	1e-74
CTL0554	CPn0094	70.21	0.0
CTL0555	CPn0093	64.02	2.0000000000000002e-11
CTL0555	CPn0092	77.5	2.0000000000000002e-11
CTL0556	CPn0092	74.41	2e-75
CTL0557	CPn0091	64.46	6.999999999999998e-69
CTL0558	CPn0090	66.45	4e-34
CTL0559	CPn0089	76.85	0.0
CTL0560	CPn0088	73.27	0.0
CTL0561	CPn0087	67.83	7.999999999999999e-51
CTL0562	CPn0086	70.42	2.9999999999999997e-67
CTL0563	CPn0085	71.43	4e-60
CTL0564	CPn0954	86.96	1.1
CTL0564	CPn0855	90.0	1.1
CTL0565	CPn0083	73.33	7.999999999999997e-160
CTL0566	CPn0082	78.45	0.0
CTL0567	CPn0081	78.14	0.0
CTL0568	CPn0080	82.89	3.9999999999999994e-108
CTL0569	CPn0079	74.76	2e-93
CTL0570	CPn0078	75.87	4.999999999999999e-141
CTL0571	CPn0077	77.0	9.999999999999998e-91
CTL0572	CPn0076	79.96	5.999999999999998e-139
CTL0573	CPn0408	94.74	0.21
CTL_t34	CPnt03	94.52	2e-27
CTL0574	CPn0074	82.87	0.0
CTL_t33	CPnt02	95.83	4e-28
CTL0575	CPn0073	79.28	7e-51
CTL0576	CPn0597	95.0	0.23
CTL0577	CPn0071	67.0	2.0000000000000002e-11
CTL0578	CPn0741	94.74	1.8
CTL0578	CPn0554	91.3	1.8
CTL0580	CPn0188	100.0	0.15
CTL_t21	CPnt01	87.67	2.0000000000000002e-20
CTL0581	CPn0420	79.41	0.56
CTL0582	CPn1063	75.27	4.0000000000000004e-11
CTL0583	CPn1062	71.79	4.999999999999999e-108
CTL0583A	CPn1060a	77.92	3e-30
CTL0584	CPn0803	100.0	0.81
CTL0584	CPn0153	100.0	0.81
CTL0585	CPn1060	68.8	1.9999999999999997e-70
CTL0586	CPn0097	69.62	5.999999999999997e-170
CTL0587	CPn0096	65.11	9.999999999999998e-121
CTL0588	CPn0040	69.35	1.9999999999999997e-73
CTL0589	CPn0039	70.96	1e-30
CTL0590	CPn0038	71.24	9.999999999999999e-84
CTL0591	CPn0037	72.09	9.000000000000001e-14
CTL0592	CPn0036	87.8	1e-07
CTL0592a	CPn0816	94.44	0.75
CTL0592a	CPn0190	86.96	0.75
CTL0593	CPn0035	71.15	1e-07
CTL0594	CPn0033	71.4	0.0
CTL0595	CPn0032	75.17	0.0
CTL0596	CPn0031	81.82	5e-45
CTL0597	CPn0030	66.91	8e-18
CTL0598	CPn0027	74.43	0.0
CTL0599	CPn0756	91.3	0.026000000000000002
CTL0600	CPn0025	69.07	8.999999999999998e-89
CTL0601	CPn0024	68.53	2e-60
CTL0602	CPn0023	74.92	0.0
CTL0603	CPn0022	70.63	7e-12
CTL0604	CPn0021	67.07	6.9999999999999994e-37
CTL0605	CPn0020	67.81	9.999999999999998e-93
CTL0606	CPn1066	77.88	2.9999999999999995e-45
CTL0607	CPn0737	100.0	0.14
CTL0608	CPn1059	68.83	7e-46
CTL0609	CPn1058	69.01	1.9999999999999997e-66
CTL0610	CPn1057	66.62	2e-44
CTL_t28	CPnt38	89.29	2e-26
CTL0611A	CPn0089	100.0	1.0
CTL0612	CPn0171	100.0	0.45
CTL0613	CPn0315	95.0	0.15
CTL0613	CPn0197	88.0	0.15
CTL0614	CPn1050	100.0	1.9
CTL0614	CPn0978	94.44	1.9
CTL0614	CPn0959	100.0	1.9
CTL0614	CPn0873	100.0	1.9
CTL0614	CPn0771	84.0	1.9
CTL0614	CPn0383	94.44	1.9
CTL0614	CPn0323	90.0	1.9
CTL0614	CPn0125	100.0	1.9
CTL0615	CPn0466	91.67	0.22
CTL0616	CPn1049	68.99	3e-21
CTL0617	CPn1048	67.55	8.999999999999999e-58
CTL0618	CPn0854	84.38	0.19
CTL0618	CPn0735	95.0	0.19
CTL0618	CPn0189	100.0	0.19
CTL0619	CPn0421	85.71	0.13
CTL0620	CPn1039	76.47	0.002
CTL0621	CPn0500	95.0	0.14
CTL0621	CPn0027	83.33	0.14
CTL0622	CPn1037	66.42	2.9999999999999997e-20
CTL0623	CPn1036	68.18	4e-19
CTL0624	CPn1020	100.0	1.3
CTL0624	CPn0516	90.48	1.3
CTL0624	CPn0171	90.48	1.3
CTL0624	CPn0018	90.48	1.3
CTL0625	CPn1034	75.0	9e-06
CTL0626	CPn1033	64.71	1e-26
CTL0627	CPn1032	78.09	2.9999999999999995e-131
CTL0628	CPn1031	69.21	1.9999999999999995e-149
CTL0629	CPn1030	68.46	6.999999999999999e-104
CTL0630	CPn1028	74.3	5.999999999999998e-174
CTL0631	CPn0639	100.0	0.39
CTL0633	CPn1025	69.35	3.999999999999999e-115
CTL0634	CPn0478	68.9	9.999999999999998e-122
CTL0635	CPn0360	100.0	0.001
CTL0636	CPn0482	66.67	4e-42
CTL0637	CPn0484	65.12	4.0000000000000003e-29
CTL0638	CPn0150	100.0	0.045
CTL0639	CPn0317	88.46	0.053
CTL0640	CPn1019	100.0	0.42
CTL0641	CPn0488	68.28	4e-25
CTL0642	CPn0489	72.43	5.999999999999999e-123
CTL0643	CPn0490	67.39	1e-41
CTL0644	CPn0497	70.19	4e-19
CTL0645	CPn0491	68.71	1e-82
CTL0646	CPn0495	67.31	2.9999999999999995e-45
CTL0647	CPn0496	65.45	7e-28
CTL0648	CPn0468	91.67	0.29
CTL0648	CPn0307	95.0	0.29
CTL0649	CPn0500	67.12	9.999999999999997e-148
CTL0650	CPn0501	66.57	1.9999999999999998e-78
CTL0651	CPn0502	73.88	3.9999999999999994e-72
CTL0652	CPn0503	77.28	0.0
CTL0654	CPn0504	70.78	0.0
CTL0655	CPn0525	77.81	3.9999999999999983e-175
CTL655a	CPns02	81.61	1e-75
CTL0656	CPn0526	66.13	4e-49
CTL0657	CPn0527	74.31	1.9999999999999992e-150
CTL0658	CPn0528	72.44	0.0
CTL0659	CPn0529	75.0	9.999999999999999e-32
CTL0660	CPn0530	66.79	6.999999999999999e-39
CTL0661	CPn0531	65.4	1e-42
CTL0662	CPn0532	64.32	7.000000000000001e-06
CTL0663	CPn0533	76.54	2e-94
CTL0664	CPn0534	79.89	5.9999999999999986e-93
CTL0665	CPn0076	95.24	0.036000000000000004
CTL0666	CPn0536	69.35	9.999999999999997e-146
CTL0667	CPn0966	69.23	3.9999999999999994e-83
CTL0668	CPn0965	64.84	5e-39
CTL0669	CPn0989	92.59	0.018000000000000002
CTL0669	CPn0013	92.59	0.018000000000000002
CTL0670	CPn0540	64.08	5.999999999999999e-37
CTL0671	CPn0540	82.54	2e-10
CTL_t29	CPnt15	97.7	9e-38
CTL0672	CPn0541	72.17	6.999999999999999e-27
CTL0673	CPn0542	65.9	7.000000000000001e-26
CTL0674	CPn0543	68.05	1.9999999999999994e-79
CTL0675	CPn0544	69.92	1.9999999999999997e-117
CTL0676	CPn0545	77.64	4e-49
CTL0677	CPn0546	69.84	9e-33
CTL_t24	CPnt16	97.26	3e-30
CTL0678	CPn0506	73.92	9.999999999999998e-105
CTL0679	CPn0507	78.0	2e-17
CTL0680	CPn0508	76.67	1e-26
CTL0681	CPn0509	71.76	7e-30
CTL0682	CPn0510	70.62	4.999999999999999e-68
CTL0683	CPn0511	73.39	9.999999999999999e-52
CTL0684	CPn0512	69.78	0.0
CTL0685	CPn0513	66.13	7e-60
CTL0686	CPn0849	94.74	0.73
CTL0686	CPn0238	100.0	0.73
CTL0686	CPn0133	90.48	0.73
CTL0687	CPn0437	90.0	2.1
CTL0688	CPn0518	77.41	0.0
CTL0689	CPn0519	71.31	1e-30
CTL0690	CPn0520	77.13	1.9999999999999996e-120
CTL0691	CPn0521	72.02	0.0
CTL0692	CPn0878	90.91	0.17
CTL0693	CPn0547	70.3	1e-58
CTL0694	CPn0548	66.67	1e-17
CTL0695	CPn0549	83.02	5.999999999999998e-92
CTL0696	CPn0550	79.28	0.0
CTL0697	CPn0551	77.22	3.999999999999999e-103
CTL0698	CPn0552	78.98	4e-88
CTL0699	CPn0938	95.0	0.084
CTL0700	CPn0555	72.19	0.0
CTL0701	CPn0495	85.19	0.11
CTL0702	CPn0557	74.46	0.0
CTL0703	CPn0849	94.44	0.79
CTL0704	CPn0880	100.0	0.66
CTL0704	CPn0816	100.0	0.66
CTL0704	CPn0606	100.0	0.66
CTL0705	CPn0560	73.55	0.0
CTL0706	CPn0561	71.51	2e-49
CTL0707	CPn0563	64.6	2.9999999999999996e-60
CTL0708a	CPn0564	67.55	0.0
CTL0708	CPn0564	76.19	6e-07
CTL0709	CPn0176	100.0	0.024
CTL0710	CPn0566	69.09	3.9999999999999995e-54
CTL0711	CPn0567	66.46	2e-33
CTL0712	CPn0568	67.99	2e-56
CTL0713	CPn0569	78.0	0.0003
CTL0714	CPn0570	70.56	0.0
CTL0715	CPn0571	67.57	2.999999999999999e-116
CTL0716	CPn0572	72.29	4e-05
CTL0717	CPn0573	73.88	3.999999999999999e-124
CTL0718	CPn0575	72.71	3.999999999999999e-71
CTL0719	CPn0575a	70.76	2.999999999999999e-146
CTL0720	CPn0577	72.35	4e-36
CTL0721	CPn0578	70.15	1e-17
CTL0722	CPn0579	67.42	9.999999999999999e-16
CTL0723	CPn0580	68.24	9.999999999999998e-68
CTL0724	CPn1012	100.0	0.049
CTL0725	CPn0406	90.48	0.57
CTL_t16	CPnt17	95.18	7e-33
CTL0726	CPn0583	69.3	1e-25
CTL0727	CPn0584	64.62	4e-43
CTL0728	CPn0586	69.78	2.9999999999999997e-115
CTL_t04	CPnt18	97.3	9e-31
CTL0729	CPn0588	87.1	0.001
CTL0730	CPn0589	69.77	2e-13
CTL0731	CPn0590	68.54	4.0000000000000004e-21
CTL_t18	CPnt19	100.0	9e-38
CTL0733	CPn0591	71.59	6e-59
CTL0734	CPn0845	100.0	3.3
CTL0734	CPn0595	100.0	3.3
CTL0734	CPn0586	90.48	3.3
CTL0734	CPn0540	100.0	3.3
CTL0734	CPn0275	94.12	3.3
CTL0735	CPn0495	90.48	0.83
CTL0735	CPn0159	100.0	0.83
CTL0735	CPn0071	100.0	0.83
CTL0736	CPn0594	66.24	9e-31
CTL0737	CPn0595	69.21	5.999999999999999e-98
CTL0738	CPn0495	95.0	0.13
CTL0739	CPn0597	73.36	2.999999999999999e-130
CTL0740	CPn0598	68.42	2.999999999999999e-141
CTL0741	CPn0599	70.4	0.0
CTL0742a	CPn0125	100.0	0.037000000000000005
CTL0742	CPn0603	91.3	0.053
CTL0743	CPn0687	77.11	3e-10
CTL0744	CPn0905	100.0	0.026000000000000002
CTL0745	CPn0602	68.97	1.9999999999999996e-92
CTL0746	CPn0603	71.32	2e-09
CTL0747	CPn0604	68.29	2.9999999999999997e-62
CTL0748	CPn0605	66.12	2e-18
CTL0749	CPn0606	65.58	5e-40
CTL0750	CPn0607	70.4	2.9999999999999993e-160
CTL0751	CPn0848	94.44	0.74
CTL0751	CPn0697	90.0	0.74
CTL0751	CPn0310	94.44	0.74
CTL0751	CPn0090	86.96	0.74
CTL0752	CPn0610	75.54	0.0
CTL0753	CPn0611	66.34	4e-40
CTL0754	CPn0612	68.99	1.9999999999999997e-114
CTL0755	CPn0613	66.88	4e-30
CTL0756	CPn0614	66.09	8.999999999999999e-92
CTL0757	CPn0615	67.13	1e-34
CTL_t30	CPnt20	97.75	9e-38
CTL0758	CPn0200	100.0	0.12
CTL0759	CPn0616	68.61	8.999999999999999e-142
CTL0760	CPn0617	70.1	0.0
CTL0761	CPn0487	85.71	0.051
CTL0762	CPn0619	75.54	1.9999999999999995e-80
CTL0763	CPn0620	69.66	9.999999999999999e-23
CTL0764	CPn0621	67.8	7.000000000000001e-18
CTL0765	CPn0622	70.92	1.0000000000000001e-20
CTL_t19	CPnt21	97.59	1e-35
CTL0766	CPn0623	78.79	9.999999999999998e-68
CTL0767	CPn0624	72.12	8.999999999999998e-153
CTL0768	CPn0625	78.77	2.999999999999999e-97
CTL0769	CPn0626	75.55	0.0
CTL0770	CPn0627	80.65	8.999999999999998e-104
CTL0771	CPn0628	78.86	4.999999999999999e-87
CTL0772	CPn0629	73.28	0.0
CTL0773	CPn0630	75.89	5e-82
CTL0774	CPn0631	76.85	3.999999999999999e-103
CTL0775	CPn0632	70.97	7e-48
CTL0776	CPn0633	76.99	1.9999999999999998e-119
CTL0777	CPn0634	75.81	2.9999999999999994e-78
CTL0778	CPn0635	77.35	5.999999999999998e-120
CTL0779	CPn0636	72.8	2e-35
CTL0780	CPn0637	81.03	6.999999999999999e-98
CTL0781	CPn0638	72.65	2e-34
CTL0782	CPn0639	72.6	3e-30
CTL0783	CPn0640	83.41	1.9999999999999994e-124
CTL0784	CPn0641	78.42	1.9999999999999995e-145
CTL0785	CPn0642	72.92	1e-49
CTL0786	CPn0643	80.9	3.9999999999999994e-68
CTL0787	CPn0644	74.82	9.999999999999998e-164
CTL0788	CPn0645	69.94	2e-35
CTL0789	CPn0646	71.39	1.9999999999999997e-89
CTL0790	CPn0647	71.27	6.999999999999998e-89
CTL0791	CPn0648	76.19	0.23
CTL0792	CPn0649	67.6	1e-61
CTL0793	CPn0650	69.4	2.9999999999999995e-95
CTL0794	CPn0651	74.53	2e-74
CTL0795	CPn0652	71.73	2.9999999999999993e-82
CTL0796	CPn0653	66.92	4.0000000000000004e-20
CTL0797	CPn0654	72.73	2e-62
CTL0798	CPn0655	69.25	9.999999999999997e-80
CTL0799	CPn0657	82.93	7e-05
CTL0800	CPn0658	76.29	8.999999999999998e-151
CTL_t17	CPnt22	96.43	2e-34
CTL0801	CPn0659	68.64	2.9999999999999997e-20
CTL0802	CPn0660	75.0	2.9999999999999994e-40
CTL0803	CPn0661	72.38	5.999999999999998e-84
CTL0804	CPn0662	72.5	0.0
CTL0805	CPn0663	67.42	3.9999999999999994e-108
CTL0806	CPn0665	72.74	0.0
CTL0807	CPn0666	69.67	0.0
CTL0808	CPn0667	65.27	5.0000000000000005e-22
CTL0809	CPn0944	100.0	0.86
CTL0809	CPn0540	100.0	0.86
CTL0809	CPn0516	100.0	0.86
CTL0809	CPn0186	85.71	0.86
CTL0810	CPn0669	72.79	2e-37
CTL0811	CPn0670	68.42	5.0000000000000005e-12
CTL0812	CPn0671	69.41	1e-13
CTL0813	CPn0672	66.77	4e-44
CTL0814	CPn0180	91.3	0.028999999999999998
CTL0815	CPn0674	69.27	6e-16
CTL0817	CPn0836	63.73	4e-25
CTL0818	CPn0835	66.63	0.0
CTL0819	CPn0834	76.42	3e-41
CTL0820	CPn0833	68.88	2.999999999999999e-148
CTL0821	CPn0832	68.76	2.9999999999999995e-70
CTL0822	CPn0828	75.76	2.9999999999999992e-145
CTL0823	CPn0827	66.22	9.999999999999999e-55
CTL0824	CPn0826	66.3	7e-38
CTL0825	CPn0825	76.57	1.9999999999999995e-141
CTL0826	CPn0824	76.84	1.9999999999999998e-54
CTL0827	CPn0823	68.78	8.999999999999998e-89
CTL0828	CPn0822	65.92	6.999999999999999e-17
CTL0829	CPn0821	72.57	6e-22
CTL0830	CPn0238	100.0	0.13
CTL0831	CPn1046	80.56	0.4
CTL0831	CPn0819	90.48	0.4
CTL0832	CPn0818	73.93	1e-49
CTL0833	CPn0817	67.07	3e-27
CTL0834	CPn0816	70.8	1.9999999999999994e-130
CTL0835	CPn0815	67.23	3.999999999999999e-168
CTL0836	CPn0814	67.82	5e-11
CTL0837	CPn0813	65.87	1e-25
CTL0838	CPn0812	66.82	4e-65
CTL0839	CPn0811	73.75	1.9999999999999994e-96
CTL0840	CPn0752	100.0	0.31
CTL0840	CPn0228	91.3	0.31
CTL0841	CPn0809	63.49	2e-18
CTL0842	CPn0808	65.58	2.9999999999999997e-20
CTL0843	CPn0807	64.94	3e-32
CTL0844	CPn0806	71.42	0.0
CTL0845	CPn0805	73.66	3.999999999999999e-131
CTL0846	CPn0804	70.49	7.999999999999998e-64
CTL0847	CPn0803	76.57	4.999999999999998e-96
CTL0848	CPn0802	72.42	1.9999999999999997e-161
CTL0849	CPn0801	72.96	0.0
CTL0850	CPn0800	69.36	4.999999999999998e-145
CTL0851	CPn0793	66.7	4e-59
CTL0852	CPn0792	70.81	6e-19
CTL0853	CPn0791	65.26	9e-57
CTL0854	CPn0790	70.81	4.999999999999999e-84
CTL0855	CPn0789	72.8	0.0
CTL0856	CPn0788	70.45	1e-10
CTL0858	CPn0787	68.17	7.999999999999999e-51
CTL0859	CPn0786	67.32	2e-94
CTL0860	CPn0785	72.67	1.9999999999999994e-103
CTL0861	CPn0056	91.3	0.35
CTL0861A	CPn0783	85.0	8e-06
CTL0862	CPn0782	68.74	1.9999999999999996e-98
CTL0863	CPn0781	72.67	1.9999999999999997e-68
CTL0864	CPn0851	100.0	1.9
CTL0865	CPn0779	66.84	2e-23
CTL0866	CPn0778	65.23	3e-30
CTL_t05	CPnt30	95.95	4e-28
CTL0867	CPn0777	73.0	0.0008
CTL0868	CPn0776	71.28	3.9999999999999995e-89
CTL0869	CPn0775	65.84	1e-28
CTL0870	CPn0728	90.91	0.057999999999999996
CTL0871	CPn0773	73.5	2.9999999999999997e-87
CTL0872	CPn0772	65.39	9.999999999999997e-104
CTL0873	CPn0771	71.43	6e-17
CTL0874	CPn0761	66.67	5e-34
CTL0875	CPn0760	69.16	7e-51
CTL0876	CPn0759	75.34	1.0000000000000001e-21
CTL0877	CPn0758	66.36	2.9999999999999997e-20
CTL0878	CPn0757	70.12	1e-12
CTL0879	CPn0756	79.74	0.0
CTL0880	CPn0755	74.71	1e-25
CTL0881	CPn0754	70.92	3e-13
CTL0882	CPn0999	100.0	0.71
CTL0882	CPn0246	94.74	0.71
CTL0882	CPn0150	100.0	0.71
CTL0883	CPn0727	74.05	1e-16
CTL0884	CPn0726	73.39	3e-31
CTL0885	CPn0726	77.65	1.9999999999999998e-32
CTL0886	CPn0728	80.0	2e-05
CTL0887	CPn0729	68.67	1.9999999999999998e-54
CTL0887a	CPn0483	95.0	0.64
CTL0887a	CPn0281	100.0	0.64
CTL0888	CPn0730	66.4	9.999999999999999e-79
CTL0889	CPn0732	69.13	7e-90
CTL0890	CPn0733	75.75	8.999999999999998e-125
CTL0891	CPn0734	73.18	9.999999999999997e-145
CTL0892	CPn0777	90.0	2.7
CTL0892	CPn0769	90.0	2.7
CTL0892	CPn0730	100.0	2.7
CTL0892	CPn0666	94.44	2.7
CTL0892	CPn0555	94.44	2.7
CTL0892	CPn0327	84.0	2.7
CTL0892	CPn0326	90.0	2.7
CTL0892	CPn0310	100.0	2.7
CTL0893	CPn0749	73.18	2e-45
CTL0894	CPn0750	71.26	3e-30
CTL0895	CPn0741	100.0	0.22
CTL0895	CPn0420	100.0	0.22
CTL_t25	CPnt29	98.65	7e-32
CTL0897	CPn0746	69.55	0.0
