Query	Subject	% Similarity	E Value
TC_RS02860	CT_292	84.7	3.9999999999999994e-139
TC_RS02865	CT_293	84.32	0.0
TC_RS02870	CT_294	84.47	0.0
TC_RS02875	CT_295	77.9	0.0
TC_RS02880	CT_296	73.45	1e-77
TC_RS02885	CT_297	80.83	0.0
TC_RS02890	CT_298	82.27	0.0
TC_RS02895	CT_299	77.97	3.999999999999999e-161
TC_RS02905	CT_453	91.3	0.021
TC_RS02910	CT_301	78.07	0.0
TC_RS02915	CT_302	82.32	0.0
TC_RS02920	CT_303	83.54	1.9999999999999994e-124
TC_RS02925	CT_304	91.31	2.9999999999999987e-173
TC_RS02930	CT_305	82.34	0.0
TC_RS02935	CT_306	83.99	0.0
TC_RS02940	CT_307	87.02	0.0
TC_RS02945	CT_308	86.49	0.0
TC_RS02950	CT_309	86.39	0.0
TC_RS02955	CT_310	83.23	0.0
TC_RS02960	CT_311	79.86	0.0
TC_RS02965	CT_312	83.15	4.999999999999999e-106
TC_RS02970	CT_313	86.48	0.0
TC_RS02975	CT_314	86.9	0.0
TC_RS02980	CT_315	87.42	0.0
TC_RS02985	CT_316	97.71	0.0
TC_RS02990	CT_317	91.33	0.0
TC_RS02995	CT_318	91.42	0.0
TC_RS03000	CT_319	92.72	0.0
TC_RS03005	CT_320	90.86	0.0
TC_RS03010	CT_321	91.16	3.999999999999999e-98
TC_RS03015	CT_t11	100.0	4.9999999999999996e-33
TC_RS03020	CT_322	92.07	0.0
TC_RS03025	CT_t12	100.0	1.9999999999999998e-32
TC_RS03030	CT_323	90.95	1e-85
TC_RS03035	CT_324	77.22	0.0
TC_RS03040	CT_325	79.96	1.9999999999999994e-111
TC_RS03045	CT_326	70.16	3.999999999999999e-115
TC_RS03050	CT_t13	100.0	4.9999999999999996e-33
TC_RS03055	CT_615	84.85	0.19
TC_RS03060	CT_327	77.24	5.999999999999998e-133
TC_RS03065	CT_328	79.42	0.0
TC_RS03070	CT_329	81.07	0.0
TC_RS03075	CT_690	87.5	0.16
TC_RS03080	CT_330	79.12	3e-63
TC_RS03085	CT_331	77.64	0.0
TC_RS03090	CT_332	83.36	0.0
TC_RS03095	CT_333	77.4	0.0
TC_RS03100	CT_334	79.46	0.0
TC_RS03105	CT_335	88.66	9.999999999999998e-106
TC_RS03110	CT_336	78.04	0.0
TC_RS03115	CT_337	80.0	5.999999999999999e-85
TC_RS03120	CT_338	79.09	1.9999999999999996e-106
TC_RS03125	CT_339	85.71	0.015
TC_RS03130	CT_339	75.41	0.0
TC_RS03135	CT_340	83.85	0.0
TC_RS03140	CT_341	85.67	0.0
TC_RS03145	CT_342	94.89	5e-76
TC_RS03150	CT_343	78.01	1.9999999999999996e-146
TC_RS03155	CT_344	84.84	0.0
TC_RS03160	CT_345	72.63	4e-37
TC_RS03165	CT_346	84.14	0.0
TC_RS03170	CT_347	83.23	0.0
TC_RS03175	CT_348	83.81	0.0
TC_RS03180	CT_349	83.73	2.9999999999999988e-180
TC_RS03185	CT_350	79.0	0.0
TC_RS03190	CT_351	81.46	0.0
TC_RS03195	CT_352	92.66	2.9999999999999992e-89
TC_RS03200	CT_353	84.43	2.9999999999999987e-173
TC_RS03205	CT_354	82.73	0.0
TC_RS03210	CT_355	82.58	0.0
TC_RS03215	CT_356	79.91	0.0
TC_RS03220	CT_t14	100.0	6.999999999999999e-39
TC_RS03225	CT_194	86.96	0.82
TC_RS03230	CT_856	80.56	0.11
TC_RS03235	CT_359	77.66	6.999999999999999e-132
TC_RS03240	CT_360	72.46	2.999999999999999e-92
TC_RS03245	CT_361	79.09	0.0
TC_RS03250	CT_362	76.9	0.0
TC_RS03255	CT_363	80.12	0.0
TC_RS03260	CT_364	73.99	9.999999999999997e-131
TC_RS03265	CT_365	74.68	0.0
TC_RS03270	CT_366	79.34	0.0
TC_RS03275	CT_367	73.67	2.999999999999999e-92
TC_RS03280	CT_368	79.52	0.0
TC_RS03285	CT_369	75.29	0.0
TC_RS03290	CT_370	75.57	0.0
TC_RS03295	CT_371	78.98	0.0
TC_RS03300	CT_372	76.77	0.0
TC_RS03305	CT_373	85.71	0.0
TC_RS03310	CT_374	80.29	0.0
TC_RS03315	CT_375	82.79	0.0
TC_RS03320	CT_376	83.28	0.0
TC_RS03325	CT_377	87.86	1e-45
TC_RS03330	CT_378	80.24	0.0
TC_RS03335	CT_379	82.65	0.0
TC_RS03340	CT_380	81.05	0.0
TC_RS03345	CT_381	79.25	0.0
TC_RS03350	CT_382	78.21	0.0
TC_RS03355	CT_382.1	91.1	2.9999999999999995e-73
TC_RS03360	CT_383	70.25	1.9999999999999996e-90
TC_RS03365	CT_384	77.13	0.0
TC_RS03370	CT_385	90.15	1.9999999999999995e-129
TC_RS03375	CT_386	83.79	0.0
TC_RS03380	CT_386	100.0	3e-10
TC_RS03385	CT_387	81.79	0.0
TC_RS03390	CT_388	83.56	9.999999999999998e-88
TC_RS03395	CT_389	83.78	0.0
TC_RS03400	CT_390	78.05	0.0
TC_RS03405	CT_391	79.72	0.0
TC_RS03410	CT_392	70.71	9.999999999999996e-151
TC_RS03415	CT_393	80.93	0.0
TC_RS03420	CT_394	83.73	0.0
TC_RS03425	CT_395	87.43	0.0
TC_RS03430	CT_396	88.2	0.0
TC_RS03435	CT_397	81.6	0.0
TC_RS03440	CT_398	88.5	0.0
TC_RS04740	CT_398.1	93.51	1.9999999999999995e-131
TC_RS03445	CT_399	81.54	0.0
TC_RS03450	CT_400	81.28	0.0
TC_RS03455	CT_401	81.28	0.0
TC_RS03460	CT_402	81.8	0.0
TC_RS03465	CT_403	81.84	0.0
TC_RS03470	CT_404	82.73	0.0
TC_RS03475	CT_405	82.2	1.9999999999999996e-170
TC_RS03480	CT_406	89.25	2.9999999999999987e-173
TC_RS03485	CT_407	89.6	5.999999999999998e-143
TC_RS03490	CT_408	80.4	7.999999999999997e-130
TC_RS03495	CT_409	80.68	0.0
TC_RS03500	CT_410	81.87	0.0
TC_RS03505	CT_411	79.36	0.0
TC_RS03510	CT_412	76.91	0.0
TC_RS03515	CT_413	75.16	0.0
TC_RS03520	CT_414	79.14	0.0
TC_RS03520	CT_414	75.37	0.0
TC_RS03525	CT_t15	100.0	6.999999999999999e-39
TC_RS03530	CT_415	80.26	0.0
TC_RS03535	CT_416	81.15	0.0
TC_RS03540	CT_417	82.31	0.0
TC_RS03545	CT_418	84.31	0.0
TC_RS03550	CT_419	95.24	2.9999999999999995e-113
TC_RS03555	CT_420	92.9	4.999999999999999e-137
TC_RS03560	CT_t16	100.0	4.9999999999999996e-33
TC_RS03565	CT_421	82.45	0.0
TC_RS04815	CT_421.2	90.06	1e-58
TC_RS03570	CT_422	81.07	1.9999999999999995e-131
TC_RS03575	CT_423	77.01	0.0
TC_RS03580	CT_424	87.54	2.999999999999999e-121
TC_RS03585	CT_425	83.98	0.0
TC_RS04820	CT_658	94.12	1.9
TC_RS04820	CT_436	100.0	1.9
TC_RS03590	CT_426	79.87	0.0
TC_RS03595	CT_427	75.99	3.999999999999999e-161
TC_RS03600	CT_428	74.71	3.999999999999999e-129
TC_RS03605	CT_429	83.08	0.0
TC_RS03610	CT_430	79.9	0.0
TC_RS03615	CT_431	87.91	0.0
TC_RS03620	CT_432	84.81	0.0
TC_RS03625	CT_433	75.63	1.9999999999999997e-133
TC_RS03630	CT_434	77.56	1.9999999999999997e-113
TC_RS03635	CT_435	75.43	0.0
TC_RS03640	CT_436	93.4	1.9999999999999996e-136
TC_RS03645	CT_437	85.9	0.0
TC_RS03650	CT_438	92.41	0.0
TC_RS03655	CT_439	94.89	1.9999999999999994e-168
TC_RS03660	CT_440	79.94	7.999999999999999e-84
TC_RS03665	CT_441	82.0	0.0
TC_RS03670	CT_442	71.34	7e-42
TC_RS03675	CT_583	100.0	0.56
TC_RS03675	CT_040	90.0	0.56
TC_RS03680	CT_443	88.83	0.0
TC_RS03685	CT_444	90.26	1.9999999999999995e-102
TC_RS03690	CT_444.1	81.76	9e-43
TC_RS03695	CT_445	85.26	0.0
TC_RS03700	CT_446	83.69	1.9999999999999995e-169
TC_RS03705	CT_447	81.18	0.0
TC_RS03710	CT_448	80.73	0.0
TC_RS03715	CT_449	72.9	2.9999999999999997e-44
TC_RS03720	CT_450	84.65	0.0
TC_RS03725	CT_451	81.37	0.0
TC_RS03730	CT_452	80.34	4.999999999999999e-172
TC_RS03735	CT_453	82.8	0.0
TC_RS03740	CT_454	80.73	0.0
TC_RS03745	CT_455	83.05	0.0
TC_RS03750	CT_456	66.82	9.999999999999997e-125
TC_RS03755	CT_457	83.4	0.0
TC_RS03760	CT_458	82.07	7.999999999999997e-143
TC_RS03765	CT_459	86.02	0.0
TC_RS03770	CT_460	87.74	4.999999999999999e-91
TC_RS03775	CT_461	82.32	0.0
TC_RS03780	CT_462	80.22	2.9999999999999985e-168
TC_RS03785	CT_463	80.1	0.0
TC_RS03790	CT_464	73.78	2.999999999999999e-118
TC_RS03795	CT_465	75.4	4.999999999999999e-121
TC_RS03800	CT_t17	100.0	2e-38
TC_RS03805	CT_466	86.06	1.9999999999999997e-109
TC_RS03810	CT_467	81.32	0.0
TC_RS03815	CT_468	80.23	0.0
TC_RS03820	CT_t18	100.0	1e-33
TC_RS03825	CT_469	77.14	3.999999999999999e-115
TC_RS03830	CT_470	82.27	0.0
TC_RS03835	CT_471	83.86	0.0
TC_RS03840	CT_t19	100.0	7e-38
TC_RS03850	CT_472	83.27	0.0
TC_RS03855	CT_153	100.0	0.062
TC_RS03860	CT_474	78.6	0.0
TC_RS03865	CT_475	79.8	0.0
TC_RS03870	CT_476	82.82	0.0
TC_RS03875	CT_477	74.4	3.9999999999999995e-89
TC_RS03880	CT_478	79.64	0.0
TC_RS03885	CT_479	82.35	0.0
TC_RS03890	CT_480	81.56	0.0
TC_RS03895	CT_481	78.21	9.999999999999997e-169
TC_RS03900	CT_482	80.03	1.9999999999999995e-163
TC_RS03905	CT_483	76.69	5.999999999999999e-73
TC_RS03910	CT_484	82.58	0.0
TC_RS03915	CT_485	77.72	0.0
TC_RS03920	CT_486	84.08	0.0
TC_RS03925	CT_487	82.37	7.999999999999997e-156
TC_RS03930	CT_488	78.62	6.999999999999997e-177
TC_RS03935	CT_489	84.62	0.0
TC_RS03940	CT_490	78.26	5e-53
TC_RS03945	CT_491	85.88	0.0
TC_RS03950	CT_492	91.79	0.0
TC_RS03955	CT_493	79.9	0.0
TC_RS03960	CT_494	77.29	0.0
TC_RS03965	CT_495	78.48	0.0
TC_RS03970	CT_496	81.42	9.999999999999998e-140
TC_RS03975	CT_t20	100.0	6.999999999999999e-39
TC_RS04825	CT_496.1	82.46	1e-27
TC_RS03980	CT_497	83.58	0.0
TC_RS04830	CT_870	100.0	0.2
TC_RS03985	CT_498	81.66	0.0
TC_RS03990	CT_499	77.48	2.9999999999999987e-156
TC_RS03995	CT_500	87.29	5.999999999999998e-150
TC_RS04000	CT_501	83.25	0.0
TC_RS04005	CT_502	81.87	1.9999999999999993e-144
TC_RS04010	CT_503	85.56	0.0
TC_RS04015	CT_t21	100.0	2e-38
TC_RS04020	CT_504	77.97	0.0
TC_RS04025	CT_505	88.89	0.0
TC_RS04030	CT_506	92.42	2.9999999999999993e-178
TC_RS04035	CT_507	89.24	0.0
TC_RS04040	CT_508	94.49	2.9999999999999994e-179
TC_RS04045	CT_509	95.93	2.9999999999999987e-172
TC_RS04050	CT_510	86.32	0.0
TC_RS04055	CT_511	90.57	8.999999999999999e-173
TC_RS04060	CT_512	95.38	0.0
TC_RS04065	CT_513	93.82	4.9999999999999985e-163
TC_RS04070	CT_514	92.75	0.0
TC_RS04075	CT_515	92.54	3.999999999999999e-170
TC_RS04080	CT_516	91.53	0.0
TC_RS04085	CT_517	96.73	7.999999999999997e-160
TC_RS04090	CT_518	88.35	2.9999999999999995e-134
TC_RS04095	CT_519	94.05	5.999999999999998e-109
TC_RS04100	CT_520	96.35	6.999999999999999e-101
TC_RS04105	CT_521	96.64	0.0
TC_RS04110	CT_522	90.8	0.0
TC_RS04115	CT_523	89.58	2.9999999999999993e-127
TC_RS04120	CT_524	97.75	9.999999999999998e-130
TC_RS04125	CT_525	89.94	0.0
TC_RS04130	CT_526	89.58	2.9999999999999993e-127
TC_RS04135	CT_527	88.19	0.0
TC_RS04140	CT_528	91.89	0.0
TC_RS04145	CT_529	67.03	9.999999999999998e-68
TC_RS04150	CT_530	82.13	0.0
TC_RS04155	CT_531	87.43	0.0
TC_RS04160	CT_532	86.15	1.9999999999999993e-156
TC_RS04165	CT_533	85.02	0.0
TC_RS04170	CT_534	76.54	0.0
TC_RS04175	CT_535	84.55	1.9999999999999995e-151
TC_RS04180	CT_536	85.9	0.0
TC_RS04185	CT_537	81.43	1.9999999999999994e-130
TC_RS04190	CT_538	89.82	0.0
TC_RS04195	CT_t22	100.0	6.999999999999999e-39
TC_RS04200	CT_539	87.01	9.999999999999998e-106
TC_RS04205	CT_540	82.53	5.999999999999999e-131
TC_RS04210	CT_541	81.94	0.0
TC_RS04215	CT_542	84.73	0.0
TC_RS04220	CT_543	81.35	0.0
TC_RS04225	CT_544	86.07	0.0
TC_RS04230	CT_545	82.79	0.0
TC_RS04235	CT_574	100.0	0.69
TC_RS04235	CT_279	100.0	0.69
TC_RS04240	CT_546	85.52	0.0
TC_RS04245	CT_547	82.76	0.0
TC_RS04250	CT_548	76.84	9.999999999999999e-123
TC_RS04255	CT_549	80.51	1.9999999999999997e-112
TC_RS04260	CT_550	85.24	3.9999999999999985e-127
TC_RS04265	CT_551	78.39	0.0
TC_RS04270	CT_552	79.93	4e-69
TC_RS04275	CT_553	79.67	0.0
TC_RS04280	CT_554	79.71	0.0
TC_RS04285	CT_555	80.99	0.0
TC_RS04290	CT_556	80.62	1e-126
TC_RS04295	CT_557	83.55	0.0
TC_RS04300	CT_558	81.33	0.0
TC_RS04305	CT_559	81.92	0.0
TC_RS04310	CT_560	81.84	0.0
TC_RS04835	CT_634	87.5	0.13
TC_RS04315	CT_561	83.93	0.0
TC_RS04840	CT_562	80.45	0.0
TC_RS04325	CT_563	86.32	2.9999999999999996e-94
TC_RS04330	CT_564	82.87	0.0
TC_RS04335	CT_565	82.75	5.999999999999998e-125
TC_RS04340	CT_566	75.53	0.0
TC_RS04345	CT_567	74.14	2.9999999999999997e-91
TC_RS04350	CT_568	74.59	2.9999999999999994e-77
TC_RS04355	CT_569	83.94	1.9999999999999996e-99
TC_RS04360	CT_570	77.27	0.0
TC_RS04365	CT_571	81.34	0.0
TC_RS04370	CT_572	80.48	0.0
TC_RS04375	CT_573	77.19	0.0
TC_RS04380	CT_574	78.88	0.0
TC_RS04385	CT_575	75.34	0.0
TC_RS04390	CT_576	83.12	0.0
TC_RS04395	CT_577	79.17	5e-86
TC_RS04400	CT_578	82.14	0.0
TC_RS04405	CT_579	77.96	0.0
TC_RS04410	CT_580	79.37	0.0
TC_RS04415	CT_581	82.85	0.0
TC_RS04420	CT_582	86.85	0.0
TC_RS04425	CT_583	82.51	0.0
TC_RS04430	CT_584	86.41	0.0
TC_RS04435	CT_585	83.93	0.0
TC_RS04440	CT_586	81.39	0.0
TC_RS04445	CT_587	81.95	0.0
TC_RS04450	CT_588	79.74	0.0
TC_RS04455	CT_589	79.13	0.0
TC_RS04460	CT_590	79.3	0.0
TC_RS04465	CT_591	82.66	0.0
TC_RS04470	CT_592	83.7	0.0
TC_RS04475	CT_593	82.41	9.999999999999998e-162
TC_RS04480	CT_594	80.78	0.0
TC_RS04485	CT_595	76.5	0.0
TC_RS04490	CT_596	85.26	0.0
TC_RS04495	CT_597	82.31	8.999999999999999e-116
TC_RS04500	CT_598	76.2	1.9999999999999995e-76
TC_RS04505	CT_599	84.31	0.0
TC_RS04510	CT_600	87.48	0.0
TC_RS04515	CT_601	81.09	9.999999999999997e-167
TC_RS04520	CT_602	81.17	1.9999999999999995e-105
TC_RS04525	CT_603	81.8	3.999999999999999e-166
TC_RS04530	CT_t23	98.63	1.9999999999999997e-31
TC_RS04535	CT_604	74.22	0.0
TC_RS04540	CT_605	80.1	0.0
TC_RS04545	CT_606	82.54	0.0
TC_RS04550	CT_606.1	83.77	3.9999999999999994e-66
TC_RS04555	CT_607	84.06	0.0
TC_RS04560	CT_608	83.16	0.0
TC_RS04565	CT_609	77.81	0.0
TC_RS04570	CT_610	83.92	0.0
TC_RS04575	CT_611	80.96	0.0
TC_RS04580	CT_612	75.05	1e-88
TC_RS04585	CT_613	79.38	0.0
TC_RS04590	CT_614	77.42	1.9999999999999994e-79
TC_RS04595	CT_615	87.06	0.0
TC_RS04600	CT_616	81.33	0.0
TC_RS04605	CT_616	71.9	3e-11
TC_RS04610	CT_617	92.59	3.999999999999999e-124
TC_RS04615	CT_618	70.78	3.999999999999999e-86
TC_RS04620	CT_619	73.5	0.0
TC_RS04625	CT_620	75.34	0.0
TC_RS04630	CT_621	74.14	0.0
TC_RS04635	CT_622	68.26	0.0
TC_RS04640	CT_623	83.33	0.0
TC_RS04845	CT_414	89.29	0.012
TC_RS04645	CT_624	82.43	0.0
TC_RS04650	CT_625	79.93	0.0
TC_RS04655	CT_626	88.73	0.0
TC_RS04660	CT_627	84.3	0.0
TC_RS04665	CT_628	76.82	6.999999999999997e-172
TC_RS04670	CT_816	88.46	0.47
TC_RS04675	CT_630	80.85	0.0
TC_RS04680	CT_631	87.45	8.999999999999998e-88
TC_RS04685	CT_t24	100.0	1e-33
TC_RS04690	CT_632	81.13	0.0
