Query	Subject	% Similarity	E Value
CTL0649	CT_393	99.48	0.0
CTL0650	CT_394	99.24	0.0
CTL0651	CT_395	99.83	0.0
CTL0652	CT_396	99.9	0.0
CTL0654	CT_397	99.57	0.0
CTL0655	CT_398	99.61	0.0
CTL655a	CT_398.1	99.68	1.9999999999999997e-161
CTL0656	CT_399	99.19	0.0
CTL0657	CT_400	99.49	0.0
CTL0658	CT_401	99.68	0.0
CTL0659	CT_402	99.46	0.0
CTL0660	CT_403	99.63	0.0
CTL0661	CT_404	99.15	0.0
CTL0662	CT_405	99.5	0.0
CTL0663	CT_406	99.57	0.0
CTL0664	CT_407	99.73	0.0
CTL0665	CT_408	98.61	0.0
CTL0666	CT_409	99.56	0.0
CTL0667	CT_410	99.61	0.0
CTL0668	CT_411	99.73	0.0
CTL0669	CT_412	99.9	0.0
CTL0670	CT_413	98.63	0.0
CTL0671	CT_414	97.83	0.0
CTL_t29	CT_t15	100.0	6.999999999999999e-39
CTL0672	CT_415	99.76	0.0
CTL0673	CT_416	99.86	0.0
CTL0674	CT_417	99.66	0.0
CTL0675	CT_418	99.4	0.0
CTL0676	CT_419	99.6	5.999999999999999e-128
CTL0677	CT_420	99.38	7.999999999999998e-166
CTL_t24	CT_t16	100.0	4.9999999999999996e-33
CTL0678	CT_421	99.15	0.0
CTL0679	CT_421.1	99.38	2.9999999999999994e-79
CTL0680	CT_421.2	99.38	2.9999999999999994e-79
CTL0681	CT_422	99.59	0.0
CTL0682	CT_423	99.46	0.0
CTL0683	CT_424	100.0	0.0
CTL0684	CT_425	99.79	0.0
CTL0685	CT_426	99.82	0.0
CTL0686	CT_427	99.64	0.0
CTL0687	CT_428	99.71	0.0
CTL0688	CT_429	98.89	0.0
CTL0689	CT_430	99.88	0.0
CTL0690	CT_431	99.65	0.0
CTL0691	CT_432	99.73	0.0
CTL0692	CT_433	99.55	0.0
CTL0693	CT_434	99.81	0.0
CTL0694	CT_435	99.72	0.0
CTL0695	CT_436	99.69	9.999999999999998e-164
CTL0696	CT_437	99.52	0.0
CTL0697	CT_438	99.79	0.0
CTL0698	CT_439	98.92	0.0
CTL0699	CT_440	99.71	4.999999999999999e-175
CTL0700	CT_441	99.53	0.0
CTL0701	CT_442	95.21	0.0
CTL0702	CT_443	99.28	0.0
CTL0703	CT_444	99.25	5.999999999999998e-135
CTL0704	CT_444.1	99.56	1.9999999999999997e-113
CTL0705	CT_445	99.54	0.0
CTL0706	CT_446	99.64	0.0
CTL0707	CT_447	99.72	0.0
CTL0708a	CT_448	99.57	0.0
CTL0708	CT_448	100.0	7e-31
CTL0709	CT_449	99.4	9.999999999999998e-171
CTL0710	CT_450	99.34	0.0
CTL0711	CT_451	99.46	0.0
CTL0712	CT_452	99.69	0.0
CTL0713	CT_453	100.0	0.0
CTL0714	CT_454	99.59	0.0
CTL0715	CT_455	99.48	0.0
CTL0716	CT_456	96.76	0.0
CTL0716	CT_456	93.74	0.0
CTL0716	CT_456	92.06	0.0
CTL0716	CT_456	92.06	0.0
CTL0716	CT_456	99.21	0.0
CTL0717	CT_457	99.72	0.0
CTL0718	CT_458	100.0	0.0
CTL0719	CT_459	99.28	0.0
CTL0720	CT_460	98.85	3.999999999999999e-130
CTL0721	CT_461	99.09	0.0
CTL0722	CT_462	99.39	0.0
CTL0723	CT_463	99.5	0.0
CTL0724	CT_464	99.11	0.0
CTL0725	CT_465	99.84	0.0
CTL_t16	CT_t17	100.0	2e-38
CTL0726	CT_466	98.79	1.9999999999999995e-166
CTL0727	CT_467	99.62	0.0
CTL0728	CT_468	99.91	0.0
CTL_t04	CT_t18	100.0	1e-33
CTL0729	CT_469	100.0	0.0
CTL0730	CT_470	99.45	0.0
CTL0731	CT_471	99.5	0.0
CTL_t18	CT_t19	100.0	7e-38
CTL0733	CT_472	99.62	0.0
CTL0734	CT_473	99.68	4.999999999999999e-162
CTL0735	CT_474	99.46	0.0
CTL0736	CT_475	99.54	0.0
CTL0737	CT_476	99.48	0.0
CTL0738	CT_477	98.83	0.0
CTL0739	CT_478	99.54	0.0
CTL0740	CT_479	99.79	0.0
CTL0741	CT_480	99.76	0.0
CTL0742a	CT_480.1	99.36	5e-76
CTL0742	CT_481	99.59	0.0
CTL0743	CT_482	99.85	0.0
CTL0744	CT_483	99.73	0.0
CTL0745	CT_484	99.5	0.0
CTL0746	CT_485	99.37	0.0
CTL0747	CT_486	99.62	0.0
CTL0748	CT_487	99.65	0.0
CTL0749	CT_488	99.73	0.0
CTL0750	CT_489	99.85	0.0
CTL0751	CT_490	99.6	5.999999999999999e-128
CTL0752	CT_491	99.57	0.0
CTL0753	CT_492	99.67	0.0
CTL0754	CT_493	99.19	0.0
CTL0755	CT_494	99.4	0.0
CTL0756	CT_495	99.14	0.0
CTL0757	CT_496	99.41	0.0
CTL_t30	CT_t20	98.81	2.9999999999999996e-37
CTL0758	CT_496.1	100.0	2e-74
CTL0759	CT_497	99.51	0.0
CTL0760	CT_498	99.45	0.0
CTL0761	CT_499	100.0	0.0
CTL0762	CT_500	99.3	0.0
CTL0763	CT_501	99.67	0.0
CTL0764	CT_502	100.0	0.0
CTL0765	CT_503	99.46	0.0
CTL_t19	CT_t21	100.0	2e-38
CTL0766	CT_504	99.08	0.0
CTL0767	CT_505	99.4	0.0
CTL0768	CT_506	99.53	0.0
CTL0769	CT_507	99.65	0.0
CTL0770	CT_508	99.75	0.0
CTL0771	CT_509	99.19	0.0
CTL0772	CT_510	99.42	0.0
CTL0773	CT_511	99.54	0.0
CTL0774	CT_512	99.4	0.0
CTL0775	CT_513	99.73	0.0
CTL0776	CT_514	99.28	0.0
CTL0777	CT_515	99.0	0.0
CTL0778	CT_516	99.45	0.0
CTL0779	CT_517	98.81	9.999999999999997e-170
CTL0780	CT_518	98.92	0.0
CTL0781	CT_519	100.0	9.999999999999998e-130
CTL0782	CT_520	99.09	4.999999999999999e-109
CTL0783	CT_521	99.76	0.0
CTL0784	CT_522	99.56	0.0
CTL0785	CT_523	98.81	9.999999999999997e-170
CTL0786	CT_524	100.0	9.999999999999997e-138
CTL0787	CT_525	99.88	0.0
CTL0788	CT_526	99.11	9.999999999999998e-171
CTL0789	CT_527	99.25	0.0
CTL0790	CT_528	99.4	0.0
CTL0791	CT_529	96.88	0.0
CTL0792	CT_530	99.68	0.0
CTL0793	CT_531	99.76	0.0
CTL0794	CT_532	100.0	0.0
CTL0795	CT_533	99.65	0.0
CTL0796	CT_534	99.63	0.0
CTL0797	CT_535	100.0	0.0
CTL0798	CT_536	99.6	0.0
CTL0799	CT_537	99.16	0.0
CTL0800	CT_538	99.16	0.0
CTL_t17	CT_t22	100.0	5.999999999999999e-39
CTL0801	CT_539	99.68	7.999999999999997e-159
CTL0802	CT_540	99.12	0.0
CTL0803	CT_541	99.45	0.0
CTL0804	CT_542	99.54	0.0
CTL0805	CT_543	99.61	0.0
CTL0806	CT_544	99.42	0.0
CTL0807	CT_545	99.65	0.0
CTL0808	CT_546	99.77	0.0
CTL0809	CT_547	99.48	0.0
CTL0810	CT_548	99.83	0.0
CTL0811	CT_549	99.77	0.0
CTL0812	CT_550	100.0	0.0
CTL0813	CT_551	99.32	0.0
CTL0814	CT_552	99.51	0.0
CTL0815	CT_553	99.28	0.0
CTL0817	CT_554	99.51	0.0
CTL0818	CT_555	99.83	0.0
CTL0819	CT_556	99.79	0.0
CTL0820	CT_557	99.71	0.0
CTL0821	CT_558	99.47	0.0
CTL0822	CT_559	98.78	0.0
CTL0823	CT_560	99.76	0.0
CTL0824	CT_561	99.26	0.0
CTL0825	CT_562	99.57	0.0
CTL0826	CT_563	99.65	7.999999999999998e-146
CTL0827	CT_564	99.89	0.0
CTL0828	CT_565	99.55	0.0
CTL0829	CT_566	99.8	0.0
CTL0830	CT_567	99.62	0.0
CTL0831	CT_568	98.68	0.0
CTL0832	CT_569	100.0	7.999999999999998e-172
CTL0833	CT_570	99.57	0.0
CTL0834	CT_571	99.73	0.0
CTL0835	CT_572	99.65	0.0
CTL0836	CT_573	99.51	0.0
CTL0837	CT_574	99.72	0.0
CTL0838	CT_575	99.54	0.0
CTL0839	CT_576	99.43	0.0
CTL0840	CT_577	100.0	0.0
CTL0841	CT_578	99.59	0.0
CTL0842	CT_579	99.02	0.0
CTL0843	CT_580	99.49	0.0
CTL0844	CT_581	99.63	0.0
CTL0845	CT_582	99.61	0.0
CTL0846	CT_583	99.49	0.0
CTL0847	CT_584	99.82	0.0
CTL0848	CT_585	99.42	0.0
CTL0849	CT_586	99.75	0.0
CTL0850	CT_587	99.76	0.0
CTL0851	CT_588	99.69	0.0
CTL0852	CT_589	99.39	0.0
CTL0853	CT_590	99.51	0.0
CTL0854	CT_591	99.28	0.0
CTL0855	CT_592	99.48	0.0
CTL0856	CT_593	99.65	0.0
CTL0858	CT_594	99.37	0.0
CTL0859	CT_595	99.57	0.0
CTL0860	CT_596	99.71	0.0
CTL0861	CT_597	99.26	0.0
CTL0861A	CT_598	99.58	0.0
CTL0862	CT_599	99.92	0.0
CTL0863	CT_600	99.65	0.0
CTL0864	CT_601	98.84	0.0
CTL0865	CT_602	98.98	0.0
CTL0866	CT_603	97.79	0.0
CTL_t05	CT_t23	98.63	1.9999999999999997e-31
CTL0867	CT_604	98.38	0.0
CTL0868	CT_605	99.59	0.0
CTL0869	CT_606	99.05	0.0
CTL0870	CT_606.1	99.17	1.9999999999999996e-120
CTL0871	CT_607	98.41	0.0
CTL0872	CT_608	99.42	0.0
CTL0873	CT_609	99.62	0.0
CTL0874	CT_610	99.71	0.0
CTL0875	CT_611	99.73	0.0
CTL0876	CT_612	99.79	0.0
CTL0877	CT_613	99.41	0.0
CTL0878	CT_614	100.0	0.0
CTL0879	CT_615	99.65	0.0
CTL0880	CT_616	99.61	0.0
CTL0881	CT_617	99.33	2.999999999999999e-151
CTL0882	CT_618	96.63	0.0
CTL0883	CT_619	90.64	0.0
CTL0884	CT_620	97.74	0.0
CTL0885	CT_621	99.04	0.0
CTL0886	CT_622	93.71	0.0
CTL0887	CT_623	98.08	0.0
CTL0887a	CT_277	100.0	0.16
CTL0888	CT_624	98.26	0.0
CTL0889	CT_625	97.46	0.0
CTL0890	CT_626	98.57	0.0
CTL0891	CT_627	99.7	0.0
CTL0892	CT_628	98.74	0.0
CTL0893	CT_204	91.67	0.011000000000000001
CTL0894	CT_630	99.12	0.0
CTL0895	CT_631	100.0	2.9999999999999995e-131
CTL_t25	CT_t24	100.0	1e-33
CTL0897	CT_632	99.69	0.0
