Query	Best Match(es)
CT_315	{'CPn0081': 78.07}
CT_504	{'CPn0623': 78.45}
CPn0121	{'CT_031': 80.0}
CT_811	{'CPn0962': 68.07}
CPn0848	{'CT_707': 68.06}
CPn0643	{'CT_524': 80.9}
CPn0235	{'CT_182': 65.17}
CPn0805	{'CT_582': 73.79}
CPn0890	{'CT_747': 66.84}
CT_713	{'CPn0854': 68.57}
CT_533	{'CPn0652': 71.73}
CPn0389	{'CT_041': 67.7}
CT_398.1	{'CPns02': 81.94}
CPn0503	{'CT_396': 77.38}
CT_280	{'CPn0429': 73.49}
CT_729	{'CPn0870': 70.36}
CT_131	{'CPn0189': 67.82}
CPn0526	{'CT_399': 66.22}
CT_520	{'CPn0639': 73.52}
CT_703	{'CPn0844': 69.06}
CPn0557	{'CT_443': 74.75}
CT_t22	{'CPnt22': 96.43}
CT_857	{'CPn1015': 72.9}
CT_403	{'CPn0530': 66.61}
CT_398	{'CPn0525': 77.68}
CPn0141	{'CT_213': 68.22}
CT_374	{'CPn1031': 69.24}
CPn0561	{'CT_446': 71.78}
CPn0337	{'CT_076': 72.39}
CPn0733	{'CT_626': 75.91}
CPn0434	{'CT_283': 65.73}
CPnt32	{'CT_t32': 95.95}
CPn0144	{'CT_113': 74.81}
CT_642	{'CPn0770': 68.68}
CT_010	{'CPn0098': 65.69}
CT_386	{'CPn0489': 72.55}
CPn0580	{'CT_463': 68.53}
CT_067	{'CPn0349': 70.57}
CT_311	{'CPn0085': 70.78}
CT_685	{'CPn0691': 67.09}
CT_389	{'CPn0491': 68.59}
CT_385	{'CPn0488': 68.62}
CT_003	{'CPn0003': 68.51}
CT_497	{'CPn0616': 68.76}
CT_710	{'CPn0851': 74.42}
CT_608	{'CPn0772': 65.26}
CPn0996	{'CT_839': 70.88}
CPn0885	{'CT_742': 64.26}
CPn0122	{'CT_032': 69.94}
CT_122	{'CPn0184': 74.51}
CT_737	{'CPn0878': 71.4}
CT_209	{'CPn0153': 69.7}
CT_396	{'CPn0503': 77.38}
CPn0697	{'CT_679': 67.76}
CT_264	{'CPn0413': 68.3}
CPn0564	{'CT_448': 67.5}
CT_611	{'CPn0760': 68.95}
CPn0616	{'CT_497': 68.76}
CT_851	{'CPn1009': 72.77}
CT_378	{'CPn1025': 69.07}
CT_528	{'CPn0647': 71.12}
CT_199	{'CPn0199': 66.16}
CT_432	{'CPn0521': 72.02}
CT_t11	{'CPnt03': 94.52}
CT_448	{'CPn0564': 67.5}
CT_072	{'CPn0344': 69.9}
CT_t24	{'CPnt29': 98.65}
CPn1001	{'CT_844': 72.99}
CPn1060	{'CT_331': 68.52}
CT_258	{'CPn0396': 66.02}
CT_843	{'CPn1000': 80.49}
CPn0490	{'CT_387': 67.15}
CT_220	{'CPn0264': 70.7}
CT_411	{'CPn0965': 64.84}
CT_030	{'CPn0120': 65.06}
CT_770	{'CPn0916': 75.38}
CPn0552	{'CT_439': 78.44}
CPn0092	{'CT_304': 74.88}
CPn0077	{'CT_319': 76.76}
CT_545	{'CPn0666': 69.61}
CPn0302	{'CT_243': 70.2}
CT_t17	{'CPnt17': 95.18}
CT_071	{'CPn0345': 66.0}
CPn0803	{'CT_584': 76.36}
CPnt31	{'CT_t31': 98.61}
CPn0734	{'CT_627': 73.41}
CPn0706	{'CT_670': 78.0}
CT_510	{'CPn0629': 73.13}
CT_024	{'CPn0114': 69.14}
CT_455	{'CPn0571': 67.52}
CT_269	{'CPn0418': 66.82}
CPn0020	{'CT_351': 67.61}
CPn0160	{'CT_207': 67.24}
CPnt13	{'CT_t02': 98.67}
CT_274	{'CPn0423': 76.07}
CT_750	{'CPn0893': 69.72}
CT_045	{'CPn0385': 70.13}
CPnt24	{'CT_t29': 100.0}
CT_518	{'CPn0637': 80.76}
CT_799	{'CPn0949': 74.19}
CPn0421	{'CT_272': 68.41}
CT_580	{'CPn0807': 64.65}
CPn0776	{'CT_605': 71.43}
CPn0567	{'CT_451': 66.67}
CT_t35	{'CPnt35': 100.0}
CPn0597	{'CT_478': 73.36}
CPn0563	{'CT_447': 64.58}
CPn0319	{'CT_094': 73.5}
CT_689	{'CPn0683': 66.84}
CPn0495	{'CT_390': 67.13}
CPn0080	{'CT_316': 82.89}
CPn0090	{'CT_306': 66.61}
CT_581	{'CPn0806': 71.31}
CT_677	{'CPn0699': 69.57}
CPn0021	{'CT_350': 67.13}
CT_048	{'CPn0382': 71.43}
CT_394	{'CPn0501': 66.48}
CPnt34	{'CT_t34': 98.61}
CT_052	{'CPn0380': 67.69}
CPnt33	{'CT_t33': 98.59}
CT_304	{'CPn0092': 74.88}
CT_817	{'CPn0970': 64.74, 'CPn0969': 64.74}
CT_242	{'CPn0301': 70.81}
CT_293	{'CPn0058': 73.9}
CPn0611	{'CT_492': 66.67}
CPn0399	{'CT_253': 66.67}
CPn1032	{'CT_373': 78.45}
CPn0993	{'CT_836': 74.24}
CPnt28	{'CT_t25': 98.63}
CT_838	{'CPn0995': 65.42}
CT_571	{'CPn0816': 70.7}
CPn0309	{'CT_250': 70.71}
CPns02	{'CT_398.1': 81.94}
CPn0134	{'CT_110': 80.92}
CT_854	{'CPn1012': 70.83}
CT_t26	{'CPnt27': 95.89}
CPn0264	{'CT_220': 70.7}
CT_319	{'CPn0077': 76.76}
CPn1016	{'CT_858': 67.68}
CPn0003	{'CT_003': 68.51}
CPn0984	{'CT_827': 70.8}
CPn0599	{'CT_480': 70.53}
CPn0628	{'CT_509': 79.67}
CT_650	{'CPn0762': 76.56}
CPn0768	{'CT_644': 68.65}
CPn0889	{'CT_746': 66.39}
CPn0812	{'CT_575': 66.59}
CPn0199	{'CT_199': 66.16}
CPn0742	{'CT_635': 75.0}
CT_026	{'CPn0116': 76.9}
CT_308	{'CPn0088': 73.16}
CT_658	{'CPn0719': 70.9}
CT_610	{'CPn0761': 66.86}
CT_786	{'CPn0936': 80.43}
CPn0286	{'CT_194': 73.22}
CT_350	{'CPn0021': 67.13}
CPn0982	{'CT_825': 69.4}
CPn0832	{'CT_558': 68.76}
CT_762	{'CPn0905': 64.95}
CT_073	{'CPn0342': 70.91}
CT_145	{'CPn0148': 73.26}
CT_844	{'CPn1001': 72.99}
CT_574	{'CPn0813': 66.53}
CT_t33	{'CPnt33': 98.59}
CPn0649	{'CT_530': 67.6}
CPn0650	{'CT_531': 69.28}
CT_659	{'CPn0720': 73.48}
CPn0263	{'CT_221': 72.01}
CT_098	{'CPn0315': 79.53}
CT_681	{'CPn0695': 69.28}
CT_674	{'CPn0702': 73.14}
CPn0746	{'CT_632': 69.75}
CT_747	{'CPn0890': 66.84}
CPn0894	{'CT_751': 72.67}
CPn0512	{'CT_425': 69.72}
CPn0870	{'CT_729': 70.36}
CPn0824	{'CT_563': 76.84}
CPn0151	{'CT_148': 67.3}
CPn0986	{'CT_829': 70.07}
CT_493	{'CPn0612': 68.99}
CT_031	{'CPn0121': 80.0}
CT_584	{'CPn0803': 76.36}
CT_858	{'CPn1016': 67.68}
CT_586	{'CPn0801': 72.96}
CPn0712	{'CT_664': 69.97}
CT_439	{'CPn0552': 78.44}
CPn0591	{'CT_472': 71.82}
CT_741	{'CPn0884': 75.92}
CPn0547	{'CT_434': 70.1}
CPn0922	{'CT_776': 64.17}
CPn0534	{'CT_407': 80.16}
CT_661	{'CPn0715': 69.48}
CT_508	{'CPn0627': 80.85}
CT_820	{'CPn0972': 64.29}
CT_363	{'CPn1048': 67.69}
CT_798	{'CPn0948': 74.06}
CT_808	{'CPn0959': 75.1}
CPn0873	{'CT_732': 67.97}
CPn0916	{'CT_770': 75.38}
CPn0854	{'CT_713': 68.57}
CT_438	{'CPn0551': 77.0}
CPn0680	{'CT_692': 71.1}
CPn0153	{'CT_209': 69.7}
CT_511	{'CPn0630': 75.89}
CT_t27	{'CPnt26': 97.26}
CPn0183	{'CT_123': 72.43}
CPn0639	{'CT_520': 73.52}
CPn0992	{'CT_835': 77.81}
CT_008	{'CPn1068': 67.66}
CPn0555	{'CT_441': 71.14}
CPn0513	{'CT_426': 66.13}
CPn0813	{'CT_574': 66.53}
CT_437	{'CPn0550': 79.09}
CT_092	{'CPn0321': 68.67}
CT_648	{'CPn0764': 70.45}
CPn0602	{'CT_484': 68.62}
CPn0941	{'CT_792': 66.88}
CPn0364	{'CT_059': 73.65}
CT_823	{'CPn0979': 72.87}
CT_215	{'CPn0281': 72.93}
CT_527	{'CPn0646': 71.09}
CPn0109	{'CT_019': 71.02}
CPn0568	{'CT_452': 67.99}
CPn0189	{'CT_131': 67.82}
CPn0406	{'CT_104': 74.33}
CPn0979	{'CT_823': 72.87}
CPn0328	{'CT_085': 67.18}
CT_494	{'CPn0613': 66.13}
CT_095	{'CPn0318': 72.92}
CPn0300	{'CT_241': 68.47}
CPn0683	{'CT_689': 66.84}
CT_148	{'CPn0151': 67.3}
CT_202	{'CPn0202': 66.33}
CT_760	{'CPn0903': 69.8}
CPn0536	{'CT_409': 69.43}
CT_717	{'CPn0858': 68.43}
CT_816	{'CPn0968': 65.18}
CPn0396	{'CT_258': 66.02}
CPn0095	{'CT_301': 68.82}
CT_351	{'CPn0020': 67.61}
CPn0484	{'CT_382': 65.12}
CPn0418	{'CT_269': 66.82}
CT_488	{'CPn0606': 65.31}
CPn0654	{'CT_535': 72.73}
CPn0932	{'CT_782': 70.79}
CPn0732	{'CT_625': 68.29}
CPn0261	{'CT_217': 69.14}
CPnt18	{'CT_t18': 97.3}
CPn0228	{'CT_177': 70.4}
CT_514	{'CPn0633': 77.22}
CT_107	{'CPn0402': 68.12}
CPn0666	{'CT_545': 69.61}
CPn0081	{'CT_315': 78.07}
CPn0528	{'CT_401': 72.52}
CT_766	{'CPn0910': 66.36}
CPn0641	{'CT_522': 78.58}
CT_641	{'CPn0736': 67.19}
CPn0062	{'CT_289': 75.74}
CT_336	{'CPn0038': 71.24}
CT_859	{'CPn1017': 68.47}
CT_715	{'CPn0856': 67.52}
CPn0939	{'CT_790': 76.96}
CT_241	{'CPn0300': 68.47}
CT_836	{'CPn0993': 74.24}
CPn0837	{'CT_697': 69.76}
CT_028	{'CPn0118': 76.78}
CT_430	{'CPn0519': 71.31}
CT_530	{'CPn0649': 67.6}
CPn0935	{'CT_785': 78.26}
CT_768	{'CPn0912': 68.69}
CPn0595	{'CT_476': 69.54}
CPn0344	{'CT_072': 69.9}
CT_679	{'CPn0697': 67.76}
CT_821	{'CPn0973': 68.62}
CPn0546	{'CT_420': 70.49}
CT_634	{'CPn0743': 66.49}
CPn0806	{'CT_581': 71.31}
CPn0823	{'CT_564': 68.78}
CT_331	{'CPn1060': 68.52}
CT_419	{'CPn0545': 78.06}
CPn0518	{'CT_429': 77.75}
CPn0207	{'CT_204': 71.72}
CPn0531	{'CT_404': 66.48}
CT_698	{'CPn0838': 67.45}
CT_340	{'CPn0033': 71.4}
CT_684	{'CPn0692': 73.08}
CT_731	{'CPn0872': 66.78}
CPn0363	{'CT_060': 67.34}
CPn0040	{'CT_334': 69.35}
CT_027	{'CPn0117': 70.96}
CT_785	{'CPn0935': 78.26}
CT_333	{'CPn0096': 65.2}
CT_004	{'CPn0004': 69.93}
CT_375	{'CPn1030': 68.56}
CPn0633	{'CT_514': 77.22}
CPn1006	{'CT_849': 79.95}
CT_587	{'CPn0800': 69.29}
CPn0427	{'CT_278': 69.69}
CPnt22	{'CT_t22': 96.43}
CT_585	{'CPn0802': 72.52}
CT_065	{'CPn0351': 74.59}
CT_723	{'CPn0864': 73.2}
CT_213	{'CPn0141': 68.22}
CT_468	{'CPn0586': 69.68}
CPn0508	{'CT_421.2': 76.67}
CT_624	{'CPn0730': 66.28}
CPn0182	{'CT_124': 77.52}
CT_863	{'CPn1022': 73.93}
CT_807	{'CPn0958': 69.13}
CT_697	{'CPn0837': 69.76}
CT_829	{'CPn0986': 70.07}
CT_096	{'CPn0317': 72.17}
CT_243	{'CPn0302': 70.2}
CPnt37	{'CT_t37': 96.34}
CT_041	{'CPn0389': 67.7}
CT_842	{'CPn0999': 71.09}
CPn0382	{'CT_048': 71.43}
CT_739	{'CPn0880': 74.89}
CT_033	{'CPn0123': 68.65}
CT_239	{'CPn0298': 70.85}
CPn0817	{'CT_570': 67.07}
CT_827	{'CPn0984': 70.8}
CPn0297	{'CT_238': 65.76}
CPn0478	{'CT_379': 68.62}
CT_376	{'CPn1028': 74.1}
CPn0298	{'CT_239': 70.85}
CPnt02	{'CT_t12': 95.83}
CT_053	{'CPn0379': 74.27}
CT_417	{'CPn0543': 68.17}
CT_561	{'CPn0826': 65.84}
CT_690	{'CPn0682': 68.87}
CT_544	{'CPn0665': 72.74}
CT_273	{'CPn0422': 74.01}
CPn0637	{'CT_518': 80.76}
CPn0200	{'CT_200': 72.26}
CT_373	{'CPn1032': 78.45}
CT_802	{'CPn0952': 79.12}
CPn0238	{'CT_185': 72.07}
CPn0644	{'CT_525': 74.94}
CPn0736	{'CT_641': 67.19}
CT_670	{'CPn0706': 78.0}
CT_595	{'CPn0786': 67.13}
CPn0770	{'CT_642': 68.68}
CT_856	{'CPn1014': 73.16}
CT_522	{'CPn0641': 78.58}
CPn0227	{'CT_176': 71.75}
CT_687	{'CPn0689': 65.01}
CT_044	{'CPn0386': 73.47}
CT_104	{'CPn0406': 74.33}
CT_639	{'CPn0738': 76.84}
CPn0971	{'CT_819': 68.27}
CT_t02	{'CPnt13': 98.67}
CT_835	{'CPn0992': 77.81}
CPn0990	{'CT_833': 74.62}
CT_t32	{'CPnt32': 95.95}
CPn0583	{'CT_466': 70.42}
CPn0834	{'CT_556': 76.42}
CPn0301	{'CT_242': 70.81}
CPn0117	{'CT_027': 70.96}
CT_630	{'CPn0750': 71.26}
CT_183	{'CPn0236': 67.2}
CPn0326	{'CT_087': 66.95}
CT_381	{'CPn0482': 67.36}
CPn0891	{'CT_748': 72.26}
CT_463	{'CPn0580': 68.53}
CPn0892	{'CT_749': 70.64}
CT_r01	{'CPnr01': 93.75}
CT_056	{'CPn0374': 68.1}
CT_129	{'CPn0192': 71.03}
CT_251	{'CPn0310': 67.29}
CPn0879	{'CT_738': 69.51}
CPn0056	{'CT_295': 63.9}
CT_086	{'CPn0327': 76.67}
CT_740	{'CPn0883': 72.2}
CT_507	{'CPn0626': 75.46}
CPn0638	{'CT_519': 72.65}
CT_208	{'CPn0154': 67.04}
CT_773	{'CPn0919': 69.49}
CPn0482	{'CT_381': 67.36}
CT_382	{'CPn0484': 65.12}
CPn0969	{'CT_817': 64.74}
CPnt27	{'CT_t26': 95.89}
CPn0078	{'CT_318': 75.43}
CT_627	{'CPn0734': 73.41}
CPn0743	{'CT_634': 66.49}
CPn0991	{'CT_834': 84.1}
CPn0321	{'CT_092': 68.67}
CT_472	{'CPn0591': 71.82}
CT_588	{'CPn0793': 66.7}
CPn0249	{'CT_151': 66.8}
CT_057	{'CPn0373': 67.82}
CPn1021	{'CT_862': 73.19}
CPn0815	{'CT_572': 67.47}
CPn0750	{'CT_630': 71.26}
CT_521	{'CPn0640': 83.17}
CT_t07	{'CPnt06': 95.95}
CPn0422	{'CT_273': 74.01}
CT_t23	{'CPnt30': 94.59}
CPn0402	{'CT_107': 68.12}
CPn0274	{'CT_189': 73.98}
CPn0057	{'CT_294': 70.05}
CPn0785	{'CT_596': 72.53}
CT_t28	{'CPnt25': 95.89}
CT_825	{'CPn0982': 69.4}
CPn0027	{'CT_344': 74.25}
CPn0438	{'CT_287': 66.27}
CT_602	{'CPn0779': 67.36}
CPn0791	{'CT_590': 65.41}
CPn0118	{'CT_028': 76.78}
CPn0566	{'CT_450': 69.09}
CT_108	{'CPn0137': 65.57}
CT_076	{'CPn0337': 72.39}
CT_039	{'CPn0392': 73.82}
CT_787	{'CPn0937': 81.05}
CPn0510	{'CT_423': 70.44}
CT_t08	{'CPnt05': 100.0}
CT_316	{'CPn0080': 82.89}
CPn0875	{'CT_734': 74.38}
CPn0521	{'CT_432': 72.02}
CT_457	{'CPn0573': 73.6}
CPn0663	{'CT_543': 67.19}
CPn0491	{'CT_389': 68.59}
CT_756	{'CPn0899': 66.22}
CPn0543	{'CT_417': 68.17}
CPn0931	{'CT_781': 72.73}
CPn0551	{'CT_438': 77.0}
CT_379	{'CPn0478': 68.62}
CT_372	{'CPn1033': 64.87}
CT_207	{'CPn0160': 67.24}
CPn0097	{'CT_332': 69.48}
CT_680	{'CPn0696': 68.3}
CPn0414	{'CT_265': 76.69}
CT_706	{'CPn0847': 78.31}
CPnt10	{'CT_t03': 100.0}
CPn0833	{'CT_557': 69.1}
CT_866	{'CPn0475': 67.82}
CT_348	{'CPn0023': 74.63}
CT_701	{'CPn0841': 75.95}
CT_538	{'CPn0658': 76.29}
CPn0102	{'CT_013': 69.06}
CT_556	{'CPn0834': 76.42}
CPn0105	{'CT_016': 69.23}
CPn0617	{'CT_498': 70.27}
CPn0940	{'CT_791': 66.72}
CT_443	{'CPn0557': 74.75}
CPn0541	{'CT_415': 71.7}
CT_t20	{'CPnt20': 98.81}
CPn0060	{'CT_291': 70.28}
