Query	Best Match(es)
TC_RS01060	{'CPn0979': 72.28}
TC_RS01795	{'CPn0328': 66.82}
TC_RS02600	{'CPn0300': 69.93}
CPnt12	{'TC_RS02495': 98.65}
TC_RS01145	{'CPn0996': 70.0}
TC_RS01980	{'CPn0184': 77.68}
TC_RS03615	{'CPn0520': 78.04}
CPn1058	{'TC_RS03210': 69.28}
CPnt03	{'TC_RS03015': 94.52}
CPn0346	{'TC_RS01725': 68.0}
TC_RS01645	{'CPn0373': 67.39}
TC_RS04310	{'CPn0827': 69.39}
CPn0106	{'TC_RS01430': 69.85}
CPn0953	{'TC_RS00955': 72.57}
CPn0089	{'TC_RS02940': 76.53}
TC_RS02595	{'CPn0299': 68.71}
CPn0395	{'TC_RS02680': 68.03}
CPn0741	{'TC_RS00020': 67.6}
CPn0549	{'TC_RS03640': 82.39}
CPn0489	{'TC_RS03375': 73.08}
CPn0392	{'TC_RS01550': 74.04}
TC_RS03015	{'CPnt03': 94.52}
TC_RS03765	{'CPn0575a': 72.32}
TC_RS04215	{'CPn0662': 73.4}
TC_RS01560	{'CPn0389': 71.06}
TC_RS02370	{'CPn0201': 65.23}
CPn0073	{'TC_RS03030': 78.73}
TC_RS04050	{'CPn0629': 73.98}
CPn1005	{'TC_RS01190': 72.45}
CPn0695	{'TC_RS00285': 68.74}
CPn1017	{'TC_RS01255': 67.33}
CPn0730	{'TC_RS04645': 65.93}
CPn0575a	{'TC_RS03765': 72.32}
TC_RS03310	{'CPn1031': 71.12}
CPn0804	{'TC_RS04425': 67.07}
TC_RS00365	{'CPn0837': 70.27}
TC_RS04305	{'CPn0828': 76.63}
CPn0607	{'TC_RS03935': 68.89}
CPn0878	{'TC_RS00575': 71.61}
CPn0373	{'TC_RS01645': 67.39}
CPn0023	{'TC_RS03175': 75.19}
TC_RS03575	{'CPn0510': 69.69}
TC_RS00455	{'CPn0854': 67.02}
TC_RS00630	{'CPn0885': 64.32}
CPn0032	{'TC_RS03140': 76.29}
CPn1009	{'TC_RS01210': 71.98}
CPn0202	{'TC_RS02375': 68.17}
CPn0506	{'TC_RS03565': 74.92}
TC_RS00435	{'CPn0850': 80.64}
CPnt17	{'TC_RS03800': 95.18}
TC_RS03515	{'CPn0540': 65.1}
CPn0893	{'TC_RS00690': 71.19}
CPn0892	{'TC_RS00665': 69.84}
TC_RS04355	{'CPn0818': 72.89}
TC_RS02830	{'CPn0437': 75.58}
TC_RS00875	{'CPn0937': 79.74}
TC_RS02770	{'CPn0423': 74.34}
CPn0729	{'TC_RS04640': 65.71}
TC_RS00290	{'CPn0694': 65.87}
TC_RS02630	{'CPn0306': 71.21}
CPn0591	{'TC_RS03850': 68.44}
TC_RS04780	{'CPns01': 82.2}
CPn0617	{'TC_RS03985': 70.01}
TC_RS01925	{'CPn0135': 75.08}
CPn0847	{'TC_RS00415': 78.14}
TC_RS00995	{'CPn0962': 70.1}
TC_RS03375	{'CPn0489': 73.08}
CPn0379	{'TC_RS01620': 74.78}
TC_RS01420	{'CPn0102': 69.84}
CPn0410	{'TC_RS02700': 68.72}
TC_RS02330	{'CPn0219': 70.75}
CPn0635	{'TC_RS04080': 77.35}
TC_RS02495	{'CPnt12': 98.65}
TC_RS00825	{'CPn0922': 63.64}
CPn0530	{'TC_RS03465': 68.26}
CPn0207	{'TC_RS02385': 72.86}
TC_RS03320	{'CPn1028': 72.48}
CPn0573	{'TC_RS03755': 73.26}
TC_RS02500	{'CPnt11': 100.0}
CPn0281	{'TC_RS02455': 71.25}
TC_RS02925	{'CPn0092': 74.58}
TC_RS02575	{'CPn0295': 79.33}
CPn0088	{'TC_RS02945': 73.42}
TC_RS02930	{'CPn0091': 64.85}
TC_RS02700	{'CPn0410': 68.72}
TC_RS03655	{'CPn0552': 79.51}
TC_RS00070	{'CPn0768': 69.54}
CPnt30	{'TC_RS04530': 95.95}
CPn0120	{'TC_RS01505': 66.67}
TC_RS00895	{'CPn0941': 72.55}
CPn0552	{'TC_RS03655': 79.51}
TC_RS04230	{'CPn0666': 69.99}
TC_RS02805	{'CPn0430': 72.46}
TC_RS00430	{'CPn0849': 73.82}
CPn0643	{'TC_RS04120': 81.27}
TC_RS03110	{'CPn0038': 68.67}
CPn0890	{'TC_RS00655': 67.02}
TC_RS04065	{'CPn0632': 71.85}
CPn0389	{'TC_RS01560': 71.06}
CPn0503	{'TC_RS03430': 77.25}
TC_RS00600	{'CPnr01': 94.33}
TC_RS03335	{'CPn0478': 69.91}
CPn0982	{'TC_RS01070': 68.66}
TC_RS03555	{'CPn0546': 69.48}
TC_RS00790	{'CPn0915': 71.11}
CPn0557	{'TC_RS03680': 74.2}
TC_RS00720	{'CPnt33': 98.59}
CPn0942	{'TC_RS00900': 66.72}
TC_RS03445	{'CPn0526': 66.67}
CPn0141	{'TC_RS02440': 67.25}
TC_RS03800	{'CPnt17': 95.18}
CPn1037	{'TC_RS03280': 64.24}
CPn0561	{'TC_RS03700': 70.56}
CPn0056	{'TC_RS02875': 64.36}
CPn0733	{'TC_RS04655': 75.59}
CPn0434	{'TC_RS02815': 67.23}
CPn0183	{'TC_RS01985': 73.09}
CPnt32	{'TC_RS00590': 95.95}
CPn0144	{'TC_RS01935': 73.46}
TC_RS03565	{'CPn0506': 74.92}
TC_RS04295	{'CPn0833': 69.18}
CPn0661	{'TC_RS04210': 69.44}
CPns01	{'TC_RS04780': 82.2}
CPn0983	{'TC_RS01075': 69.61}
CPn0388	{'TC_RS01565': 68.78}
CPn0996	{'TC_RS01145': 70.0}
CPn0122	{'TC_RS01515': 69.96}
CPn0170	{'TC_RS02200': 66.34}
TC_RS04285	{'CPn0835': 70.48}
CPn0697	{'TC_RS00270': 69.95}
TC_RS00090	{'CPn0764': 66.02}
CPn0564	{'TC_RS03710': 66.77}
TC_RS01115	{'CPn0991': 85.13}
CPn0616	{'TC_RS03980': 68.35}
TC_RS00130	{'CPn0721': 69.92}
TC_RS01755	{'CPn0337': 72.52}
TC_RS02875	{'CPn0056': 64.36}
TC_RS04570	{'CPn0761': 68.25}
CPn0773	{'TC_RS04555': 72.95}
CPn0297	{'TC_RS02585': 66.79}
CPn0834	{'TC_RS04290': 75.11}
CPn0566	{'TC_RS03720': 74.35}
TC_RS01040	{'CPn0971': 69.22}
TC_RS00345	{'CPn0679': 72.9}
TC_RS00970	{'CPn0956': 67.52}
CPn0490	{'TC_RS03385': 66.07}
TC_RS02440	{'CPn0141': 67.25}
TC_RS00370	{'CPn0838': 67.04}
TC_RS04035	{'CPn0626': 75.84}
CPn0957	{'TC_RS00975': 67.25}
TC_RS03590	{'CPn0513': 67.28}
TC_RS04525	{'CPn0778': 66.06}
TC_RS04325	{'CPn0824': 72.79}
CPn0092	{'TC_RS02925': 74.58}
CPn0077	{'TC_RS03000': 78.17}
TC_RS00810	{'CPn0919': 69.02}
TC_RS01495	{'CPn0118': 76.5}
TC_RS00260	{'CPn0699': 71.24}
TC_RS01130	{'CPnt36': 100.0}
CPn0302	{'TC_RS02610': 69.12}
TC_RS04205	{'CPn0660': 69.67}
TC_RS02730	{'CPn0416': 80.84}
CPn0409	{'TC_RS02695': 70.56}
CPn0911	{'TC_RS00780': 69.9}
CPn0803	{'TC_RS04430': 75.61}
CPnt31	{'TC_RS00425': 98.61}
TC_RS02955	{'CPn0086': 70.37}
CPn0970	{'TC_RS01030': 67.17}
TC_RS03820	{'CPnt18': 97.3}
CPn0931	{'TC_RS00850': 70.31}
CPn0020	{'TC_RS03190': 67.92}
CPn0160	{'TC_RS02400': 66.76}
CPn0550	{'TC_RS03645': 79.05}
TC_RS00920	{'CPn0947': 71.0}
TC_RS04645	{'CPn0730': 65.93}
CPnt24	{'TC_RS00255': 100.0}
TC_RS04095	{'CPn0638': 72.22}
TC_RS00190	{'CPn0710': 76.54}
CPn0421	{'TC_RS02760': 66.55}
CPn0691	{'TC_RS00305': 64.39}
CPn0527	{'TC_RS03450': 75.51}
CPn0567	{'TC_RS03725': 68.07}
CPn1059	{'TC_RS03205': 68.91}
TC_RS04815	{'CPn0508': 75.16}
CPn0680	{'TC_RS00340': 71.04}
TC_RS02950	{'CPn0087': 68.15}
CPn0597	{'TC_RS03880': 72.97}
CPn0563	{'TC_RS03705': 63.88}
CPn0059	{'TC_RS02860': 68.46}
TC_RS01090	{'CPnt35': 100.0}
TC_RS00325	{'CPn0683': 67.76}
CPn0495	{'TC_RS03400': 66.32}
TC_RS03455	{'CPn0528': 71.88}
TC_RS01050	{'CPn0973': 67.92}
CPn0080	{'TC_RS02985': 82.19}
TC_RS01405	{'CPn0098': 66.91}
CPn0314	{'TC_RS01865': 72.13}
CPnt34	{'TC_RS00930': 98.61}
TC_RS00315	{'CPn0689': 65.45}
TC_RS01210	{'CPn1009': 71.98}
CPnt33	{'TC_RS00720': 98.59}
TC_RS04480	{'CPn0787': 68.89}
TC_RS00405	{'CPn0845': 66.97}
TC_RS00980	{'CPn0958': 70.35}
CPn0512	{'TC_RS03585': 70.04}
TC_RS01660	{'CPnt13': 98.67}
CPn0611	{'TC_RS03950': 66.5}
TC_RS04055	{'CPn0630': 74.76}
TC_RS04405	{'CPn0808': 66.74}
CPn0993	{'TC_RS01125': 69.15}
TC_RS03430	{'CPn0503': 77.25}
CPn0309	{'TC_RS02645': 70.08}
TC_RS01195	{'CPn1006': 78.28}
CPn0134	{'TC_RS01920': 79.62}
TC_RS00050	{'CPn0736': 67.79}
TC_RS00450	{'CPn0853': 70.83}
CPn0264	{'TC_RS02485': 66.81}
CPn1016	{'TC_RS01250': 68.05}
TC_RS00120	{'CPn0723': 73.6}
CPn0003	{'TC_RS01370': 69.43}
TC_RS00270	{'CPn0697': 69.82}
TC_RS00155	{'CPn0720': 76.52}
CPn0628	{'TC_RS04045': 80.76}
TC_RS02460	{'CPn0282': 72.28}
CPn0889	{'TC_RS00650': 67.65}
TC_RS01480	{'CPn0115': 68.17}
CPn0199	{'TC_RS02360': 67.76}
TC_RS02455	{'CPn0281': 71.25}
CPn0742	{'TC_RS00015': 72.48}
TC_RS04435	{'CPn0802': 72.04}
TC_RS00690	{'CPn0893': 71.19}
CPn0756	{'TC_RS04595': 79.25}
TC_RS04190	{'CPn0658': 77.47}
CPn0832	{'TC_RS04300': 71.22}
CPn0110	{'TC_RS01455': 65.85}
TC_RS03630	{'CPn0547': 69.09}
TC_RS04430	{'CPn0803': 75.61}
TC_RS02390	{'CPn0208': 68.0}
TC_RS00235	{'CPnt26': 97.26}
TC_RS03425	{'CPn0502': 74.18}
TC_RS01415	{'CPn0101': 68.92}
TC_RS01720	{'CPn0347': 64.33}
TC_RS02695	{'CPn0409': 70.56}
CPn0649	{'TC_RS04150': 68.6}
TC_RS00775	{'CPn0910': 67.29}
TC_RS01160	{'CPn0999': 68.87}
CPn0650	{'TC_RS04155': 71.94}
CPn0263	{'TC_RS02490': 73.83}
CPn0999	{'TC_RS01160': 68.87}
CPn0422	{'TC_RS02765': 74.86}
CPn0746	{'TC_RS04690': 70.55}
TC_RS04390	{'CPn0811': 72.32}
TC_RS01270	{'CPn1021': 72.01}
CPn0781	{'TC_RS04510': 73.89}
TC_RS02650	{'CPn0310': 67.57}
CPn0894	{'TC_RS00695': 70.7}
TC_RS00135	{'CPnt27': 95.89}
TC_RS01995	{'CPn0247': 72.51}
TC_RS00575	{'CPn0878': 71.61}
CPn1022	{'TC_RS01275': 72.34}
CPn0870	{'TC_RS00535': 71.73}
CPn0824	{'TC_RS04325': 72.79}
CPn0956	{'TC_RS00970': 67.52}
CPn0151	{'TC_RS02120': 68.68}
CPn0885	{'TC_RS00630': 64.32}
CPn0986	{'TC_RS04775': 66.48}
TC_RS02405	{'CPnt06': 95.95}
CPn0712	{'TC_RS00180': 70.77}
TC_RS00650	{'CPn0889': 67.65}
TC_RS04660	{'CPn0734': 72.47}
TC_RS01910	{'CPn0137': 65.74}
TC_RS02025	{'CPn0189': 66.99}
TC_RS03865	{'CPn0594': 66.54}
CPn0547	{'TC_RS03630': 69.29}
TC_RS01190	{'CPn1005': 72.45}
CPn0922	{'TC_RS00825': 63.64}
CPn0534	{'TC_RS03485': 76.14}
TC_RS04690	{'CPn0746': 70.55}
TC_RS01440	{'CPn0104': 66.99}
CPn1060	{'TC_RS03085': 66.24}
CPn0948	{'TC_RS00925': 65.31}
CPn0749	{'TC_RS04670': 68.67}
CPn0916	{'TC_RS00795': 75.22}
CPn0854	{'TC_RS00455': 67.02}
TC_RS04460	{'CPn0791': 67.44}
TC_RS00410	{'CPn0846': 74.49}
CPn0153	{'TC_RS02420': 70.2}
TC_RS01565	{'CPn0388': 68.78}
CPn0639	{'TC_RS04100': 73.06}
CPn0992	{'TC_RS01120': 75.98}
TC_RS00545	{'CPn0872': 66.95}
TC_RS03170	{'CPn0024': 68.04}
CPn0851	{'TC_RS00440': 74.62}
CPn0513	{'TC_RS03590': 67.28}
TC_RS01540	{'CPnt04': 100.0}
TC_RS03345	{'CPn0482': 69.62}
TC_RS03415	{'CPn0500': 67.8}
TC_RS01595	{'CPn0382': 67.56}
TC_RS01165	{'CPn1000': 80.0}
CPn0602	{'TC_RS03910': 70.51}
CPn0941	{'TC_RS00895': 72.55}
CPn0364	{'TC_RS01655': 73.89}
TC_RS02890	{'CPn0053': 70.93}
CPn0109	{'TC_RS01450': 72.23}
CPn0568	{'TC_RS03730': 67.47}
CPn0189	{'TC_RS02025': 66.99}
CPn0406	{'TC_RS01890': 74.86}
CPn0979	{'TC_RS01060': 72.28}
TC_RS04560	{'CPn0772': 66.94}
TC_RS04250	{'CPn0669': 72.22}
CPn0328	{'TC_RS01795': 66.82}
TC_RS03710	{'CPn0564': 66.77}
CPn0300	{'TC_RS02600': 69.93}
CPn0136	{'TC_RS01930': 65.75}
CPn0510	{'TC_RS03575': 69.69}
CPn0396	{'TC_RS02685': 64.79}
CPn0095	{'TC_RS02910': 67.74}
CPn0418	{'TC_RS02740': 65.34}
TC_RS00930	{'CPnt34': 98.61}
CPn0654	{'TC_RS04175': 75.08}
TC_RS01740	{'CPn0342': 71.67}
CPn0932	{'TC_RS00855': 71.54}
CPn0732	{'TC_RS04650': 70.06}
TC_RS01375	{'CPn0004': 70.26}
TC_RS02715	{'CPn0413': 67.66}
TC_RS00305	{'CPn0691': 64.39}
CPn0261	{'TC_RS02465': 69.13}
TC_RS02020	{'CPn0191': 65.44}
CPn0760	{'TC_RS04575': 68.51}
TC_RS01155	{'CPn0998': 74.09}
CPn0228	{'TC_RS02240': 68.97}
TC_RS00250	{'CPnt25': 94.52}
TC_RS02910	{'CPn0095': 67.74}
TC_RS04410	{'CPn0807': 64.89}
TC_RS02815	{'CPn0434': 67.23}
CPn0666	{'TC_RS04230': 69.99}
CPn0528	{'TC_RS03455': 71.88}
TC_RS04490	{'CPn0785': 70.81}
TC_RS01885	{'CPn0407': 70.45}
TC_RS00560	{'CPn0875': 72.61}
CPn0939	{'TC_RS00885': 78.27}
CPn0500	{'TC_RS03415': 67.8}
TC_RS04485	{'CPn0786': 68.19}
CPn0837	{'TC_RS00365': 70.27}
TC_RS04750	{'CPn0935': 80.43}
TC_RS00460	{'CPn0855': 69.65}
CPn0935	{'TC_RS04750': 80.43}
TC_RS03005	{'CPn0076': 80.62}
TC_RS04650	{'CPn0732': 70.06}
CPn0307	{'TC_RS02635': 70.93}
CPn0546	{'TC_RS03555': 69.48}
CPn0622	{'TC_RS04010': 73.98}
CPn0390	{'TC_RS01555': 73.34}
CPn0806	{'TC_RS04415': 70.22}
TC_RS01675	{'CPn0361': 69.03}
TC_RS04465	{'CPn0790': 71.76}
CPn0823	{'TC_RS04330': 71.79}
CPn0518	{'TC_RS03605': 76.87}
TC_RS04640	{'CPn0729': 65.71}
CPn0655	{'TC_RS04180': 70.81}
CPn0531	{'TC_RS03470': 70.44}
TC_RS03705	{'CPn0563': 63.88}
CPn0038	{'TC_RS03110': 68.67}
CPn0660	{'TC_RS04205': 69.67}
CPn0040	{'TC_RS03100': 71.98}
CPn0115	{'TC_RS01480': 68.17}
TC_RS00300	{'CPn0692': 71.69}
CPn0708	{'TC_RS00200': 67.85}
TC_RS03155	{'CPn0027': 73.95}
CPn0484	{'TC_RS03350': 66.56}
CPn0633	{'TC_RS04070': 76.22}
CPn0543	{'TC_RS03540': 67.8}
CPnt22	{'TC_RS04195': 96.43}
CPn0427	{'TC_RS02790': 69.85}
CPn0555	{'TC_RS03665': 70.97}
TC_RS01410	{'CPn0100': 66.9}
TC_RS03505	{'CPn0965': 65.01}
CPn0508	{'TC_RS04815': 75.16}
CPn0061	{'TC_RS02850': 66.72}
TC_RS02760	{'CPn0421': 66.55}
TC_RS00850	{'CPn0931': 70.31}
TC_RS02685	{'CPn0396': 64.79}
CPn0551	{'TC_RS03650': 76.79}
CPn0182	{'TC_RS01990': 77.14}
TC_RS00255	{'CPnt24': 100.0}
TC_RS02850	{'CPn0061': 66.72}
TC_RS03095	{'CPn0096': 64.7}
CPnt37	{'TC_RS01280': 97.56}
TC_RS00205	{'CPn0707': 76.93}
CPn0382	{'TC_RS01595': 67.56}
TC_RS01425	{'CPn0103': 69.9}
TC_RS02380	{'CPn0206': 71.91}
TC_RS04685	{'CPnt29': 98.65}
CPn0967	{'TC_RS01020': 72.05}
TC_RS00835	{'CPn0924': 67.94}
CPn0139	{'TC_RS02430': 66.78}
TC_RS01255	{'CPn1017': 67.33}
TC_RS01520	{'CPn0123': 66.46}
CPn0478	{'TC_RS03335': 69.91}
CPn0298	{'TC_RS02590': 70.44}
CPnt02	{'TC_RS03025': 95.83}
TC_RS03165	{'CPn0025': 70.32}
CPn0637	{'TC_RS04090': 81.03}
CPn0200	{'TC_RS02365': 70.44}
TC_RS00685	{'CPnr03': 93.04}
TC_RS01575	{'CPn0386': 70.08}
CPn0082	{'TC_RS02975': 79.15}
CPn0238	{'TC_RS02290': 70.2}
CPn0397	{'TC_RS02690': 65.36}
TC_RS03840	{'CPnt19': 100.0}
CPn0736	{'TC_RS00050': 67.79}
TC_RS01080	{'CPn0984': 70.44}
TC_RS01655	{'CPn0364': 73.89}
TC_RS00780	{'CPn0911': 69.9}
CPn0770	{'TC_RS00055': 72.79}
TC_RS01075	{'CPn0983': 69.61}
TC_RS03395	{'CPn0491': 69.88}
CPn0227	{'TC_RS02235': 69.26}
TC_RS00745	{'CPn0903': 69.6}
TC_RS01300	{'CPn0475': 68.15}
CPn0961	{'TC_RS04765': 75.0}
TC_RS03465	{'CPn0530': 68.26}
TC_RS00605	{'CPnr02': 93.83}
CPn0191	{'TC_RS02020': 65.44}
CPn0990	{'TC_RS01110': 77.22}
TC_RS03405	{'CPn0496': 69.32}
TC_RS03000	{'CPn0077': 78.17}
CPn0301	{'TC_RS02605': 68.98}
CPn0117	{'TC_RS01490': 70.91}
TC_RS03205	{'CPn1059': 68.91}
TC_RS02990	{'CPn0079': 76.32}
CPn0662	{'TC_RS04215': 73.4}
CPn0326	{'TC_RS01805': 67.76}
TC_RS03665	{'CPn0555': 70.97}
TC_RS02680	{'CPn0395': 68.03}
TC_RS04015	{'CPnt21': 97.59}
CPn0891	{'TC_RS00660': 72.56}
CPn0919	{'TC_RS00810': 69.02}
TC_RS00280	{'CPnt23': 100.0}
TC_RS03330	{'CPn1025': 66.42}
TC_RS00975	{'CPn0957': 67.25}
TC_RS03495	{'CPn0536': 67.88}
TC_RS04105	{'CPn0640': 81.97}
TC_RS01550	{'CPn0392': 74.04}
TC_RS03755	{'CPn0573': 73.26}
TC_RS02585	{'CPn0297': 66.79}
TC_RS03480	{'CPn0533': 75.98}
TC_RS00180	{'CPn0712': 70.77}
TC_RS04225	{'CPn0665': 73.55}
CPn0879	{'TC_RS00580': 69.51}
TC_RS01230	{'CPn1013': 73.14}
TC_RS04155	{'CPn0650': 71.94}
CPnt25	{'TC_RS00250': 94.52}
TC_RS01620	{'CPn0379': 74.78}
CPn0638	{'TC_RS04095': 72.22}
CPn0482	{'TC_RS03345': 69.62}
CPnt27	{'TC_RS00135': 95.89}
CPn0078	{'TC_RS02995': 76.73}
CPn0337	{'TC_RS01755': 72.52}
CPn0812	{'TC_RS04385': 66.52}
CPn0743	{'TC_RS00010': 68.11}
CPn0984	{'TC_RS01080': 70.44}
CPn0991	{'TC_RS01115': 85.13}
CPn0321	{'TC_RS01830': 69.85}
TC_RS00160	{'CPn0716': 75.79}
TC_RS03725	{'CPn0567': 68.07}
CPn1021	{'TC_RS01270': 72.01}
TC_RS00915	{'CPn0946': 67.55}
CPn0815	{'TC_RS04370': 69.0}
TC_RS00005	{'CPn0744': 68.8}
CPn0286	{'TC_RS02335': 73.67}
CPn0750	{'TC_RS04675': 72.13}
TC_RS03025	{'CPnt02': 95.83}
TC_RS04300	{'CPn0832': 71.22}
TC_RS00655	{'CPn0890': 67.02}
TC_RS02105	{'CPn0148': 71.49}
TC_RS03740	{'CPn0570': 69.98}
TC_RS02210	{'CPn0172': 71.83}
CPn0402	{'TC_RS01905': 69.58}
CPn0274	{'TC_RS02310': 73.76}
CPn0057	{'TC_RS02870': 68.26}
TC_RS03100	{'CPn0040': 71.98}
TC_RS03500	{'CPn0966': 68.61}
TC_RS04510	{'CPn0781': 73.89}
CPn0027	{'TC_RS03155': 73.95}
TC_RS01235	{'CPn1014': 72.55}
CPn0438	{'TC_RS02835': 66.52}
TC_RS01225	{'CPn1012': 68.88}
CPn0791	{'TC_RS04460': 67.44}
TC_RS01630	{'CPn0378': 67.47}
TC_RS04115	{'CPn0642': 74.3}
TC_RS03525	{'CPnt15': 97.7}
TC_RS04160	{'CPn0651': 74.17}
CPn0683	{'TC_RS00325': 67.76}
CPn0536	{'TC_RS03495': 67.88}
TC_RS01395	{'CPn1068': 68.35}
TC_RS03885	{'CPn0598': 67.59}
TC_RS04085	{'CPn0636': 73.18}
CPn0883	{'TC_RS00620': 72.59}
TC_RS04150	{'CPn0649': 68.6}
CPn0875	{'TC_RS00560': 72.61}
CPn0521	{'TC_RS03620': 72.79}
TC_RS02350	{'CPn0194': 65.36}
TC_RS03485	{'CPn0534': 76.14}
CPn0663	{'TC_RS04220': 67.47}
CPn0962	{'TC_RS00995': 70.1}
CPn0491	{'TC_RS03395': 69.88}
TC_RS00870	{'CPn0936': 78.26}
CPn0776	{'TC_RS04540': 69.65}
TC_RS00020	{'CPn0741': 67.6}
CPn0097	{'TC_RS03090': 68.81}
CPn1013	{'TC_RS01230': 73.14}
TC_RS00855	{'CPn0932': 71.54}
TC_RS04595	{'CPn0756': 79.25}
CPn0414	{'TC_RS02720': 76.74}
CPn0849	{'TC_RS00430': 73.82}
CPn0981	{'TC_RS01065': 67.05}
CPn0833	{'TC_RS04295': 69.18}
TC_RS03605	{'CPn0518': 76.87}
CPn0102	{'TC_RS01420': 69.84}
TC_RS01125	{'CPn0993': 69.15}
TC_RS02375	{'CPn0202': 68.17}
TC_RS01455	{'CPn0110': 65.85}
TC_RS02740	{'CPn0418': 65.34}
TC_RS01840	{'CPn0319': 74.08}
CPn0940	{'TC_RS00890': 65.79}
