Query	Best Match(es)
CPn0764	{'CTL0016': 70.24}
CPn0149	{'CTL0401': 65.08}
CTL0569	{'CPn0079': 74.76}
CTL0268	{'CPn0102': 69.14}
CPnt17	{'CTL_t16': 95.18}
CTL0652	{'CPn0503': 77.28}
CPn0893	{'CTL0119': 69.98}
CTL0785	{'CPn0642': 72.92}
CPn0919	{'CTL0142': 69.81}
CPn0729	{'CTL0887': 68.67}
CPn0591	{'CTL0733': 71.59}
CTL0802	{'CPn0660': 75.0}
CTL0108	{'CPn0880': 74.89}
CPn0617	{'CTL0760': 70.1}
CTL0277	{'CPn0112': 82.91}
CPn0715	{'CTL0030': 69.59}
CTL_t13	{'CPnt32': 95.95}
CTL0674	{'CPn0543': 68.05}
CTL0467	{'CPn0281': 72.95}
CPn0495	{'CTL0646': 67.31}
CPn0119	{'CTL0284': 68.88}
CTL0719	{'CPn0575a': 70.76}
CPn0410	{'CTL0513': 67.01}
CTL0596	{'CPn0031': 81.82}
CPn0635	{'CTL0778': 77.35}
CTL0727	{'CPn0584': 64.62}
CPn0530	{'CTL0660': 66.79}
CPn0207	{'CTL0456': 71.79}
CPn0791	{'CTL0853': 65.26}
CTL0245	{'CPn0475': 68.0}
CPn0281	{'CTL0467': 72.95}
CTL0016	{'CPn0764': 70.24}
CTL0369	{'CPn0145': 69.7}
CPn0905	{'CTL0131': 65.14}
CTL0136	{'CPn0911': 70.3}
CPnt30	{'CTL_t05': 95.95}
CPn0120	{'CTL0285': 64.88}
CPn0121	{'CTL0286': 79.26}
CTL0598	{'CPn0027': 74.43}
CPn0235	{'CTL0434': 65.17}
CPn0890	{'CTL0116': 67.02}
CPn0389	{'CTL0297': 69.61}
CTL0048	{'CPn0697': 68.65}
CPn0503	{'CTL0652': 77.28}
CPn0526	{'CTL0656': 66.13}
CTL0359	{'CPn0406': 74.55}
CPn0557	{'CTL0702': 74.46}
CPn0870	{'CTL0098': 70.36}
CPn0942	{'CTL0162': 68.02}
CTL0199	{'CPn0984': 70.8}
CPn0561	{'CTL0706': 71.51}
CTL0823	{'CPn0827': 66.22}
CPn0733	{'CTL0890': 75.75}
CPn0573	{'CTL0717': 73.88}
CPn0434	{'CTL0535': 66.01}
CPn0183	{'CTL0378': 72.43}
CPn0504	{'CTL0654': 70.78}
CTL_t34	{'CPnt03': 94.52}
CTL0491	{'CPn0298': 70.74}
CPn0148	{'CTL0400': 73.33}
CTL0697	{'CPn0551': 77.22}
CTL0116	{'CPn0890': 67.02}
CPn0983	{'CTL0198': 69.61}
CTL0142	{'CPn0919': 69.81}
CPn1028	{'CTL0630': 74.3}
CPnr03	{'CTL_r06': 90.43, 'CTL_r05': 90.43}
CPn0996	{'CTL0211': 70.98}
CPn0122	{'CTL0287': 70.02}
CPn1001	{'CTL0216': 72.99}
CPn1016	{'CTL0233': 67.85}
CTL0656	{'CPn0526': 66.13}
CPn0697	{'CTL0048': 68.65}
CTL0601	{'CPn0024': 68.53}
CTL0526	{'CPn0423': 76.07}
CPn0847	{'CTL0075': 78.47}
CPn0616	{'CTL0759': 68.61}
CPn0351	{'CTL0321': 74.34}
CTL0482	{'CPn0289': 70.0}
CTL0468	{'CPn0282': 72.01}
CTL0393	{'CPn0269': 66.06}
CPn0584	{'CTL0727': 64.62}
CTL0682	{'CPn0510': 70.62}
CTL0315	{'CPn0364': 72.92}
CTL0100	{'CPn0872': 66.61}
CTL0210	{'CPn0995': 65.62}
CPn0566	{'CTL0710': 69.09}
CTL0196	{'CPn0981': 67.9}
CTL0698	{'CPn0552': 78.98}
CTL0872	{'CPn0772': 65.39}
CTL0160	{'CPn0941': 66.93}
CPn0570	{'CTL0714': 70.56}
CTL0838	{'CPn0812': 66.82}
CTL0449	{'CPn0194': 66.37}
CTL0818	{'CPn0835': 66.63}
CTL0695	{'CPn0549': 83.02}
CPn0077	{'CTL0571': 77.0}
CPn0948	{'CTL0167': 74.06}
CTL0147	{'CPn0924': 67.19}
CTL0629	{'CPn1030': 68.46}
CPn0911	{'CTL0136': 70.3}
CTL0362	{'CPn0402': 68.76}
CPn0803	{'CTL0847': 76.57}
CPnt31	{'CTL_t12': 98.61}
CTL0874	{'CPn0761': 66.67}
CTL0707	{'CPn0563': 64.6}
CPn0706	{'CTL0039': 78.0}
CTL0736	{'CPn0594': 66.24}
CPn0931	{'CTL0150': 72.95}
CPn0020	{'CTL0605': 67.81}
CTL0387	{'CPn0188': 68.96}
CPn0160	{'CTL0459': 67.36}
CPn0858	{'CTL0086': 68.26}
CTL0214	{'CPn0999': 71.01}
CTL0780	{'CPn0637': 81.03}
CPnt24	{'CTL_t10': 100.0}
CPn0421	{'CTL0524': 68.63}
CPn0691	{'CTL0054': 67.02}
CPn0776	{'CTL0868': 71.28}
CPn0527	{'CTL0657': 74.31}
CPn0567	{'CTL0711': 66.46}
CTL0405	{'CPn0250': 84.81}
CPn0812	{'CTL0838': 66.82}
CTL0820	{'CPn0833': 68.88}
CTL0750	{'CPn0607': 70.4}
CTL0767	{'CPn0624': 72.12}
CPn0319	{'CTL0349': 73.35}
CPn0643	{'CTL0786': 80.9}
CTL_r05	{'CPnr03': 90.43}
CTL0494	{'CPn0301': 70.81}
CPn0080	{'CTL0568': 82.89}
CTL0321	{'CPn0351': 74.34}
CTL0642	{'CPn0489': 72.43}
CPnt32	{'CTL_t13': 95.95}
CPn0711	{'CTL0034': 72.33}
CPn0021	{'CTL0604': 67.07}
CPn0984	{'CTL0199': 70.8}
CPn0314	{'CTL0354': 71.0}
CPnt34	{'CTL_t09': 98.61}
CPnt33	{'CTL_t08': 98.59}
CTL0027	{'CPn0719': 71.28}
CPn0512	{'CTL0684': 69.78}
CPn0611	{'CTL0753': 66.34}
CPn0399	{'CTL0505': 66.67}
CTL0890	{'CPn0733': 75.75}
CPn0993	{'CTL0208': 74.38}
CTL0308	{'CPn0380': 67.59}
CTL0672	{'CPn0541': 72.17}
CTL0201	{'CPn0986': 70.07}
CPn0249	{'CTL0406': 66.53}
CPn0309	{'CTL0501': 70.48}
CTL0543	{'CPn0060': 70.28}
CPn0134	{'CTL0365': 80.92}
CTL_t04	{'CPnt18': 97.3}
CPn0264	{'CTL0472': 71.02}
CTL0406	{'CPn0249': 66.53}
CTL0284	{'CPn0119': 68.88}
CTL0585	{'CPn1060': 68.8}
CPn0003	{'CTL0258': 68.65}
CPn1021	{'CTL0237': 73.08}
CTL0237	{'CPn1021': 73.08}
CPn0317	{'CTL0351': 72.19}
CPn0768	{'CTL0012': 68.1}
CTL0205	{'CPn0990': 76.51}
CTL0753	{'CPn0611': 66.34}
CPn0889	{'CTL0115': 66.59}
CPn0199	{'CTL0451': 66.38}
CPn0337	{'CTL0332': 72.39}
CPn0742	{'CTL0003': 74.77}
CTL0666	{'CPn0536': 69.35}
CTL0850	{'CPn0800': 69.36}
CTL0774	{'CPn0631': 76.85}
CTL0166	{'CPn0947': 70.32}
CPn0756	{'CTL0879': 79.74}
CPn0982	{'CTL0197': 69.54}
CPn0832	{'CTL0821': 68.76}
CPn0990	{'CTL0205': 76.51}
CTL_t37	{'CPnt11': 100.0}
CPn0110	{'CTL0275': 66.39}
CTL0012	{'CPn0768': 68.1}
CTL0075	{'CPn0847': 78.47}
CTL0720	{'CPn0577': 72.35}
CPn0968	{'CTL0188': 65.07}
CTL0800	{'CPn0658': 76.29}
CTL0586	{'CPn0097': 69.62}
CTL0790	{'CPn0647': 71.27}
CTL0570	{'CPn0078': 75.87}
CTL_r01	{'CPnr01': 93.88}
CPn0649	{'CTL0792': 67.6}
CPn0650	{'CTL0793': 69.4}
CPn0263	{'CTL0473': 72.13}
CTL0803	{'CPn0661': 72.38}
CPn0746	{'CTL0897': 69.55}
CTL0563	{'CPn0085': 71.43}
CTL0826	{'CPn0824': 76.84}
CPn0956	{'CTL0174': 66.41}
CPn0151	{'CTL0403': 67.4}
CPn0986	{'CTL0201': 70.07}
CTL0228	{'CPn1013': 70.88}
CPn0602	{'CTL0745': 68.97}
CTL0082	{'CPn0854': 68.75}
CTL0805	{'CPn0663': 67.42}
CPn0941	{'CTL0160': 66.93}
CTL0566	{'CPn0082': 78.45}
CPn1009	{'CTL0224': 72.77}
CTL0272	{'CPn0104': 67.06}
CTL0086	{'CPn0858': 68.26}
CTL0848	{'CPn0802': 72.42}
CPn0141	{'CTL0465': 68.22}
CPn0547	{'CTL0693': 70.3}
CTL0332	{'CPn0337': 72.39}
CPn0922	{'CTL0145': 64.26}
CPn0899	{'CTL0125': 66.79}
CPn0817	{'CTL0833': 67.07}
CTL0643	{'CPn0490': 67.39}
CPn0534	{'CTL0664': 79.89}
CTL0119	{'CPn0893': 69.98}
CPn0967	{'CTL0187': 72.23}
CPn0709	{'CTL0036': 71.81}
CTL0141	{'CPn0918': 72.76}
CTL0683	{'CPn0511': 73.39}
CTL0677	{'CPn0546': 69.84}
CPn0873	{'CTL0101': 68.19}
CPn0916	{'CTL0139': 75.14}
CPn0598	{'CTL0740': 68.42}
CTL0539	{'CPn0438': 66.27}
CPn0680	{'CTL0061': 71.1}
CTL0766	{'CPn0623': 78.79}
CPn0153	{'CTL0461': 69.73}
CTL0628	{'CPn1031': 69.21}
CPn0639	{'CTL0782': 72.6}
CPn0992	{'CTL0207': 77.53}
CPn1022	{'CTL0238': 73.71}
CPn0851	{'CTL0079': 74.77}
CPn0088	{'CTL0560': 73.27}
CPn1062	{'CTL0583': 71.79}
CPn0144	{'CTL0368': 74.77}
CTL0868	{'CPn0776': 71.28}
CPn0957	{'CTL0175': 67.45}
CTL0363	{'CPn0137': 65.73}
CTL0473	{'CPn0263': 72.13}
CPn0364	{'CTL0315': 72.92}
CTL0346	{'CPn0322': 74.4}
CPn0109	{'CTL0274': 70.9}
CPn0568	{'CTL0712': 67.99}
CTL0340	{'CPn0328': 67.0}
CPn0189	{'CTL0386': 67.93}
CPn0972	{'CTL0192': 64.17}
CPn0406	{'CTL0359': 74.55}
CPn0979	{'CTL0195': 72.8}
CPn0328	{'CTL0340': 67.0}
CTL0493	{'CPn0300': 68.4}
CTL0681	{'CPn0509': 71.76}
CPn1060a	{'CTL0583A': 77.92}
CPn0300	{'CTL0493': 68.4}
CPn0683	{'CTL0058': 66.62}
CPn0802	{'CTL0848': 72.42}
CPn0660	{'CTL0802': 75.0}
CPn0136	{'CTL0367': 67.21}
CTL0769	{'CPn0626': 75.55}
CTL0834	{'CPn0816': 70.8}
CPn0510	{'CTL0682': 70.62}
CTL0380	{'CPn0247': 72.93}
CPn0396	{'CTL0510': 65.74}
CPn0095	{'CTL0553': 68.96}
CPn0661	{'CTL0803': 72.38}
CPn0484	{'CTL0637': 65.12}
CPn0418	{'CTL0521': 66.51}
CPn0654	{'CTL0797': 72.73}
CPn0932	{'CTL0151': 70.9}
CTL0859	{'CPn0786': 67.32}
CTL0866	{'CPn0778': 65.23}
CTL0600	{'CPn0025': 69.07}
CTL0117	{'CPn0891': 72.31}
CTL0778	{'CPn0635': 77.35}
CTL0349	{'CPn0319': 73.35}
CPn0261	{'CTL0469': 69.48}
CTL_t03	{'CPnt27': 95.89}
CPnt18	{'CTL_t04': 97.3}
CPn0228	{'CTL0429': 70.56}
CTL0351	{'CPn0317': 72.19}
CTL0508	{'CPn0394': 63.81}
CTL0280	{'CPn0115': 68.09}
CPn0666	{'CTL0807': 69.67}
CPn0081	{'CTL0567': 78.14}
CTL0521	{'CPn0418': 66.51}
CPn0528	{'CTL0658': 72.44}
CTL_t26	{'CPnt13': 98.67}
CTL0784	{'CPn0641': 78.42}
CTL0797	{'CPn0654': 72.73}
CPnt02	{'CTL_t33': 95.83}
CPn0500	{'CTL0649': 67.12}
CTL0002	{'CPn0743': 66.49}
CTL0781	{'CPn0638': 72.65}
CTL_t29	{'CPnt15': 97.7}
CPn0837	{'CTL0066': 69.93}
CTL0219	{'CPn1004': 68.34}
CTL0862	{'CPn0782': 68.74}
CTL0854	{'CPn0790': 70.81}
CTL_t20	{'CPnt25': 95.89}
CTL0558	{'CPn0090': 66.45}
CTL0232	{'CPn1015': 72.94}
CPn0307	{'CTL0500': 70.84}
CPn0546	{'CTL0677': 69.84}
CTL0664	{'CPn0534': 79.89}
CTL0007	{'CPn0738': 76.84}
CTL0281	{'CPn0116': 76.9}
CTL0783	{'CPn0640': 83.41}
CPn0806	{'CTL0844': 71.42}
CTL0155	{'CPn0937': 81.37}
CTL0376	{'CPn0185': 69.23}
CPn0823	{'CTL0827': 68.78}
CPn0518	{'CTL0688': 77.41}
CTL0171	{'CPn0952': 79.12}
CPn0694	{'CTL0051': 68.53}
CPn0531	{'CTL0661': 65.4}
CTL0101	{'CPn0873': 68.19}
CPn0971	{'CTL0191': 68.27}
CPn0038	{'CTL0590': 71.24}
CTL_t22	{'CPnt06': 95.95}
CPn0040	{'CTL0588': 69.35}
CTL0483	{'CPn0290': 66.9}
CPn0782	{'CTL0862': 68.74}
CPn0115	{'CTL0280': 68.09}
CPn0672	{'CTL0813': 66.77}
CTL0712	{'CPn0568': 67.99}
CPn0633	{'CTL0776': 76.99}
CTL0151	{'CPn0932': 70.9}
CPnt22	{'CTL_t17': 96.43}
CPn0427	{'CTL0530': 69.82}
CTL0072	{'CPn0844': 69.19}
CPn0508	{'CTL0680': 76.67}
CTL0651	{'CPn0502': 73.88}
CPn0182	{'CTL0379': 77.66}
CTL0446	{'CPn0286': 73.07}
CTL0074	{'CPn0846': 75.55}
CTL0267	{'CPn0101': 70.87}
CPnt37	{'CTL_t15': 96.34}
CPn0382	{'CTL0304': 71.43}
CTL0847	{'CPn0803': 76.57}
CTL0605	{'CPn0020': 67.81}
CPn0732	{'CTL0889': 69.13}
CTL0051	{'CPn0694': 68.53}
CPn0297	{'CTL0490': 65.76}
CPn0039	{'CTL0589': 70.96}
CPn0632	{'CTL0775': 70.97}
CTL0347	{'CPn0321': 68.58}
CPn0478	{'CTL0634': 68.9}
CTL0089	{'CPn0861': 65.89}
CTL_t08	{'CPnt33': 98.59}
CPn0298	{'CTL0491': 70.74}
CTL0320	{'CPn0359': 76.17}
CTL_t02	{'CPnt08': 98.63}
CTL0323	{'CPn0349': 70.82}
CTL0819	{'CPn0834': 76.42}
CTL0445	{'CPn0219': 69.37}
CTL0154	{'CPn0936': 80.43}
CPn0637	{'CTL0780': 81.03}
CTL0541	{'CPn0062': 76.33}
CPn0200	{'CTL0452': 72.1}
CTL0845	{'CPn0805': 73.66}
CPn0519	{'CTL0689': 71.31}
CTL0441	{'CPn0274': 73.94}
CTL0165	{'CPn0946': 66.67}
CPn0238	{'CTL0437': 70.44}
CPn0894	{'CTL0120': 72.48}
CTL0083	{'CPn0855': 69.08}
CPn0736	{'CTL0009': 67.23}
CTL0288	{'CPn0123': 68.48}
CTL0150	{'CPn0931': 72.95}
CTL0527	{'CPn0424': 75.36}
CTL0455	{'CPn0206': 70.69}
CTL0657	{'CPn0527': 74.31}
CTL0557	{'CPn0091': 64.46}
CPn0227	{'CTL0428': 71.47}
CPn0053	{'CTL0550': 69.36}
CTL0091	{'CPn0863': 73.04}
CPn0773	{'CTL0871': 73.5}
CPn0760	{'CTL0875': 69.16}
CTL0777	{'CPn0634': 75.81}
CTL0052	{'CPn0693': 72.7}
CTL0049	{'CPn0696': 68.39}
CTL0706	{'CPn0561': 71.51}
CTL0787	{'CPn0644': 74.82}
CPn0301	{'CTL0494': 70.81}
CPn0117	{'CTL0282': 70.96}
CTL0434	{'CPn0235': 65.17}
CTL_t01	{'CPnt28': 98.63}
CTL_t31	{'CPnt26': 97.26}
CPn1060	{'CTL0585': 68.8}
CPn0424	{'CTL0527': 75.36}
CTL0103	{'CPn0875': 74.38}
CPn0326	{'CTL0342': 67.43}
CPn0834	{'CTL0819': 76.42}
CTL_t12	{'CPnt31': 98.61}
CPn0981	{'CTL0196': 67.9}
CPn0361	{'CTL0318': 70.23}
CPn0892	{'CTL0118': 70.64}
CTL0264	{'CPn1069': 71.18}
CTL0525	{'CPn0422': 74.01}
CTL0437	{'CPn0238': 70.44}
CTL0497	{'CPn0304': 71.88}
CPn0879	{'CTL0107': 69.37}
CPn0056	{'CTL0547': 64.37}
CPnt25	{'CTL_t20': 95.89}
CPn0638	{'CTL0781': 72.65}
CTL0053	{'CPn0692': 73.01}
CPn0482	{'CTL0636': 66.67}
CTL_r02	{'CPnr01': 93.88}
CTL0197	{'CPn0982': 69.54}
CTL0893	{'CPn0749': 73.18}
CTL0752	{'CPn0610': 75.54}
CPnt27	{'CTL_t03': 95.89}
CPn0078	{'CTL0570': 75.87}
CPn1000	{'CTL0215': 80.49}
CPn0597	{'CTL0739': 73.36}
CPn0743	{'CTL0002': 66.49}
CTL0170	{'CPn0951': 77.74}
CTL0137	{'CPn0912': 68.69}
CPn0991	{'CTL0206': 83.33}
CPn0321	{'CTL0347': 68.58}
CTL0271	{'CPn0105': 68.96}
CTL0195	{'CPn0979': 72.8}
CPn0815	{'CTL0835': 67.23}
CTL0469	{'CPn0261': 69.48}
CPn0286	{'CTL0446': 73.07}
CPn0750	{'CTL0894': 71.26}
CPn0422	{'CTL0525': 74.01}
CPn0402	{'CTL0362': 68.76}
CPn0274	{'CTL0441': 73.94}
CPn0057	{'CTL0546': 70.69}
CTL_t17	{'CPnt22': 96.43}
CTL0028	{'CPn0720': 73.48}
CTL0500	{'CPn0307': 70.84}
CPn0027	{'CTL0598': 74.43}
CPn0438	{'CTL0539': 66.27}
CTL0718	{'CPn0575': 72.71}
CTL0553	{'CPn0095': 68.96}
CTL0626	{'CPn1033': 64.71}
CPn0536	{'CTL0666': 69.35}
CTL0037	{'CPn0708': 69.05}
CPn0642	{'CTL0785': 72.92}
CPn0875	{'CTL0103': 74.38}
CTL0693	{'CPn0547': 70.3}
CPn0521	{'CTL0691': 72.02}
CTL0655	{'CPn0525': 77.81}
CPn0663	{'CTL0805': 67.42}
CTL0689	{'CPn0519': 71.31}
CTL0275	{'CPn0110': 66.39}
CPn0491	{'CTL0645': 68.71}
CPn0551	{'CTL0697': 77.22}
CPn0749	{'CTL0893': 73.18}
CTL0676	{'CPn0545': 77.64}
CPn0097	{'CTL0586': 69.62}
CPn1013	{'CTL0228': 70.88}
CTL0510	{'CPn0396': 65.74}
CPn0414	{'CTL0517': 76.59}
CTL0658	{'CPn0528': 72.44}
CPn0490	{'CTL0643': 67.39}
CPn0891	{'CTL0117': 72.31}
CPn0880	{'CTL0108': 74.89}
CPn0833	{'CTL0820': 68.88}
CTL0233	{'CPn1016': 67.85}
CTL_t28	{'CPnt38': 89.29}
CTL0265	{'CPn0098': 65.82}
CPn0811	{'CTL0839': 73.75}
CTL0700	{'CPn0555': 72.19}
CPn0102	{'CTL0268': 69.14}
CTL0675	{'CPn0544': 69.92}
CPn0105	{'CTL0271': 68.96}
CTL0560	{'CPn0088': 73.27}
CTL0299	{'CPn0387': 81.15}
CTL0788	{'CPn0645': 69.94}
CPn0940	{'CTL0159': 66.53}
CPn0541	{'CTL0672': 72.17}
CTL0266	{'CPn0100': 66.52}
CPn0612	{'CTL0754': 68.99}
CPn0060	{'CTL0543': 70.28}
