Query	Best Match(es)
TC_RS02715	{'CTL0516': 81.25}
TC_RS01330	{'CTL0249': 71.29}
CTL0065	{'TC_RS00360': 81.2}
TC_RS00640	{'CTL0113': 75.66}
TC_RS03920	{'CTL0747': 83.95}
CTL0121	{'TC_RS00700': 86.78}
CTL0061	{'TC_RS00340': 80.72}
TC_RS02310	{'CTL0441': 84.29}
TC_RS01005	{'CTL0184': 69.12}
CTL0570	{'TC_RS02995': 91.7}
CTL0742	{'TC_RS03895': 78.09}
TC_RS04505	{'CTL0862': 84.31}
CTL0040	{'TC_RS00215': 76.46}
CTL0070	{'TC_RS00390': 83.25}
CTL0205	{'TC_RS01110': 93.58}
TC_RS04610	{'CTL0881': 92.59}
TC_RS03245	{'CTL0615': 78.98}
TC_RS01965	{'CTL0374': 69.31}
TC_RS01170	{'CTL0216': 86.97}
TC_RS00010	{'CTL0002': 81.94}
TC_RS00900	{'CTL0162': 81.29}
TC_RS03865	{'CTL0736': 79.84}
CTL_t21	{'TC_RS03050': 100.0}
CTL0079	{'TC_RS00440': 83.3}
TC_RS00890	{'CTL0159': 81.15}
TC_RS03910	{'CTL0745': 82.58}
CTL0296	{'TC_RS01555': 85.77}
TC_RS00895	{'CTL0160': 83.44}
CTL0728	{'TC_RS03815': 80.31}
TC_RS04425	{'CTL0846': 82.76}
TC_RS02750	{'CTL0522': 81.16}
CTL0310	{'TC_RS01630': 80.33}
CTL0768	{'TC_RS04030': 91.94}
CTL0577	{'TC_RS03040': 80.18}
CTL0048	{'TC_RS00270': 84.33}
TC_RS01155	{'CTL0213': 85.19}
TC_RS03295	{'CTL0625': 78.84}
CTL0800	{'TC_RS04190': 89.54}
TC_RS02370	{'CTL0453': 79.28}
CTL0539	{'TC_RS02835': 82.82}
TC_RS01075	{'CTL0198': 81.31}
TC_RS01480	{'CTL0280': 84.66}
TC_RS03465	{'CTL0660': 81.72}
TC_RS00940	{'CTL0169': 79.81}
CTL0747	{'TC_RS03920': 83.95}
TC_RS04325	{'CTL0826': 86.32}
TC_RS03835	{'CTL0731': 83.86}
TC_RS00140	{'CTL0025': 67.97}
TC_RS02260	{'CTL_t14': 100.0}
CTL0468	{'TC_RS02460': 83.58}
CTL0724	{'TC_RS03790': 73.63}
TC_RS03885	{'CTL0740': 82.67}
CTL0272	{'TC_RS01440': 83.4}
CTL0683	{'TC_RS03580': 87.54}
TC_RS04585	{'CTL0877': 79.31}
TC_RS00105	{'CTL0019': 76.52}
CTL0369	{'TC_RS01940': 74.43}
CTL0223	{'TC_RS01205': 73.73}
TC_RS04130	{'CTL0788': 90.18}
TC_RS01890	{'CTL0359': 83.61}
TC_RS02025	{'CTL0386': 79.12}
TC_RS00635	{'CTL0112': 85.71}
CTL0835	{'TC_RS04370': 80.35}
TC_RS01020	{'CTL0187': 83.32}
CTL0476	{'TC_RS02510': 71.04}
CTL0353	{'TC_RS01860': 88.32}
CTL0847	{'TC_RS04430': 86.23}
TC_RS01830	{'CTL0347': 82.37}
CTL0678	{'TC_RS03565': 82.6}
CTL0132	{'TC_RS00760': 77.62}
TC_RS02575	{'CTL0488': 91.88}
CTL0261	{'TC_RS01385': 76.91}
TC_RS02225	{'CTL0427': 75.2}
TC_RS01280	{'CTL_t15': 98.78}
TC_RS00720	{'CTL_t08': 100.0}
TC_RS01445	{'CTL0273': 73.4}
CTL0651	{'TC_RS03425': 87.61}
TC_RS01515	{'CTL0287': 82.82}
CTL0880	{'TC_RS04600': 81.33}
CTL0822	{'TC_RS04305': 81.97}
CTL0238	{'TC_RS01275': 69.91}
TC_RS02770	{'CTL0526': 83.81}
CTL0485	{'TC_RS02560': 77.18}
TC_RS04180	{'CTL0798': 86.04}
CTL0482	{'TC_RS02545': 76.89}
CTL0277	{'TC_RS01465': 89.57}
TC_RS04085	{'CTL0779': 97.32}
TC_RS00585	{'CTL0108': 82.31}
CTL0894	{'TC_RS04675': 80.56}
CTL0675	{'TC_RS03545': 84.01}
TC_RS01535	{'CTL0291': 72.75}
TC_RS04665	{'CTL0892': 76.91}
TC_RS04750	{'CTL0153A': 92.03}
TC_RS03460	{'CTL0659': 81.98}
TC_RS00480	{'CTL0087': 79.24}
CTL0146	{'TC_RS00830': 75.99}
CTL0104	{'TC_RS00565': 80.85}
CTL0354	{'TC_RS01865': 81.39}
TC_RS01930	{'CTL0367': 79.58}
TC_RS04205	{'CTL0802': 82.53}
TC_RS00230	{'CTL0043': 82.43}
CTL0784	{'TC_RS04110': 91.25}
CTL0677	{'TC_RS03555': 93.21}
CTL0319	{'TC_RS01680': 82.3}
CTL0137	{'TC_RS00785': 80.59}
TC_RS02690	{'CTL0511': 82.86}
CTL0870	{'TC_RS04550': 83.77}
TC_RS03570	{'CTL0681': 81.48}
TC_RS00830	{'CTL0146': 75.99}
CTL0024	{'TC_RS00130': 82.22}
CTL0327	{'TC_RS01730': 78.53}
TC_RS00045	{'CTL0008': 78.77}
TC_RS01875	{'CTL0356': 75.28}
CTL0315	{'TC_RS01655': 80.0}
CTL0886	{'TC_RS04635': 67.66}
CTL0289	{'TC_RS01525': 79.44}
TC_RS02610	{'CTL0495': 82.63}
TC_RS00125	{'CTL0023': 82.62}
TC_RS02255	{'CTL0432': 74.93}
TC_RS00915	{'CTL0165': 79.92}
CTL0536	{'TC_RS02820': 77.42}
CTL0041	{'TC_RS00220': 84.15}
TC_RS04330	{'CTL0827': 82.87}
TC_RS02410	{'CTL_t23': 100.0}
TC_RS03485	{'CTL0664': 89.87}
TC_RS03655	{'CTL0698': 94.89}
TC_RS03900	{'CTL0743': 80.19}
CTL0470	{'TC_RS02475': 79.81}
CTL0396	{'TC_RS02075': 80.14}
CTL0085	{'TC_RS00470': 76.58}
CTL0700	{'TC_RS03665': 81.79}
TC_RS02620	{'CTL0497': 84.07}
TC_RS04370	{'CTL0835': 80.35}
CTL0398	{'TC_RS02095': 73.49}
CTL0735	{'TC_RS03860': 78.6}
CTL0489	{'TC_RS02580': 82.33}
TC_RS01110	{'CTL0205': 93.58}
TC_RS04045	{'CTL0771': 95.12}
CTL0338A	{'TC_RS01785': 81.02}
TC_RS01885	{'CTL0358': 82.52}
CTL0207	{'TC_RS01120': 88.95}
TC_RS00345	{'CTL0062': 80.45}
TC_RS01805	{'CTL0342': 78.16}
TC_RS00565	{'CTL0104': 80.85}
CTL0775	{'TC_RS04065': 93.55}
TC_RS04210	{'CTL0803': 82.08}
CTL_r06	{'TC_RS00685': 97.39, 'TC_RS00610': 97.39}
CTL0862	{'TC_RS04505': 84.31}
CTL0895	{'TC_RS04680': 87.45}
CTL0779	{'TC_RS04085': 97.32}
TC_RS04805	{'CTL0484': 77.27}
TC_RS02305	{'CTL0440': 78.66}
CTL0794	{'TC_RS04160': 86.15}
CTL_t32	{'TC_RS02080': 100.0}
CTL_t07	{'TC_RS02495': 98.65}
TC_RS00760	{'CTL0132': 77.62}
TC_RS01510	{'CTL0286': 83.5}
TC_RS03190	{'CTL0605': 81.65}
CTL0761	{'TC_RS03990': 77.48}
TC_RS03930	{'CTL0749': 78.76}
TC_RS00420	{'CTL0076': 83.6}
CTL0769	{'TC_RS04035': 89.24}
TC_RS00170	{'CTL0031': 73.41}
TC_RS04405	{'CTL0842': 77.89}
TC_RS00455	{'CTL0082': 82.31}
CTL0188	{'TC_RS01025': 79.4}
CTL0270	{'TC_RS01430': 80.23}
TC_RS04690	{'CTL0897': 81.01}
CTL0131	{'TC_RS00755': 78.28}
CTL0167	{'TC_RS00925': 81.82}
TC_RS00025	{'CTL_t01': 100.0}
TC_RS00165	{'CTL0030': 80.86}
TC_RS03870	{'CTL0737': 82.3}
CTL0298	{'TC_RS01565': 78.66}
CTL0005	{'TC_RS00030': 82.54}
CTL0142	{'TC_RS00810': 78.67}
TC_RS03105	{'CTL0589': 88.66}
TC_RS01145	{'CTL0211': 84.98}
CTL0616	{'TC_RS03250': 76.9}
CTL0306	{'TC_RS04785': 76.36}
CTL0159	{'TC_RS00890': 81.15}
CTL0002	{'TC_RS00010': 81.94}
CTL0363	{'TC_RS01910': 78.12}
TC_RS00075	{'CTL0013': 87.88}
CTL0762	{'TC_RS03995': 87.06}
CTL0124	{'TC_RS00715': 75.52}
TC_RS00050	{'CTL0009': 79.89}
CTL0262	{'TC_RS01390': 81.18}
TC_RS03345	{'CTL0636': 79.51}
TC_RS03635	{'CTL0694': 75.71}
TC_RS02365	{'CTL0452': 81.64}
TC_RS04345	{'CTL0830': 74.14}
CTL_t36	{'TC_RS01090': 100.0}
CTL0811	{'TC_RS04255': 80.74}
TC_RS00685	{'CTL_r05': 97.39, 'CTL_r06': 97.39}
TC_RS01165	{'CTL0215': 96.28}
CTL0361	{'TC_RS01900': 80.61}
TC_RS01780	{'CTL0338': 76.48}
CTL0478	{'TC_RS02525': 85.92}
TC_RS01420	{'CTL0268': 84.58}
CTL_t17	{'TC_RS04195': 100.0}
TC_RS00790	{'CTL0138': 89.17}
TC_RS01645	{'CTL0313': 76.28}
TC_RS01835	{'CTL0348': 76.34}
TC_RS02315	{'CTL0442': 81.62}
CTL_t20	{'TC_RS00250': 98.63}
CTL0706	{'TC_RS03700': 83.69}
CTL0585	{'TC_RS03085': 77.59}
CTL0463	{'TC_RS02430': 79.41}
TC_RS03435	{'CTL0654': 81.69}
CTL0174	{'TC_RS00970': 81.72}
TC_RS02815	{'CTL0535': 78.67}
CTL0500	{'TC_RS02635': 84.42}
TC_RS02710	{'CTL0515': 72.25}
CTL0268	{'TC_RS01420': 84.58}
CTL0528	{'TC_RS02780': 81.49}
CTL0201	{'TC_RS04775': 80.3}
CTL0020	{'TC_RS00110': 77.37}
TC_RS04485	{'CTL0859': 76.69}
CTL0394	{'TC_RS02065': 74.02}
CTL0407	{'TC_RS02145': 78.99}
TC_RS00335	{'CTL0060': 84.44}
CTL0380	{'TC_RS01995': 94.04}
CTL0158	{'TC_RS00885': 85.22}
TC_RS02490	{'CTL0473': 84.84}
TC_RS04775	{'CTL0201': 80.3}
CTL0330	{'TC_RS01745': 79.61}
TC_RS02650	{'CTL0503': 82.06}
CTL0305	{'TC_RS01600': 72.69}
CTL0117	{'TC_RS00660': 81.79}
TC_RS01565	{'CTL0298': 78.66}
CTL0590	{'TC_RS03110': 78.16}
CTL_r03	{'TC_RS00605': 97.84}
TC_RS03095	{'CTL0587': 77.42}
TC_RS04195	{'CTL_t17': 100.0}
TC_RS02055	{'CTL0392': 73.38}
TC_RS04315	{'CTL0824': 84.08}
TC_RS01490	{'CTL0282': 81.23}
CTL0669	{'TC_RS03510': 76.91}
CTL0523	{'TC_RS02755': 87.85}
TC_RS00805	{'CTL0141': 84.6}
CTL0693	{'TC_RS03630': 77.76}
TC_RS02990	{'CTL0569': 91.71}
CTL0488	{'TC_RS02575': 91.88}
CTL0221	{'TC_RS01195': 82.71}
CTL0759	{'TC_RS03980': 83.51}
TC_RS03585	{'CTL0684': 83.98}
CTL0129	{'TC_RS00745': 84.23}
TC_RS03150	{'CTL0597': 78.32}
TC_RS01260	{'CTL0235': 74.85}
CTL0115	{'TC_RS00650': 82.31}
CTL0056	{'TC_RS00315': 78.54}
TC_RS01130	{'CTL_t27': 100.0}
TC_RS03360	{'CTL0639': 70.25}
TC_RS01675	{'CTL0318': 81.84}
CTL0562	{'TC_RS02955': 83.39}
TC_RS02460	{'CTL0468': 83.58}
CTL0532	{'TC_RS02800': 83.46}
CTL0737	{'TC_RS03870': 82.3}
CTL0250	{'TC_RS01335': 72.54}
CTL0644	{'TC_RS03390': 83.22}
CTL0091	{'TC_RS00500': 83.41}
TC_RS01525	{'CTL0289': 79.44}
CTL0457	{'TC_RS02390': 79.52}
TC_RS01070	{'CTL0197': 82.1}
TC_RS01630	{'CTL0310': 80.33}
CTL0125	{'TC_RS00725': 80.87}
CTL0686	{'TC_RS03595': 75.99}
CTL0444	{'TC_RS02325': 64.98}
CTL0077	{'TC_RS00430': 85.65}
TC_RS03495	{'CTL0666': 80.9}
CTL0702	{'TC_RS03680': 88.35}
TC_RS04290	{'CTL0819': 80.83}
CTL0815	{'TC_RS04275': 79.95}
TC_RS03405	{'CTL0647': 80.12}
TC_RS04655	{'CTL0890': 88.25}
TC_RS01160	{'CTL0214': 83.19}
CTL0553	{'TC_RS02910': 78.21}
CTL0729	{'TC_RS03825': 77.14}
CTL0575	{'TC_RS03030': 90.5}
CTL0008	{'TC_RS00045': 78.77}
TC_RS02605	{'CTL0494': 84.67}
TC_RS02120	{'CTL0403': 79.68}
CTL0432	{'TC_RS02255': 74.93}
TC_RS02405	{'CTL_t22': 100.0}
CTL0216	{'TC_RS01170': 86.97}
CTL0545	{'TC_RS02865': 83.84}
TC_RS01095	{'CTL0202': 78.1}
TC_RS00945	{'CTL0170': 95.58}
TC_RS04675	{'CTL0894': 80.56}
CTL0443	{'TC_RS02320': 87.14}
TC_RS00865	{'CTL0153': 77.51}
TC_RS01700	{'CTL0322': 88.05}
TC_RS03770	{'CTL0720': 88.12}
TC_RS00690	{'CTL0119': 82.65}
TC_RS02845	{'CTL0541': 74.85}
TC_RS02920	{'CTL0555': 83.78}
TC_RS01720	{'CTL0325': 81.59}
CTL0256	{'TC_RS01360': 84.25}
TC_RS02795	{'CTL0531': 80.17}
CTL0571	{'TC_RS03000': 92.96}
CTL0325	{'TC_RS01720': 81.59}
TC_RS00385	{'CTL0069': 82.81}
TC_RS02660	{'CTL0505': 85.45}
TC_RS03375	{'CTL0642': 83.91}
CTL0456	{'TC_RS02385': 84.53}
TC_RS04410	{'CTL0843': 79.48}
TC_RS04070	{'CTL0776': 93.3}
TC_RS04010	{'CTL0765': 86.1}
TC_RS00315	{'CTL0056': 78.54}
TC_RS01285	{'CTL0238b': 75.47}
TC_RS02925	{'CTL0556': 91.31}
TC_RS00505	{'CTL0092': 83.76}
CTL0787	{'TC_RS04125': 89.82}
TC_RS03500	{'CTL0667': 81.79}
CTL0627	{'TC_RS03305': 85.71}
CTL0059	{'TC_RS00330': 79.46}
TC_RS01135	{'CTL0209': 80.68}
CTL0814	{'TC_RS04270': 80.28}
CTL_t22	{'TC_RS02405': 100.0}
CTL0068	{'TC_RS00380': 74.75}
CTL0150	{'TC_RS00850': 84.61}
CTL0280	{'TC_RS01480': 84.66}
CTL0838	{'TC_RS04385': 75.36}
CTL_t13	{'TC_RS00590': 100.0}
CTL0379	{'TC_RS01990': 83.39}
TC_RS02560	{'CTL0485': 77.18}
CTL0708a	{'TC_RS03710': 80.8}
TC_RS01595	{'CTL0304': 83.29}
TC_RS00870	{'CTL0154': 93.48}
CTL0154	{'TC_RS00870': 93.48}
TC_RS00825	{'CTL0145': 83.95}
CTL_t12	{'TC_RS00425': 100.0}
CTL655a	{'TC_RS04740': 91.15}
CTL0192	{'TC_RS01045': 79.3}
CTL0288	{'TC_RS01520': 81.85}
CTL0626	{'TC_RS03300': 76.69}
TC_RS01760	{'CTL0333': 77.02}
CTL0469	{'TC_RS02465': 82.83}
CTL0141	{'TC_RS00805': 84.6}
CTL0617	{'TC_RS03255': 80.02}
TC_RS03725	{'CTL0711': 81.37}
TC_RS01500	{'CTL0284': 84.25}
TC_RS02475	{'CTL0470': 79.81}
TC_RS01040	{'CTL0191': 81.31}
CTL0102	{'TC_RS00555': 79.67}
CTL0887a	{'TC_RS04845': 83.58}
TC_RS03980	{'CTL0759': 83.51}
TC_RS00340	{'CTL0061': 80.72}
CTL0350	{'TC_RS01845': 87.63}
CTL0231	{'TC_RS01235': 84.24}
CTL0152	{'TC_RS00860': 76.7}
TC_RS04270	{'CTL0814': 80.28}
CTL0736	{'TC_RS03865': 79.84}
CTL0622	{'TC_RS03280': 79.7}
CTL0864	{'TC_RS04515': 81.25}
TC_RS01440	{'CTL0272': 83.4}
TC_RS03760	{'CTL0718': 82.07}
TC_RS04615	{'CTL0882': 69.65}
CTL0200	{'TC_RS01085': 86.35}
TC_RS00310	{'CTL0055': 73.31}
CTL0877	{'TC_RS04585': 79.31}
CTL0698	{'TC_RS03655': 94.89}
CTL0023	{'TC_RS00125': 82.62}
TC_RS02550	{'CTL0483': 81.25}
CTL0442	{'TC_RS02315': 81.62}
CTL0342	{'TC_RS01805': 78.16}
CTL0754	{'TC_RS03955': 80.02}
CTL0145	{'TC_RS00825': 83.95}
TC_RS00035	{'CTL0006': 80.99}
TC_RS03440	{'CTL0655': 88.63}
TC_RS03040	{'CTL0577': 80.18}
CTL0336	{'TC_RS01775': 80.2}
CTL0648	{'TC_RS03410': 70.71}
CTL0776	{'TC_RS04070': 93.3}
CTL0638	{'TC_RS03355': 90.58}
TC_RS00435	{'CTL0078': 86.47}
CTL0184	{'TC_RS01005': 69.12}
CTL0349	{'TC_RS01840': 84.94}
TC_RS01190	{'CTL0220': 82.9}
TC_RS01860	{'CTL0353': 88.32}
TC_RS03745	{'CTL0715': 82.74}
TC_RS03235	{'CTL0613': 77.5}
CTL0546	{'TC_RS02870': 84.79}
CTL0108	{'TC_RS00585': 82.31}
CTL0499	{'TC_RS02630': 80.14}
CTL0331	{'TC_RS01750': 84.47}
CTL0694	{'TC_RS03635': 75.71}
CTL0567	{'TC_RS02980': 87.47}
CTL_t27	{'TC_RS01130': 100.0}
CTL0213	{'TC_RS01155': 85.19}
CTL0509	{'TC_RS02680': 81.07}
CTL0377	{'TC_RS01980': 86.38}
TC_RS03395	{'CTL0645': 83.54}
CTL0484	{'TC_RS04805': 77.27}
CTL0721	{'TC_RS03775': 82.83}
TC_RS01105	{'CTL0204': 80.7}
TC_RS04540	{'CTL0868': 79.93}
CTL0660	{'TC_RS03465': 81.72}
TC_RS02940	{'CTL0559': 87.02}
CTL0714	{'TC_RS03740': 80.91}
TC_RS00090	{'CTL0016': 78.94}
TC_RS02020	{'CTL0385': 78.47}
TC_RS02965	{'CTL0564': 82.32}
CTL0817	{'TC_RS04280': 79.71}
TC_RS04525	{'CTL0866': 80.78}
CTL0224	{'TC_RS01210': 83.94}
CTL0182	{'TC_RS00995': 80.34}
TC_RS02390	{'CTL0457': 79.52}
TC_RS02790	{'CTL0530': 82.87}
TC_RS03560	{'CTL_t24': 100.0}
TC_RS00795	{'CTL0139': 87.91}
CTL0365	{'TC_RS01920': 89.11}
CTL0021	{'TC_RS00115': 81.11}
TC_RS02785	{'CTL0529': 76.74}
TC_RS03155	{'CTL0598': 84.76}
TC_RS01530	{'CTL0290': 77.1}
CTL0661	{'TC_RS03470': 82.49}
CTL0506	{'TC_RS02665': 75.58}
TC_RS02100	{'CTL0399': 72.0}
CTL0681	{'TC_RS03570': 81.48}
TC_RS00730	{'CTL0126': 77.03}
CTL0290	{'TC_RS01530': 77.1}
CTL0547	{'TC_RS02875': 78.0}
CTL0128	{'TC_RS00740': 80.92}
CTL0551	{'TC_RS02895': 77.97}
TC_RS01435	{'CTL0271': 79.42}
CTL0703	{'TC_RS03685': 89.51}
TC_RS01555	{'CTL0296': 85.77}
CTL0351	{'TC_RS01850': 81.03}
CTL0018	{'TC_RS00100': 85.43}
TC_RS04260	{'CTL0812': 85.24}
TC_RS04215	{'CTL0804': 84.91}
CTL0344	{'TC_RS01815': 75.28}
CTL0566	{'TC_RS02975': 87.07}
TC_RS04295	{'CTL0820': 83.4}
TC_RS02010	{'CTL0383': 79.97}
CTL0805	{'TC_RS04220': 81.43}
CTL0307	{'TC_RS01610': 69.22}
CTL0050	{'TC_RS00285': 79.07}
CTL0637	{'TC_RS03350': 78.45}
CTL_t19	{'TC_RS04015': 100.0}
CTL0527	{'TC_RS02775': 87.35}
CTL0842	{'TC_RS04405': 77.89}
TC_RS00715	{'CTL0124': 75.52}
CTL0028	{'TC_RS00155': 90.3}
CTL0038	{'TC_RS00205': 85.4}
TC_RS03595	{'CTL0686': 75.99}
TC_RS02070	{'CTL0395': 75.69}
CTL0472	{'TC_RS02485': 79.79}
TC_RS03425	{'CTL0651': 87.61}
CTL0258	{'TC_RS01370': 84.82}
TC_RS02595	{'CTL0492': 79.8}
TC_RS03550	{'CTL0676': 94.84}
CTL0591	{'TC_RS03115': 80.3}
CTL0428	{'TC_RS02235': 78.43}
TC_RS01790	{'CTL0339': 76.89}
TC_RS01370	{'CTL0258': 84.82}
TC_RS00280	{'CTL_t11': 100.0}
CTL0574	{'TC_RS03020': 92.15}
CTL0839	{'TC_RS04390': 83.69}
CTL0072	{'TC_RS00400': 83.91}
TC_RS00220	{'CTL0041': 84.15}
CTL0792	{'TC_RS04150': 82.02}
TC_RS01265	{'CTL0236': 73.12}
TC_RS02085	{'CTL_t35': 100.0}
CTL0358	{'TC_RS01885': 82.52}
CTL0455	{'TC_RS02380': 86.67}
TC_RS00610	{'CTL_r05': 97.39, 'CTL_r06': 97.39}
CTL0206	{'TC_RS01115': 98.92}
CTL0555	{'TC_RS02920': 83.78}
CTL0831	{'TC_RS04350': 74.83}
CTL0254	{'TC_RS01350': 76.37}
CTL0169	{'TC_RS00940': 79.81}
TC_RS01230	{'CTL0228': 82.86}
TC_RS03740	{'CTL0714': 80.91}
CTL0588	{'TC_RS03100': 79.67}
CTL0486	{'TC_RS02565': 80.21}
TC_RS02135	{'CTL0405': 95.6}
TC_RS02115	{'CTL0402': 67.79}
TC_RS02635	{'CTL0500': 84.42}
TC_RS01315	{'CTL0247': 74.45}
CTL0495	{'TC_RS02610': 82.63}
CTL0234	{'TC_RS01255': 79.46}
CTL0796	{'TC_RS04170': 76.61}
CTL0592a	{'TC_RS03125': 84.19}
TC_RS00365	{'CTL0066': 78.49}
TC_RS03810	{'CTL0727': 81.23}
CTL0322	{'TC_RS01700': 88.05}
CTL0756	{'TC_RS03965': 78.48}
TC_RS02945	{'CTL0560': 86.37}
TC_RS02600	{'CTL0493': 82.51}
CTL0364	{'TC_RS01915': 79.04}
CTL0090	{'TC_RS00495': 78.01}
TC_RS03780	{'CTL0722': 80.22}
CTL0625	{'TC_RS03295': 78.84}
TC_RS03850	{'CTL0733': 83.14}
CTL0215	{'TC_RS01165': 96.28}
TC_RS02150	{'CTL0408': 71.94}
CTL0114	{'TC_RS00645': 78.81}
CTL0368	{'TC_RS01935': 83.91}
CTL0598	{'TC_RS03155': 84.76}
TC_RS03355	{'CTL0638': 90.58}
TC_RS04275	{'CTL0815': 79.95}
TC_RS03715	{'CTL0709': 73.52}
TC_RS04395	{'CTL0840': 79.17}
TC_RS03590	{'CTL0685': 79.87}
TC_RS02185	{'CTL0421': 76.68}
CTL0645	{'TC_RS03395': 83.54}
CTL0385	{'TC_RS02020': 78.47}
TC_RS03515	{'CTL0670': 75.14}
TC_RS00360	{'CTL0065': 81.2}
TC_RS00205	{'CTL0038': 85.4}
TC_RS00275	{'CTL0049': 84.48}
TC_RS01045	{'CTL0192': 79.3}
TC_RS04140	{'CTL0790': 92.19}
TC_RS03455	{'CTL0658': 81.11}
TC_RS04550	{'CTL0870': 83.77}
TC_RS02980	{'CTL0567': 87.47}
CTL0037	{'TC_RS00200': 80.21}
CTL0273	{'TC_RS01445': 73.4}
TC_RS00210	{'CTL0039': 89.74}
TC_RS01470	{'CTL0278': 82.5}
CTL0010	{'TC_RS00055': 78.82}
CTL0015	{'TC_RS00085': 72.23}
TC_RS04740	{'CTL655a': 91.15}
TC_RS00625	{'CTL0110': 87.83}
CTL0012	{'TC_RS00070': 81.69}
CTL0639	{'TC_RS03360': 70.25}
CTL0263	{'TC_RS01395': 80.79}
TC_RS01600	{'CTL0305': 72.69}
CTL0549	{'TC_RS02885': 80.83}
CTL0497	{'TC_RS02620': 84.07}
TC_RS02820	{'CTL0536': 77.42}
TC_RS02325	{'CTL0444': 64.98}
TC_RS03035	{'CTL0576': 77.22}
TC_RS03520	{'CTL0671': 79.14}
TC_RS04360	{'CTL0833': 77.52}
CTL0733	{'TC_RS03850': 83.14}
TC_RS02360	{'CTL0451': 82.17}
TC_RS02855	{'CTL0543': 82.6}
CTL0046	{'TC_RS00260': 85.19}
TC_RS03965	{'CTL0756': 78.48}
TC_RS04445	{'CTL0850': 81.95}
TC_RS02670	{'CTL0507': 80.16}
CTL0695	{'TC_RS03640': 93.71}
TC_RS03860	{'CTL0735': 78.6}
CTL0836	{'TC_RS04375': 77.27}
TC_RS02245	{'CTL0430': 76.79}
TC_RS03200	{'CTL0607': 84.43}
CTL0609	{'TC_RS03210': 82.86}
CTL0731	{'TC_RS03835': 83.86}
CTL0785	{'TC_RS04115': 89.88}
TC_RS03260	{'CTL0618': 73.99}
CTL0346	{'TC_RS01825': 86.8}
TC_RS04530	{'CTL_t05': 100.0}
TC_RS02740	{'CTL0521': 79.35}
CTL0820	{'TC_RS04295': 83.4}
CTL0636	{'TC_RS03345': 79.51}
CTL0461	{'TC_RS02420': 80.11}
CTL0601	{'TC_RS03170': 83.23}
TC_RS03890	{'CTL0741': 81.65}
CTL0704	{'TC_RS03690': 81.18}
CTL0493	{'TC_RS02600': 82.51}
CTL0083	{'TC_RS00460': 82.09}
TC_RS00815	{'CTL0143': 78.56}
CTL0491	{'TC_RS02590': 83.43}
TC_RS04080	{'CTL0778': 92.08}
TC_RS00070	{'CTL0012': 81.69}
CTL0063	{'TC_RS00350': 68.8}
CTL0715	{'TC_RS03745': 82.74}
CTL0092	{'TC_RS00505': 83.76}
CTL_t14	{'TC_RS02260': 100.0}
CTL0225	{'TC_RS01215': 77.11}
TC_RS02320	{'CTL0443': 87.14}
CTL0458	{'TC_RS02395': 78.16}
CTL0445	{'TC_RS02330': 81.88}
TC_RS01050	{'CTL0193': 81.76}
CTL0569	{'TC_RS02990': 91.71}
CTL0713	{'TC_RS03735': 82.8}
TC_RS00445	{'CTL0080': 76.42}
TC_RS00175	{'CTL0032': 88.56}
CTL0340	{'TC_RS01795': 79.04}
CTL0752	{'TC_RS03945': 85.95}
TC_RS01360	{'CTL0256': 84.25}
TC_RS00525	{'CTL0096': 81.31}
TC_RS00020	{'CTL0004': 80.81}
CTL0197	{'TC_RS01070': 82.1}
TC_RS04355	{'CTL0832': 83.94}
CTL0440	{'TC_RS02305': 78.66}
TC_RS02485	{'CTL0472': 79.79}
TC_RS02875	{'CTL0547': 78.0}
CTL0202	{'TC_RS01095': 78.1}
TC_RS02425	{'CTL0462': 74.29}
CTL0772	{'TC_RS04050': 86.32}
CTL_t25	{'TC_RS04685': 100.0}
CTL0055	{'TC_RS00310': 73.31}
CTL0119	{'TC_RS00690': 82.65}
CTL0730	{'TC_RS03830': 82.55}
CTL0249	{'TC_RS01330': 71.29}
TC_RS03970	{'CTL0757': 81.42}
TC_RS03080	{'CTL0584': 78.39}
CTL0013	{'TC_RS00075': 87.88}
CTL0655	{'TC_RS03440': 88.63}
CTL0667	{'TC_RS03500': 81.79}
TC_RS03820	{'CTL_t04': 100.0}
TC_RS03680	{'CTL0702': 88.35}
CTL0259	{'TC_RS01375': 85.56}
TC_RS04620	{'CTL0883': 73.51}
CTL0276	{'TC_RS01460': 77.35}
TC_RS00460	{'CTL0083': 82.09}
TC_RS04350	{'CTL0831': 74.83}
TC_RS02950	{'CTL0561': 86.27}
TC_RS03390	{'CTL0644': 83.22}
TC_RS04245	{'CTL0809': 82.65}
TC_RS00395	{'CTL0071': 82.58}
CTL0630	{'TC_RS03320': 83.18}
CTL0719	{'TC_RS03765': 86.22}
CTL0517	{'TC_RS02720': 88.21}
TC_RS01295	{'CTL0244': 79.09}
TC_RS04250	{'CTL0810': 77.02}
TC_RS04230	{'CTL0807': 82.93}
CTL0666	{'TC_RS03495': 80.9}
TC_RS02000	{'CTL0381': 88.92}
CTL0112	{'TC_RS00635': 85.71}
TC_RS01910	{'CTL0363': 78.12}
CTL0464	{'TC_RS02435': 80.98}
CTL0662	{'TC_RS03475': 82.36}
TC_RS04430	{'CTL0847': 86.23}
TC_RS02350	{'CTL0449': 83.6}
TC_RS03565	{'CTL0678': 82.6}
CTL0356	{'TC_RS01875': 75.28}
