Query	Best Match(es)
CT_542	{'TC_RS04215': 84.73}
TC_RS00640	{'CT_744': 75.52}
CT_841	{'TC_RS01155': 85.38}
CT_354	{'TC_RS03205': 82.73}
TC_RS01005	{'CT_813': 69.47}
CT_485	{'TC_RS03915': 77.72}
CT_305	{'TC_RS02930': 82.34}
CT_316	{'TC_RS02985': 97.71}
TC_RS02305	{'CT_188': 79.15}
CT_036	{'TC_RS01535': 72.31}
TC_RS04610	{'CT_617': 92.59}
TC_RS03245	{'CT_361': 79.09}
TC_RS01965	{'CT_119': 69.73}
TC_RS01170	{'CT_844': 86.97}
CT_087	{'TC_RS01805': 77.97}
TC_RS00010	{'CT_634': 81.94}
CT_360	{'TC_RS03240': 72.62}
TC_RS00900	{'CT_794': 81.4}
CT_619	{'TC_RS04620': 73.5}
TC_RS00890	{'CT_791': 81.19}
TC_RS04615	{'CT_618': 70.78}
CT_482	{'TC_RS03900': 80.03}
CT_216	{'TC_RS02460': 83.23}
CT_810	{'TC_RS04765': 93.89}
TC_RS04425	{'CT_583': 82.51}
CT_209	{'TC_RS02420': 80.38}
CT_739	{'TC_RS00585': 82.23}
CT_109	{'TC_RS01915': 78.91}
CT_049	{'TC_RS01600': 71.32}
CT_512	{'TC_RS04060': 95.38}
TC_RS01155	{'CT_841': 85.38}
CT_189	{'TC_RS02310': 84.21}
TC_RS03295	{'CT_371': 78.98}
CT_696	{'TC_RS00360': 81.2}
TC_RS02370	{'CT_201': 79.67}
CT_056	{'TC_RS01640': 79.1}
TC_RS01075	{'CT_826': 80.93}
CT_592	{'TC_RS04470': 83.7}
TC_RS03790	{'CT_464': 73.78}
TC_RS01995	{'CT_125': 94.04}
CT_345	{'TC_RS03160': 72.63}
CT_100	{'TC_RS01870': 78.39}
TC_RS03465	{'CT_403': 81.84}
CT_371	{'TC_RS03295': 78.98}
TC_RS04325	{'CT_563': 86.32}
CT_662	{'TC_RS00170': 73.56}
TC_RS03835	{'CT_471': 83.86}
TC_RS00140	{'CT_656': 67.62}
TC_RS02260	{'CT_t05': 100.0}
CT_675	{'TC_RS00240': 79.27}
CT_309	{'TC_RS02950': 86.39}
CT_386	{'TC_RS03375': 83.79}
CT_853	{'TC_RS01220': 77.0}
TC_RS02510	{'CT_223': 70.42}
CT_013	{'TC_RS01420': 84.28}
TC_RS04585	{'CT_613': 79.38}
TC_RS00105	{'CT_651': 76.41}
CT_514	{'TC_RS04070': 92.75}
CT_488	{'TC_RS03930': 78.62}
CT_849	{'TC_RS01195': 82.29}
TC_RS01890	{'CT_104': 83.39}
TC_RS02025	{'CT_131': 79.03}
TC_RS00635	{'CT_743': 85.71}
CT_291	{'TC_RS02855': 82.6}
CT_486	{'TC_RS03920': 84.08}
CT_837	{'TC_RS01135': 80.63}
TC_RS03045	{'CT_326': 70.16}
CT_246	{'TC_RS02625': 85.51}
TC_RS01830	{'CT_092': 82.28}
TC_RS00665	{'CT_749': 81.57}
TC_RS00860	{'CT_783': 76.89}
CT_276	{'TC_RS02780': 81.32}
TC_RS02285	{'CT_184': 79.54}
TC_RS02225	{'CT_175': 75.2}
CT_278	{'TC_RS02790': 82.8}
TC_RS01280	{'CT_t37': 98.78}
CT_455	{'TC_RS03745': 83.05}
TC_RS00720	{'CT_t33': 100.0}
CT_t15	{'TC_RS03525': 100.0}
TC_RS01445	{'CT_018': 72.89}
CT_237	{'TC_RS02580': 82.46}
TC_RS00770	{'CT_765': 86.49}
TC_RS01515	{'CT_032': 82.7}
CT_302	{'TC_RS02915': 82.32}
CT_874	{'TC_RS01350': 76.29}
TC_RS01480	{'CT_025': 84.51}
CT_541	{'TC_RS04210': 81.94}
TC_RS04180	{'CT_536': 85.9}
CT_873	{'TC_RS01345': 65.92}
TC_RS04085	{'CT_517': 96.73}
TC_RS00585	{'CT_739': 82.23}
CT_218	{'TC_RS02475': 79.93}
CT_490	{'TC_RS03940': 78.26}
CT_336	{'TC_RS03110': 78.04}
TC_RS01205	{'CT_850': 73.97}
CT_395	{'TC_RS03425': 87.43}
CT_281	{'TC_RS02805': 85.43}
TC_RS04750	{'CT_785': 92.75}
CT_756	{'TC_RS00725': 80.73}
TC_RS01105	{'CT_832': 80.48}
CT_749	{'TC_RS00665': 81.57}
TC_RS03740	{'CT_454': 80.73}
CT_382	{'TC_RS03350': 78.21}
CT_720	{'TC_RS00490': 78.93}
TC_RS01930	{'CT_112': 79.64}
TC_RS04205	{'CT_540': 82.53}
TC_RS00230	{'CT_674': 82.0}
CT_075	{'TC_RS01750': 84.47}
CT_270	{'TC_RS02750': 81.21}
CT_433	{'TC_RS03625': 75.63}
TC_RS04565	{'CT_609': 77.81}
TC_RS02690	{'CT_259': 83.0}
CT_861	{'TC_RS01265': 73.59}
TC_RS03570	{'CT_422': 81.07}
CT_647	{'TC_RS00085': 72.41}
CT_035	{'TC_RS01530': 76.97}
TC_RS01875	{'CT_101': 75.28}
CT_467	{'TC_RS03810': 81.32}
CT_721	{'TC_RS00495': 78.1}
TC_RS02610	{'CT_243': 82.72}
TC_RS00125	{'CT_654': 83.06}
TC_RS02255	{'CT_180': 75.36}
TC_RS00915	{'CT_796': 79.82}
CT_021	{'TC_RS01460': 77.35}
CT_794.1	{'TC_RS00905': 78.44}
CT_213	{'TC_RS02440': 77.95}
CT_204	{'TC_RS02385': 84.25}
CT_129	{'TC_RS02015': 82.95}
CT_195	{'TC_RS02340': 75.0}
CT_600	{'TC_RS04510': 87.48}
TC_RS03900	{'CT_482': 80.03}
CT_546	{'TC_RS04240': 85.52}
CT_606.1	{'TC_RS04550': 83.77}
CT_072	{'TC_RS01735': 82.39}
TC_RS02620	{'CT_245': 83.97}
CT_434	{'TC_RS03630': 77.56}
TC_RS03265	{'CT_365': 74.68}
TC_RS00920	{'CT_797': 81.44}
TC_RS01110	{'CT_833': 92.42}
TC_RS04065	{'CT_513': 93.82}
TC_RS01585	{'CT_046': 85.1}
CT_679	{'TC_RS00270': 83.51}
CT_845	{'TC_RS01175': 82.19}
TC_RS00345	{'CT_693': 80.03}
TC_RS01805	{'CT_087': 77.97}
TC_RS00565	{'CT_735': 80.99}
TC_RS04145	{'CT_529': 67.03}
CT_064	{'TC_RS01685': 85.18}
CT_444.1	{'TC_RS03690': 81.76}
TC_RS03760	{'CT_458': 82.07}
CT_858	{'TC_RS01250': 78.96}
CT_211	{'TC_RS02430': 79.23}
CT_298	{'TC_RS02890': 82.27}
TC_RS00880	{'CT_788': 76.39}
TC_RS04200	{'CT_539': 87.01}
CT_864	{'TC_RS01290': 80.93}
TC_RS04805	{'CT_232': 76.62}
CT_009	{'TC_RS01400': 84.71}
TC_RS04365	{'CT_571': 81.34}
TC_RS02365	{'CT_200': 81.75}
CT_456	{'TC_RS03750': 66.82}
TC_RS00760	{'CT_763': 77.13}
CT_416	{'TC_RS03535': 81.15}
TC_RS01510	{'CT_031': 83.17}
TC_RS03190	{'CT_351': 81.46}
CT_589	{'TC_RS04455': 79.13}
CT_397	{'TC_RS03435': 81.6}
CT_279	{'TC_RS02795': 80.17}
TC_RS03930	{'CT_488': 78.62}
TC_RS00420	{'CT_707': 83.75}
CT_323	{'TC_RS03030': 90.95}
CT_832	{'TC_RS01105': 80.48}
TC_RS04405	{'CT_579': 77.96}
TC_RS00455	{'CT_713': 82.11}
CT_758	{'TC_RS00735': 80.33}
TC_RS04130	{'CT_526': 89.58}
TC_RS04690	{'CT_632': 81.13}
TC_RS04555	{'CT_607': 84.06}
TC_RS00165	{'CT_661': 80.75}
CT_607	{'TC_RS04555': 84.06}
CT_179	{'TC_RS02250': 72.44}
TC_RS03870	{'CT_476': 82.82}
CT_311	{'TC_RS02960': 79.86}
CT_127	{'TC_RS02005': 72.69}
CT_769	{'TC_RS00790': 89.17}
TC_RS03105	{'CT_335': 88.66}
CT_709	{'TC_RS00435': 86.47}
TC_RS01145	{'CT_839': 84.98}
CT_317	{'TC_RS02990': 91.33}
CT_308	{'TC_RS02945': 86.49}
TC_RS04665	{'CT_628': 76.82}
TC_RS00050	{'CT_641': 80.13}
TC_RS02770	{'CT_274': 83.81}
TC_RS03345	{'CT_381': 79.25}
CT_104	{'TC_RS01890': 83.39}
CT_079	{'TC_RS01770': 80.54}
CT_315	{'TC_RS02980': 87.42}
TC_RS04345	{'CT_567': 74.14}
CT_341	{'TC_RS03140': 85.67}
TC_RS01020	{'CT_815': 83.1}
TC_RS00685	{'CT_r06': 98.26, 'CT_r03': 98.26}
CT_139	{'TC_RS02065': 73.94}
TC_RS01780	{'CT_082': 76.48}
CT_780	{'TC_RS00845': 78.74}
CT_702	{'TC_RS00395': 82.77}
CT_602	{'TC_RS04520': 81.17}
CT_814.1	{'TC_RS01015': 78.79}
TC_RS01645	{'CT_057': 76.17}
TC_RS01835	{'CT_093': 75.94}
CT_477	{'TC_RS03875': 74.4}
TC_RS02315	{'CT_190': 81.5}
CT_028	{'TC_RS01495': 92.35}
CT_145	{'TC_RS02105': 77.67}
CT_768	{'TC_RS00785': 81.0}
CT_766	{'TC_RS00775': 81.65}
CT_579	{'TC_RS04405': 77.96}
CT_140	{'TC_RS02070': 75.98}
TC_RS02710	{'CT_263': 72.61}
CT_390	{'TC_RS03400': 78.05}
CT_665	{'TC_RS00185': 88.63}
TC_RS03145	{'CT_342': 94.89}
CT_t26	{'TC_RS00135': 100.0}
TC_RS04485	{'CT_595': 76.5}
CT_362	{'TC_RS03250': 76.9}
CT_590	{'TC_RS04460': 79.3}
CT_646	{'TC_RS00080': 76.17}
TC_RS00415	{'CT_706': 87.75}
TC_RS02490	{'CT_221': 84.5}
CT_651	{'TC_RS00105': 76.41}
CT_857	{'TC_RS01245': 82.78}
TC_RS03315	{'CT_375': 82.79}
CT_258	{'TC_RS02685': 79.37}
TC_RS01565	{'CT_042': 78.71}
CT_540	{'TC_RS04205': 82.53}
CT_494	{'TC_RS03960': 77.29}
TC_RS00135	{'CT_t26': 100.0}
TC_RS02055	{'CT_137': 73.26}
CT_838	{'TC_RS01140': 81.83}
CT_080	{'TC_RS01775': 80.2}
CT_717	{'TC_RS00475': 81.07}
CT_230	{'TC_RS02545': 76.89}
CT_515	{'TC_RS04075': 92.54}
TC_RS02890	{'CT_298': 82.27}
CT_462	{'TC_RS03780': 80.22}
TC_RS02860	{'CT_292': 84.7}
TC_RS03585	{'CT_425': 83.98}
TC_RS03150	{'CT_343': 78.01}
TC_RS01260	{'CT_860': 74.87}
CT_765	{'TC_RS00770': 86.49}
TC_RS01130	{'CT_t36': 100.0}
TC_RS03360	{'CT_383': 70.25}
CT_039	{'TC_RS01550': 84.47}
TC_RS01675	{'CT_062': 81.84}
TC_RS04560	{'CT_608': 83.16}
CT_018	{'TC_RS01445': 72.89}
TC_RS02460	{'CT_216': 83.23}
CT_648	{'TC_RS00090': 79.01}
TC_RS03770	{'CT_460': 87.74}
TC_RS04315	{'CT_561': 83.93}
CT_529	{'TC_RS04145': 67.03}
CT_516	{'TC_RS04080': 91.53}
TC_RS01190	{'CT_848': 82.49}
TC_RS01070	{'CT_825': 82.02}
TC_RS03410	{'CT_392': 70.71}
CT_353	{'TC_RS03200': 84.43}
CT_269	{'TC_RS02740': 79.35}
CT_146	{'TC_RS02110': 77.23}
TC_RS04445	{'CT_587': 81.95}
CT_531	{'TC_RS04155': 87.43}
CT_070	{'TC_RS01725': 82.13}
CT_695	{'TC_RS00355': 72.48}
CT_401	{'TC_RS03455': 81.28}
TC_RS03495	{'CT_409': 80.68}
TC_RS03435	{'CT_397': 81.6}
TC_RS04290	{'CT_556': 80.62}
CT_105	{'TC_RS04795': 69.35}
TC_RS00055	{'CT_642': 79.31}
TC_RS03405	{'CT_391': 79.72}
TC_RS04655	{'CT_626': 88.73}
CT_536	{'TC_RS04180': 85.9}
CT_639	{'TC_RS00040': 78.31}
CT_406	{'TC_RS03480': 89.25}
TC_RS01030	{'CT_817': 82.12}
TC_RS02605	{'CT_242': 84.67}
CT_236	{'TC_RS02575': 92.31}
TC_RS02120	{'CT_148': 79.75}
TC_RS02405	{'CT_t07': 100.0}
CT_847	{'TC_RS01185': 77.93}
CT_681	{'TC_RS00285': 79.43}
TC_RS01055	{'CT_822': 81.06}
CT_071	{'TC_RS01730': 78.7}
TC_RS00945	{'CT_801': 95.87}
TC_RS04675	{'CT_630': 80.85}
CT_538	{'TC_RS04190': 89.82}
TC_RS03960	{'CT_494': 77.29}
TC_RS01700	{'CT_066': 88.26}
TC_RS00690	{'CT_750': 82.5}
CT_713	{'TC_RS00455': 82.11}
CT_497	{'TC_RS03980': 83.58}
CT_644	{'TC_RS00070': 81.4}
TC_RS02845	{'CT_289': 74.69}
TC_RS02920	{'CT_303': 83.54}
CT_555	{'TC_RS04285': 80.99}
CT_552	{'TC_RS04270': 79.93}
TC_RS01720	{'CT_069': 81.82}
TC_RS03630	{'CT_434': 77.56}
TC_RS02795	{'CT_279': 80.17}
CT_872	{'TC_RS01340': 74.37}
TC_RS03525	{'CT_t15': 100.0}
TC_RS04195	{'CT_t22': 100.0}
TC_RS00385	{'CT_700': 82.58}
CT_t05	{'TC_RS02260': 100.0}
CT_789	{'TC_RS04755': 69.34}
CT_268	{'TC_RS02735': 79.67}
TC_RS04410	{'CT_580': 79.37}
CT_851	{'TC_RS01210': 83.94}
TC_RS04010	{'CT_503': 85.56}
TC_RS01905	{'CT_107': 76.45}
CT_620	{'TC_RS04625': 75.34}
TC_RS02990	{'CT_317': 91.33}
CT_736	{'TC_RS00570': 84.51}
TC_RS00505	{'CT_723': 83.76}
CT_677	{'TC_RS00260': 84.84}
CT_781	{'TC_RS00850': 84.8}
TC_RS03500	{'CT_410': 81.87}
TC_RS03915	{'CT_485': 77.72}
TC_RS02030	{'CT_132': 79.66}
CT_299	{'TC_RS02895': 77.97}
TC_RS01135	{'CT_837': 80.63}
TC_RS01525	{'CT_034': 79.58}
TC_RS01180	{'CT_846': 80.57}
CT_108	{'TC_RS01910': 78.12}
TC_RS02560	{'CT_233': 77.46}
CT_594	{'TC_RS04480': 80.78}
TC_RS00870	{'CT_786': 93.48}
CT_729	{'TC_RS00535': 82.83}
TC_RS00825	{'CT_776': 83.83}
CT_508	{'TC_RS04040': 94.49}
TC_RS03910	{'CT_484': 82.58}
CT_191	{'TC_RS02320': 86.86}
CT_023	{'TC_RS01470': 82.59}
TC_RS04115	{'CT_523': 89.58}
TC_RS01760	{'CT_077': 77.02}
TC_RS03725	{'CT_451': 81.37}
CT_325	{'TC_RS03040': 79.96}
TC_RS01500	{'CT_029': 84.25}
TC_RS02645	{'CT_250': 82.55}
CT_r06	{'TC_RS00685': 98.26, 'TC_RS00610': 98.26}
CT_062	{'TC_RS01675': 81.84}
TC_RS01040	{'CT_819': 81.31}
CT_061	{'TC_RS01670': 83.44}
TC_RS00245	{'CT_676': 81.05}
TC_RS03980	{'CT_497': 83.58}
CT_551	{'TC_RS04265': 78.38}
TC_RS00340	{'CT_692': 80.64}
TC_RS01885	{'CT_103': 82.41}
CT_407	{'TC_RS03485': 89.6}
TC_RS04370	{'CT_572': 80.48}
TC_RS01440	{'CT_017': 83.13}
CT_798	{'TC_RS00925': 81.82}
CT_653	{'TC_RS00120': 84.31}
CT_560	{'TC_RS04310': 81.84}
TC_RS00310	{'CT_686': 73.23}
TC_RS04790	{'CT_081': 82.94}
CT_770	{'TC_RS00795': 87.99}
CT_350	{'TC_RS03185': 79.0}
TC_RS02550	{'CT_231': 81.11}
CT_046	{'TC_RS01585': 85.1}
TC_RS00790	{'CT_769': 89.17}
TC_RS00035	{'CT_638': 79.58}
CT_763	{'TC_RS00760': 77.13}
CT_351	{'TC_RS03190': 81.46}
CT_141	{'TC_RS02075': 80.36}
TC_RS03440	{'CT_398': 88.5}
CT_098	{'TC_RS01860': 88.21}
CT_254	{'TC_RS02665': 75.45}
TC_RS00435	{'CT_709': 86.47}
CT_448	{'TC_RS03710': 80.73}
CT_818	{'TC_RS01035': 79.71}
CT_686	{'TC_RS00310': 73.23}
TC_RS01860	{'CT_098': 88.21}
TC_RS03745	{'CT_455': 83.05}
TC_RS03235	{'CT_359': 77.66}
CT_585	{'TC_RS04435': 83.93}
CT_774	{'TC_RS00815': 78.16}
CT_277	{'TC_RS02785': 76.74}
CT_478	{'TC_RS03880': 79.64}
CT_827	{'TC_RS01080': 83.97}
TC_RS03460	{'CT_402': 81.8}
TC_RS03395	{'CT_389': 83.78}
TC_RS00480	{'CT_718': 79.81}
TC_RS03595	{'CT_427': 75.99}
TC_RS02940	{'CT_307': 87.02}
TC_RS00090	{'CT_648': 79.01}
TC_RS02020	{'CT_130': 78.27}
TC_RS04525	{'CT_603': 81.8}
TC_RS03540	{'CT_417': 82.31}
TC_RS02760	{'CT_272': 84.27}
TC_RS03560	{'CT_t16': 100.0}
CT_513	{'TC_RS04065': 93.82}
CT_562	{'TC_RS04840': 80.45}
TC_RS02785	{'CT_277': 76.74}
CT_476	{'TC_RS03870': 82.82}
TC_RS03155	{'CT_344': 84.84}
TC_RS01530	{'CT_035': 76.97}
CT_518	{'TC_RS04090': 88.35}
CT_296	{'TC_RS02880': 73.45}
TC_RS02100	{'CT_144': 73.53}
CT_725	{'TC_RS00515': 75.41}
CT_356	{'TC_RS03215': 79.91}
TC_RS00730	{'CT_757': 76.73}
CT_690	{'TC_RS00330': 79.52}
TC_RS02910	{'CT_301': 78.07}
CT_412	{'TC_RS03510': 76.91}
TC_RS02750	{'CT_270': 81.21}
TC_RS03420	{'CT_394': 83.73}
CT_711	{'TC_RS00445': 76.38}
CT_660	{'TC_RS00160': 81.83}
TC_RS01435	{'CT_016': 79.42}
TC_RS01555	{'CT_040': 85.77}
CT_694	{'TC_RS00350': 68.24}
CT_t21	{'TC_RS04015': 100.0}
CT_642	{'TC_RS00055': 79.31}
CT_561	{'TC_RS04315': 83.93}
CT_384	{'TC_RS03365': 77.13}
CT_040	{'TC_RS01555': 85.77}
TC_RS04295	{'CT_557': 83.55}
TC_RS02010	{'CT_128': 80.12}
CT_331	{'TC_RS03085': 77.64}
CT_365	{'TC_RS03265': 74.68}
CT_114	{'TC_RS01940': 74.36}
CT_463	{'TC_RS03785': 80.1}
CT_429	{'TC_RS03605': 83.08}
CT_625	{'TC_RS04650': 79.93}
CT_557	{'TC_RS04295': 83.55}
CT_782	{'TC_RS00855': 81.8}
TC_RS00715	{'CT_755': 75.58}
CT_866	{'TC_RS01300': 82.03}
CT_716	{'TC_RS00470': 76.58}
TC_RS02070	{'CT_140': 75.98}
CT_243	{'TC_RS02610': 82.72}
TC_RS03425	{'CT_395': 87.43}
CT_321	{'TC_RS03010': 91.16}
TC_RS02595	{'CT_240': 79.8}
TC_RS03550	{'CT_419': 95.24}
CT_724	{'TC_RS00510': 71.43}
TC_RS01790	{'CT_084': 76.98}
TC_RS01370	{'CT_003': 84.76}
CT_t06	{'TC_RS02265': 98.63}
TC_RS00280	{'CT_t30': 100.0}
CT_257	{'TC_RS02680': 81.23}
CT_537	{'TC_RS04185': 81.43}
TC_RS00985	{'CT_808': 85.45}
CT_038	{'TC_RS01545': 83.86}
CT_121	{'TC_RS01975': 85.88}
TC_RS00220	{'CT_672': 83.97}
CT_856	{'TC_RS01235': 84.36}
TC_RS01265	{'CT_861': 73.59}
TC_RS02085	{'CT_t04': 100.0}
CT_024	{'TC_RS01475': 80.3}
TC_RS00610	{'CT_r06': 98.26, 'CT_r03': 98.26}
CT_870	{'TC_RS01330': 71.06}
CT_427	{'TC_RS03595': 75.99}
TC_RS03120	{'CT_338': 79.09}
CT_030	{'TC_RS01505': 82.04}
CT_461	{'TC_RS03775': 82.32}
TC_RS01230	{'CT_855': 83.05}
TC_RS00085	{'CT_647': 72.41}
CT_809	{'TC_RS00990': 79.53}
CT_131	{'TC_RS02025': 79.03}
CT_329	{'TC_RS03070': 81.07}
CT_738	{'TC_RS00580': 81.62}
TC_RS01315	{'CT_868': 75.83}
TC_RS04840	{'CT_562': 80.45}
TC_RS01215	{'CT_852': 76.77}
TC_RS00365	{'CT_697': 78.33}
CT_588	{'TC_RS04450': 79.74}
TC_RS04540	{'CT_605': 80.1}
CT_004	{'TC_RS01375': 85.49}
TC_RS02945	{'CT_308': 86.49}
CT_396	{'TC_RS03430': 88.2}
TC_RS02600	{'CT_241': 82.51}
TC_RS03110	{'CT_336': 78.04}
CT_571	{'TC_RS04365': 81.34}
CT_041	{'TC_RS01560': 83.6}
CT_097	{'TC_RS01855': 90.19}
CT_627	{'TC_RS04660': 84.3}
CT_123	{'TC_RS01985': 84.07}
CT_691	{'TC_RS00335': 84.44}
CT_032	{'TC_RS01515': 82.7}
TC_RS03355	{'CT_382.1': 91.1}
TC_RS03715	{'CT_449': 72.9}
TC_RS04395	{'CT_577': 79.17}
TC_RS04550	{'CT_606.1': 83.77}
CT_509	{'TC_RS04045': 95.93}
CT_088	{'TC_RS01810': 79.82}
CT_099	{'TC_RS01865': 81.39}
CT_292	{'TC_RS02860': 84.7}
CT_206	{'TC_RS02395': 78.4}
TC_RS00205	{'CT_669': 85.55}
CT_599	{'TC_RS04505': 84.31}
TC_RS03965	{'CT_495': 78.48}
CT_742	{'TC_RS00630': 82.18}
TC_RS00275	{'CT_680': 83.27}
CT_584	{'TC_RS04430': 86.41}
CT_578	{'TC_RS04400': 82.14}
TC_RS01045	{'CT_820': 79.42}
TC_RS04140	{'CT_528': 91.89}
TC_RS04780	{'CT_s01': 93.36}
CT_185	{'TC_RS02290': 82.81}
CT_265	{'TC_RS02720': 88.21}
TC_RS02980	{'CT_315': 87.42}
CT_t08	{'TC_RS02410': 100.0}
TC_RS00210	{'CT_670': 89.35}
TC_RS01470	{'CT_023': 82.59}
TC_RS01335	{'CT_871': 71.99}
TC_RS04740	{'CT_398.1': 93.51}
TC_RS00650	{'CT_746': 82.31}
TC_RS00705	{'CT_753': 81.86}
CT_066	{'TC_RS01700': 88.26}
TC_RS01600	{'CT_049': 71.32}
CT_794	{'TC_RS00900': 81.4}
CT_253	{'TC_RS02660': 85.45}
TC_RS01100	{'CT_831': 79.13}
CT_020	{'TC_RS01455': 81.45}
CT_840	{'TC_RS01150': 77.88}
CT_382.1	{'TC_RS03355': 91.1}
TC_RS03035	{'CT_324': 77.22}
TC_RS03520	{'CT_414': 79.14}
TC_RS04360	{'CT_570': 77.27}
TC_RS02360	{'CT_199': 82.27}
CT_785	{'TC_RS04750': 92.75}
TC_RS02855	{'CT_291': 82.6}
CT_479	{'TC_RS03885': 82.35}
CT_283	{'TC_RS02815': 78.86}
CT_487	{'TC_RS03925': 82.37}
TC_RS02670	{'CT_255': 80.68}
CT_t34	{'TC_RS00930': 100.0}
CT_471	{'TC_RS03835': 83.86}
CT_484	{'TC_RS03910': 82.58}
TC_RS02245	{'CT_178': 76.79}
TC_RS03600	{'CT_428': 74.71}
CT_025	{'TC_RS01480': 84.51}
TC_RS04110	{'CT_522': 90.8}
CT_678	{'TC_RS00265': 83.74}
TC_RS03260	{'CT_364': 73.99}
TC_RS04530	{'CT_t23': 98.63}
CT_505	{'TC_RS04025': 88.89}
TC_RS02545	{'CT_230': 76.89}
CT_569	{'TC_RS04355': 83.94}
TC_RS04215	{'CT_542': 84.73}
TC_RS01580	{'CT_045': 83.6}
CT_532	{'TC_RS04160': 86.15}
CT_421.2	{'TC_RS04815': 90.06}
CT_210	{'TC_RS02425': 74.29}
CT_718	{'TC_RS00480': 79.81}
TC_RS04330	{'CT_564': 82.87}
CT_559	{'TC_RS04305': 81.92}
CT_606	{'TC_RS04545': 82.54}
CT_077	{'TC_RS01760': 77.02}
TC_RS03780	{'CT_462': 80.22}
TC_RS00815	{'CT_774': 78.16}
CT_645	{'TC_RS00075': 87.54}
TC_RS00070	{'CT_644': 81.4}
CT_t07	{'TC_RS02405': 100.0}
CT_198	{'TC_RS02355': 78.22}
CT_385	{'TC_RS03370': 90.15}
TC_RS04680	{'CT_631': 87.45}
CT_306	{'TC_RS02935': 83.99}
CT_650	{'TC_RS00100': 85.24}
TC_RS00360	{'CT_696': 81.2}
CT_511	{'TC_RS04055': 90.57}
CT_526	{'TC_RS04130': 89.58}
TC_RS02320	{'CT_191': 86.86}
CT_t23	{'TC_RS04530': 98.63}
TC_RS01050	{'CT_821': 81.84}
CT_658	{'TC_RS00150': 82.22}
CT_610	{'TC_RS04570': 83.92}
CT_373	{'TC_RS03305': 85.71}
TC_RS02830	{'CT_286': 85.14}
TC_RS00445	{'CT_711': 76.38}
TC_RS02410	{'CT_t08': 100.0}
TC_RS00175	{'CT_663': 88.56}
CT_063	{'TC_RS01680': 82.23}
TC_RS01360	{'CT_001': 83.88}
CT_566	{'TC_RS04340': 75.53}
TC_RS00525	{'CT_727': 81.56}
TC_RS00020	{'CT_636': 80.9}
TC_RS04355	{'CT_569': 83.94}
CT_836	{'TC_RS01125': 86.2}
TC_RS02485	{'CT_220': 79.45}
CT_149	{'TC_RS02125': 75.87}
CT_334	{'TC_RS03100': 79.46}
CT_506	{'TC_RS04030': 92.42}
CT_136	{'TC_RS02050': 81.25}
CT_319	{'TC_RS03000': 92.72}
CT_664	{'TC_RS00180': 80.04}
CT_151	{'TC_RS02140': 80.36}
TC_RS04265	{'CT_551': 78.39}
CT_233	{'TC_RS02560': 77.46}
TC_RS03080	{'CT_330': 79.12}
CT_002	{'TC_RS01365': 89.4}
CT_t02	{'TC_RS01660': 100.0}
TC_RS03820	{'CT_t18': 100.0}
CT_795	{'TC_RS00910': 71.37}
TC_RS03680	{'CT_443': 88.83}
CT_012	{'TC_RS01415': 84.03}
TC_RS04620	{'CT_619': 73.5}
TC_RS00460	{'CT_714': 81.89}
CT_387	{'TC_RS03385': 81.79}
CT_475	{'TC_RS03865': 79.8}
TC_RS02950	{'CT_309': 86.39}
CT_242	{'TC_RS02605': 84.67}
TC_RS04245	{'CT_547': 82.76}
TC_RS00395	{'CT_702': 82.77}
TC_RS02095	{'CT_143': 74.08}
CT_583	{'TC_RS04425': 82.51}
TC_RS01295	{'CT_865': 79.19}
TC_RS04250	{'CT_548': 76.84}
CT_214	{'TC_RS02445': 72.41}
TC_RS02000	{'CT_126': 88.92}
TC_RS01115	{'CT_834': 98.97}
TC_RS01910	{'CT_108': 78.12}
TC_RS01985	{'CT_123': 84.07}
TC_RS04430	{'CT_584': 86.41}
CT_425	{'TC_RS03585': 83.98}
TC_RS03565	{'CT_421': 82.45}
CT_307	{'TC_RS02940': 87.02}
CT_312	{'TC_RS02965': 83.15}
CT_119	{'TC_RS01965': 69.73}
CT_580	{'TC_RS04410': 79.37}
TC_RS01920	{'CT_110': 88.99}
CT_379	{'TC_RS03335': 82.65}
TC_RS03020	{'CT_322': 92.07}
TC_RS04160	{'CT_532': 86.15}
TC_RS03255	{'CT_363': 80.12}
TC_RS04625	{'CT_620': 75.34}
CT_441	{'TC_RS03665': 82.0}
CT_522	{'TC_RS04110': 90.8}
TC_RS01305	{'CT_867': 67.38}
TC_RS04100	{'CT_520': 96.35}
TC_RS01015	{'CT_814.1': 78.79}
TC_RS03290	{'CT_370': 75.57}
TC_RS03785	{'CT_463': 80.1}
TC_RS03920	{'CT_486': 84.08}
CT_424	{'TC_RS03580': 87.54}
CT_303	{'TC_RS02920': 83.54}
CT_367	{'TC_RS03275': 73.67}
CT_437	{'TC_RS03645': 85.9}
CT_443	{'TC_RS03680': 88.83}
CT_422	{'TC_RS03570': 81.07}
CT_370	{'TC_RS03290': 75.57}
TC_RS00940	{'CT_800': 79.81}
TC_RS03800	{'CT_t17': 100.0}
TC_RS02395	{'CT_206': 78.4}
CT_247	{'TC_RS02630': 79.83}
TC_RS01245	{'CT_857': 82.78}
CT_726	{'TC_RS00520': 81.75}
CT_605	{'TC_RS04540': 80.1}
CT_274	{'TC_RS02770': 83.81}
TC_RS00200	{'CT_668': 80.06}
