Query	Best Match(es)
CPn0250	{'CT_150': 85.44}
CT_779	{'CPn0925': 70.89}
CPn0540	{'CT_413': 64.11}
CPn1013	{'CT_855': 71.13}
CPn0854	{'CT_713': 68.57}
CPn0551	{'CT_438': 77.0}
CPn0183	{'CT_123': 72.43}
CT_462	{'CPn0579': 67.8}
CPn0893	{'CT_750': 69.72}
CT_807	{'CPn0958': 69.13}
CT_837	{'CPn0994': 65.52}
CPn0424	{'CT_275': 75.13}
CPn0282	{'CT_216': 71.8}
CT_502	{'CPn0621': 67.8}
CPn0834	{'CT_556': 76.42}
CT_482	{'CPn0687': 77.11}
CPn0632	{'CT_513': 71.24}
CPn0563	{'CT_447': 64.58}
CT_602	{'CPn0779': 67.36}
CPn0080	{'CT_316': 82.89}
CPn1058	{'CT_355': 68.81}
CPn0692	{'CT_684': 73.08}
CPn0957	{'CT_806': 67.62}
CPn0198	{'CT_175': 77.05}
CT_552	{'CPn0180': 91.3}
CT_064	{'CPn0359': 76.12}
CT_521	{'CPn0640': 83.17}
CPn0271	{'CT_136': 96.55}
CPn0597	{'CT_478': 73.36}
CT_034	{'CPn0127': 63.3}
CT_710	{'CPn0851': 74.42}
CT_838	{'CPn0995': 65.42}
CPn1068	{'CT_008': 67.74}
CPn0737	{'CT_640': 67.61}
CPn1059	{'CT_354': 68.83}
CPn1006	{'CT_849': 79.95}
CT_221	{'CPn0263': 72.01}
CT_171	{'CPn0405': 81.82}
CT_190	{'CPn0275': 74.1}
CT_396	{'CPn0503': 77.38}
CPn0359	{'CT_064': 76.12}
CPn0720	{'CT_659': 73.48}
CT_073	{'CPn0342': 70.91}
CT_817	{'CPn0969': 64.74, 'CPn0970': 64.74}
CPns01	{'CT_s01': 82.51}
CPn0610	{'CT_491': 75.62}
CT_438	{'CPn0551': 77.0}
CPn0244	{'CT_128': 80.77}
CT_t13	{'CPnt01': 87.67}
CPn0195	{'CT_198': 67.96}
CT_150	{'CPn0250': 85.44}
CT_569	{'CPn0818': 73.93}
CT_306	{'CPn0090': 66.61}
CT_020	{'CPn0110': 66.33}
CT_524	{'CPn0643': 80.9}
CT_042	{'CPn0388': 67.5}
CT_708	{'CPn0849': 74.66}
CT_703	{'CPn0844': 69.06}
CPn0933	{'CT_783': 67.73}
CT_665	{'CPn0711': 71.94}
CPn0345	{'CT_071': 66.0}
CPn0301	{'CT_242': 70.81}
CT_315	{'CPn0081': 78.07}
CT_136	{'CPn0271': 96.55}
CT_497	{'CPn0616': 68.76}
CPn0207	{'CT_204': 71.72}
CT_578	{'CPn0809': 63.9}
CPn0911	{'CT_767': 70.3}
CT_072	{'CPn0344': 69.9}
CPn0634	{'CT_515': 75.56}
CT_507	{'CPn0626': 75.46}
CPn0876	{'CT_735': 65.71}
CT_491	{'CPn0610': 75.62}
CT_335	{'CPn0039': 70.96}
CT_112	{'CPn0136': 67.55}
CT_t34	{'CPnt34': 98.61}
CT_122	{'CPn0184': 74.51}
CPn0591	{'CT_472': 71.82}
CT_011	{'CPn0100': 66.26}
CPn0413	{'CT_264': 68.3}
CT_394	{'CPn0501': 66.48}
CPn0966	{'CT_410': 69.1}
CT_453	{'CPn0569': 78.0}
CPn0879	{'CT_738': 69.51}
CT_t25	{'CPnt28': 98.63}
CPn0566	{'CT_450': 69.09}
CT_t09	{'CPnt12': 97.3}
CPn0444	{'CT_872': 84.09}
CT_528	{'CPn0647': 71.12}
CT_220	{'CPn0264': 70.7}
CPn0792	{'CT_589': 70.81}
CPn0086	{'CT_310': 70.54}
CPnt26	{'CT_t27': 97.26}
CT_133	{'CPn0072': 90.91}
CPn0362	{'CT_061': 69.3}
CT_819	{'CPn0971': 68.27}
CPn0339	{'CT_074': 68.07}
CPn0755	{'CT_616': 74.71}
CPn0622	{'CT_503': 70.92}
CPn0604	{'CT_486': 68.29}
CPn0996	{'CT_839': 70.88}
CPn0813	{'CT_574': 66.53}
CT_031	{'CPn0121': 80.0}
CPn0777	{'CT_604': 73.0}
CT_858	{'CPn1016': 67.68}
CT_455	{'CPn0571': 67.52}
CT_568	{'CPn0819': 90.48}
CPn0756	{'CT_615': 80.1}
CPn0679	{'CT_693': 67.92}
CPn1039	{'CT_366': 74.51}
CPn0959	{'CT_808': 75.1}
CT_835	{'CPn0992': 77.81}
CT_564	{'CPn0823': 68.78}
CPn0949	{'CT_799': 74.19}
CPn0588	{'CT_469': 87.1}
CT_831	{'CPn0988': 66.1}
CPn0139	{'CT_211': 64.85}
CPn0274	{'CT_189': 73.98}
CT_r03	{'CPnr03': 91.3}
CPn0849	{'CT_708': 74.58}
CT_711	{'CPn0852': 70.39}
CPn0121	{'CT_031': 80.0}
CT_652.1	{'CPn0063': 88.0}
CT_853	{'CPn0690': 100.0}
CPn0982	{'CT_825': 69.4}
CPn0083	{'CT_313': 72.96}
CT_145	{'CPn0148': 73.26}
CPn0857	{'CT_716': 79.17}
CPn0643	{'CT_524': 80.9}
CPn0667	{'CT_546': 65.45}
CT_274	{'CPn0423': 76.07}
CT_304	{'CPn0092': 74.88}
CPn0734	{'CT_627': 73.41}
CT_211	{'CPn0139': 64.85}
CPn0422	{'CT_273': 74.01}
CT_620	{'CPn0726': 63.74}
CPn0768	{'CT_644': 68.65}
CT_508	{'CPn0627': 80.85}
CT_675	{'CPn0701': 70.71}
CT_771	{'CPn0917': 73.72}
CT_389	{'CPn0491': 68.59}
CPn0095	{'CT_301': 68.82}
CPn0786	{'CT_595': 67.13}
CT_658	{'CPn0719': 70.9}
CPn0281	{'CT_215': 72.93}
CT_436	{'CPn0549': 83.33}
CPn0321	{'CT_092': 68.67}
CPn0603	{'CT_485': 71.32}
CPn0904	{'CT_761': 74.59}
CT_374	{'CPn1031': 69.24}
CT_599	{'CPn0782': 68.85}
CPn0695	{'CT_681': 69.28}
CPn0694	{'CT_682': 68.43}
CPn0938	{'CT_788': 78.57}
CT_546	{'CPn0667': 65.45}
CT_349	{'CPn0022': 71.33}
CT_622	{'CPn0728': 80.0}
CT_572	{'CPn0815': 67.47}
CT_616	{'CPn0755': 74.71}
CT_855	{'CPn1013': 71.13}
CT_614	{'CPn0757': 70.12}
CT_004	{'CPn0004': 69.93}
CT_500	{'CPn0619': 75.3}
CT_r01	{'CPnr01': 93.75}
CPnt28	{'CT_t25': 98.63}
CPn0436	{'CT_285': 71.43}
CPn0990	{'CT_833': 74.62}
CT_727	{'CPn0868': 68.08}
CPn0539	{'CT_868': 100.0}
CT_701	{'CPn0841': 75.95}
CPn0809	{'CT_578': 63.9}
CT_269	{'CPn0418': 66.82}
CPn0567	{'CT_451': 66.67}
CT_t01	{'CPnt04': 100.0}
CT_806	{'CPn0957': 67.62}
CPn0065	{'CT_144': 94.74}
CPn1014	{'CT_856': 73.16}
CPn0060	{'CT_291': 70.28}
CPn0288	{'CT_195': 80.95}
CPn1004	{'CT_847': 67.88}
CT_257	{'CPn0395': 67.55}
CT_778	{'CPn0924': 67.19}
CT_782	{'CPn0932': 70.79}
CPn0310	{'CT_251': 67.29}
CPnt35	{'CT_t35': 100.0}
CT_354	{'CPn1059': 68.83}
CT_791	{'CPn0940': 66.72}
CT_236	{'CPn0295': 80.3}
CPn0090	{'CT_306': 66.61}
CT_278	{'CPn0427': 69.69}
CT_022	{'CPn0112': 83.33}
CT_t33	{'CPnt33': 98.59}
CPn0030	{'CT_343': 66.91}
CT_476	{'CPn0595': 69.54}
CT_570	{'CPn0817': 67.07}
CPn0606	{'CT_488': 65.31}
CPn0851	{'CT_710': 74.42}
CT_046	{'CPn0384': 63.85}
CPn0840	{'CT_700': 64.8}
CPn0036	{'CT_338': 87.8}
CPn0958	{'CT_807': 69.13}
CT_811	{'CPn0962': 68.07}
CT_t29	{'CPnt24': 100.0}
CPn0963	{'CT_812': 82.61}
CT_t04	{'CPnt09': 97.59}
CPn0505	{'CT_290': 100.0}
CT_352	{'CPn1066': 78.5}
CPnt10	{'CT_t03': 100.0}
CPn0807	{'CT_580': 64.65}
CPn0123	{'CT_033': 68.65}
CPn0848	{'CT_707': 68.06}
CT_409	{'CPn0536': 69.43}
CPn0302	{'CT_243': 70.2}
CPn0577	{'CT_460': 72.73}
CPn0707	{'CT_669': 77.43}
CPn0859	{'CT_718': 64.67}
CT_846	{'CPn1003': 65.07}
CPn0658	{'CT_538': 76.29}
CT_t22	{'CPnt22': 96.43}
CPnt30	{'CT_t23': 94.59}
CPn0675	{'CT_696': 71.64}
CPn0410	{'CT_261': 67.01}
CT_246	{'CPn0305': 73.69}
CT_636	{'CPn0741': 67.79}
CT_447	{'CPn0563': 64.58}
CT_827	{'CPn0984': 70.8}
CPn0347	{'CT_069': 64.92}
CPn0115	{'CT_025': 67.89}
CT_397	{'CPn0504': 71.0}
CT_514	{'CPn0633': 77.22}
CT_493	{'CPn0612': 68.99}
CPn0496	{'CT_391': 67.61}
CT_729	{'CPn0870': 70.36}
CT_700	{'CPn0840': 64.8}
CT_234	{'CPn0293': 64.57}
CT_314	{'CPn0082': 78.44}
CPn0134	{'CT_110': 80.92}
CT_852	{'CPn1010': 66.24}
CPn0544	{'CT_418': 70.06}
CT_378	{'CPn1025': 69.07}
CPn0968	{'CT_816': 65.18}
CT_356	{'CPn1057': 67.07}
CT_386	{'CPn0489': 72.55}
CPn0239	{'CT_186': 66.67}
CPn0616	{'CT_497': 68.76}
CPn0377	{'CT_055': 73.67}
CT_184	{'CPn0237': 67.21}
CT_850	{'CPn1008': 87.88}
CT_322	{'CPn0074': 83.21}
CPn0867	{'CT_726': 70.12}
CT_319	{'CPn0077': 76.76}
CPn0875	{'CT_734': 74.38}
CT_094	{'CPn0319': 73.5}
CPn0726	{'CT_620': 63.74}
CPn0286	{'CT_194': 73.22}
CT_421	{'CPn0506': 74.25}
CT_580	{'CPn0807': 64.65}
CPnt01	{'CT_t13': 87.67}
CPn0760	{'CT_611': 68.95}
CPn0089	{'CT_307': 76.61}
CPn0640	{'CT_521': 83.17}
CPn0586	{'CT_468': 69.68}
CPn0100	{'CT_011': 66.26}
CT_026	{'CPn0116': 76.9}
CT_368	{'CPn1037': 66.75}
CPn0804	{'CT_583': 69.92}
CT_522	{'CPn0641': 78.58}
CT_706	{'CPn0847': 78.31}
CT_693	{'CPn0679': 67.92}
CPn0715	{'CT_661': 69.48}
CPnt37	{'CT_t37': 96.34}
CPn0117	{'CT_027': 70.96}
CPnt24	{'CT_t29': 100.0}
CT_692	{'CPn0680': 71.1}
CT_661	{'CPn0715': 69.48}
CT_021	{'CPn0111': 74.68}
CT_745	{'CPn0888': 64.64}
CT_486	{'CPn0604': 68.29}
CT_487	{'CPn0605': 66.12}
CPn0781	{'CT_600': 72.89}
CPn0337	{'CT_076': 72.39}
CPn0635	{'CT_516': 77.35}
CPn0844	{'CT_703': 69.06}
CPn0946	{'CT_796': 66.79}
CT_213	{'CPn0141': 68.22}
CPn0309	{'CT_250': 70.71}
CT_r06	{'CPnr03': 91.3}
CPnt33	{'CT_t33': 98.59}
CPn0646	{'CT_527': 71.09}
CT_109	{'CPn0133': 75.79}
CPn0769	{'CT_643': 69.57}
CT_794	{'CPn0942': 68.02}
CT_421.1	{'CPn0507': 79.0}
CPn0114	{'CT_024': 69.14}
CT_451	{'CPn0567': 66.67}
CT_035	{'CPn0128': 65.08}
CT_652	{'CPn0752': 78.45}
CT_513	{'CPn0632': 71.24}
CT_469	{'CPn0588': 87.1}
CT_084	{'CPn0329': 74.19}
CT_318	{'CPn0078': 75.43}
CT_076	{'CPn0337': 72.39}
CT_785	{'CPn0935': 78.26}
CT_054	{'CPn0378': 69.52}
CPn0578	{'CT_461': 66.48}
CT_446	{'CPn0561': 71.78}
CPn0416	{'CT_267': 80.84}
CPn0874	{'CT_733': 64.98}
CPn0307	{'CT_248': 70.84}
CT_731	{'CPn0872': 66.78}
CPn0889	{'CT_746': 66.39}
CPn0552	{'CT_439': 78.44}
CT_738	{'CPn0879': 69.51}
CT_662	{'CPn0714': 76.64}
CT_640	{'CPn0737': 67.61}
CPn0666	{'CT_545': 69.61}
CPn0569	{'CT_453': 78.0}
CPn0263	{'CT_221': 72.01}
CPn0954	{'CT_163': 95.65}
CT_722	{'CPn0863': 73.04}
CPn0985	{'CT_828': 75.43}
CT_268	{'CPn0417': 63.82}
CT_760	{'CPn0903': 69.8}
CPn0702	{'CT_674': 73.14}
CPn0384	{'CT_046': 63.85}
CPn0071	{'CT_325': 67.0}
CT_448	{'CPn0564': 67.5}
CPn0837	{'CT_697': 69.76}
CT_733	{'CPn0874': 64.98}
CT_603	{'CPn0778': 65.98}
CT_266	{'CPn0415': 67.42}
CPn0088	{'CT_308': 73.16}
CPn0800	{'CT_587': 69.29}
CPn0414	{'CT_265': 76.69}
CT_146	{'CPn0149': 65.08}
CT_610	{'CPn0761': 66.86}
CT_376	{'CPn1028': 74.1}
CPn0032	{'CT_341': 75.42}
CPn0823	{'CT_564': 68.78}
CPn0104	{'CT_017': 66.89}
CT_126	{'CPn0246': 73.91}
CPn0027	{'CT_344': 74.25}
CT_452	{'CPn0568': 67.99}
CPn0346	{'CT_070': 69.1}
CT_787	{'CPn0937': 81.05}
CPn0297	{'CT_238': 65.76}
CT_233	{'CPn0292': 94.74}
CT_217	{'CPn0261': 69.14}
CPn0119	{'CT_029': 68.69}
CT_742	{'CPn0885': 64.26}
CPn0921	{'CT_775': 66.07}
CPn0762	{'CT_650': 76.56}
CPn0382	{'CT_048': 71.43}
CT_t07	{'CPnt06': 95.95}
CT_698	{'CPn0838': 67.45}
CT_839	{'CPn0996': 70.88}
CT_092	{'CPn0321': 68.67}
CPn0101	{'CT_012': 70.74}
CT_656	{'CPn0717': 68.29}
CPn0290	{'CT_231': 66.92}
CPn0326	{'CT_087': 66.95}
CPn0020	{'CT_351': 67.61}
CT_426	{'CPn0513': 66.13}
CT_080	{'CPn0333': 82.35}
CPn0529	{'CT_402': 75.0}
CPn0864	{'CT_723': 73.2}
CPn0739	{'CT_638': 71.36}
CT_494	{'CPn0613': 66.13}
CPn0895	{'CT_752': 78.32}
CT_445	{'CPn0560': 73.48}
CPn0891	{'CT_748': 72.26}
CT_127	{'CPn0245': 75.31}
CPn0245	{'CT_127': 75.31}
CPn0704	{'CT_672': 75.24}
CT_323	{'CPn0073': 78.83}
CT_t11	{'CPnt03': 94.52}
CT_390	{'CPn0495': 67.13}
CT_341	{'CPn0032': 75.42}
CPn0192	{'CT_129': 71.03}
CT_672	{'CPn0704': 75.24}
CT_468	{'CPn0586': 69.68}
CPn0135	{'CT_111': 76.47}
CPn1028	{'CT_376': 74.1}
CPn0660	{'CT_540': 71.52}
CT_210	{'CPn0138': 68.57}
CPn0852	{'CT_711': 70.39}
CT_585	{'CPn0802': 72.52}
CT_851	{'CPn1009': 72.77}
CPn0133	{'CT_109': 75.79}
CPn0421	{'CT_272': 68.41}
CPn0860	{'CT_719': 77.0}
CPnt07	{'CT_t05': 100.0}
CT_395	{'CPn0502': 74.12}
CPn0402	{'CT_107': 68.12}
CT_505	{'CPn0624': 71.92}
CPn0530	{'CT_403': 66.61}
CT_243	{'CPn0302': 70.2}
CT_506	{'CPn0625': 78.77}
CPn0208	{'CT_205': 68.01}
CPn0650	{'CT_531': 69.28}
CPn0924	{'CT_778': 67.19}
CT_437	{'CPn0550': 79.09}
CPn0380	{'CT_052': 67.69}
CT_579	{'CPn0808': 66.01}
CPn0520	{'CT_431': 77.31}
CT_t12	{'CPnt02': 95.83}
CPn0031	{'CT_342': 82.39}
CPn0236	{'CT_183': 67.2}
CT_388	{'CPn0497': 70.67}
CPn0298	{'CT_239': 70.85}
CPn0654	{'CT_535': 72.73}
CT_721	{'CPn0862': 83.33}
CPn0237	{'CT_184': 67.21}
CT_209	{'CPn0153': 69.7}
CT_801	{'CPn0951': 78.04}
CPn0723	{'CT_653': 74.72}
CPn0533	{'CT_406': 76.69}
CT_398.1	{'CPns02': 81.94}
CT_750	{'CPn0893': 69.72}
CPn0435	{'CT_284': 69.16}
CPn0710	{'CT_666': 79.25}
CT_466	{'CPn0583': 70.42}
CPn0541	{'CT_415': 71.7}
CT_595	{'CPn0786': 67.13}
CT_025	{'CPn0115': 67.89}
CT_178	{'CPn0229': 67.2}
CT_t36	{'CPnt36': 100.0}
CT_457	{'CPn0573': 73.6}
CT_186	{'CPn0239': 66.67}
CT_551	{'CPn0672': 66.92}
CT_253	{'CPn0399': 66.67}
CT_512	{'CPn0631': 76.45}
CPn0105	{'CT_016': 69.23}
CPn0845	{'CT_704': 70.13}
CPn0289	{'CT_230': 70.51}
CPn0518	{'CT_429': 77.75}
CT_726	{'CPn0867': 70.12}
CT_632	{'CPn0746': 69.75}
CPn0847	{'CT_706': 78.31}
CPn0888	{'CT_745': 64.64}
CT_100	{'CPn0313': 72.39}
CPn1057	{'CT_356': 67.07}
CT_584	{'CPn0803': 76.36}
CT_347	{'CPn0024': 68.7}
CPn0764	{'CT_648': 70.45}
CPn0732	{'CT_625': 68.29}
CT_t20	{'CPnt20': 98.81}
CT_107	{'CPn0402': 68.12}
CPn0623	{'CT_504': 78.45}
CPn1033	{'CT_372': 64.87}
CT_561	{'CPn0826': 65.84}
CPn0077	{'CT_319': 76.76}
CPn0621	{'CT_502': 67.8}
CPn1005	{'CT_848': 72.31}
CT_467	{'CPn0584': 64.83}
CT_594	{'CPn0787': 67.79}
CPn0669	{'CT_548': 72.43}
CT_110	{'CPn0134': 80.92}
CPn0092	{'CT_304': 74.88}
CT_301	{'CPn0095': 68.82}
CPn1034	{'CT_371': 76.47}
CT_001	{'CPn0001': 73.33}
CPn0441	{'CT_007': 68.72}
CT_106	{'CPn0403': 76.84}
CPn0023	{'CT_348': 74.63}
CT_131	{'CPn0189': 67.82}
CPn0264	{'CT_220': 70.7}
CPn0350	{'CT_066': 74.25}
CPn0783	{'CT_598': 85.0}
CT_531	{'CPn0650': 69.28}
CPn0231	{'CT_180': 64.64}
CPn0581	{'CT_464': 73.97}
CPn0091	{'CT_305': 64.3}
CT_373	{'CPn1032': 78.45}
CT_141	{'CPn0260': 65.12}
CT_489	{'CPn0607': 70.48}
CT_525	{'CPn0644': 74.94}
CT_297	{'CPn0054': 66.29}
CPn0818	{'CT_569': 73.93}
CPn0116	{'CT_026': 76.9}
CPn0531	{'CT_404': 66.48}
CPn0940	{'CT_791': 66.72}
CPn0521	{'CT_432': 72.02}
CT_730	{'CPn0871': 76.19}
CPnt29	{'CT_t24': 98.65}
CPn0647	{'CT_528': 71.12}
CT_651	{'CPn0751': 78.85}
CT_527	{'CPn0646': 71.09}
CT_r05	{'CPnr02': 93.18}
CT_635	{'CPn0742': 75.0}
CT_t16	{'CPnt16': 97.26}
CPn0504	{'CT_397': 71.0}
CT_607	{'CPn0773': 72.52}
CT_498	{'CPn0617': 70.27}
CPn0294	{'CT_235': 66.12}
CT_202	{'CPn0202': 66.33}
CPn0689	{'CT_687': 65.01}
CT_545	{'CPn0666': 69.61}
CPn0962	{'CT_811': 68.07}
CT_857	{'CPn1015': 72.9}
CPnt31	{'CT_t31': 98.61}
CT_743	{'CPn0886': 80.46}
CT_416	{'CPn0542': 65.9}
CT_270	{'CPn0419': 68.36}
CT_781	{'CPn0931': 72.73}
CPn0351	{'CT_065': 74.59}
CPn0184	{'CT_122': 74.51}
CT_362	{'CPn1049': 68.99}
CPn0580	{'CT_463': 68.53}
CPn0500	{'CT_393': 67.12}
CT_030	{'CPn0120': 65.06}
CT_520	{'CPn0639': 73.52}
CPn0709	{'CT_667': 71.36}
CPn0751	{'CT_651': 78.85}
CT_720	{'CPn0861': 65.58}
CPn0870	{'CT_729': 70.36}
CPn0729	{'CT_623': 66.87}
CPn0648	{'CT_529': 72.88}
CT_277	{'CPn0929': 100.0}
CT_677	{'CPn0699': 69.57}
CPn0595	{'CT_476': 69.54}
CPn0072	{'CT_133': 90.91}
CT_862	{'CPn1021': 73.19}
CPn0389	{'CT_041': 67.7}
CPn0508	{'CT_421.2': 76.67}
CPn0872	{'CT_731': 66.78}
CPn0373	{'CT_057': 67.82}
CPn0832	{'CT_558': 68.76}
CPnt34	{'CT_t34': 98.61}
CPn0863	{'CT_722': 73.04}
CT_627	{'CPn0734': 73.41}
CT_t23	{'CPnt30': 94.59}
CPn0063	{'CT_652.1': 88.0}
CPn0040	{'CT_334': 69.35}
CPn0420	{'CT_631': 100.0}
CPn1060	{'CT_331': 68.52}
CPnt22	{'CT_t22': 96.43}
CPn0778	{'CT_603': 65.98}
CPn1003	{'CT_846': 65.07}
CT_454	{'CPn0570': 70.69}
CPn0706	{'CT_670': 78.0}
CPn0594	{'CT_475': 66.42}
CPn0926	{'CT_780': 65.57}
CT_309	{'CPn0087': 68.29}
CPn0841	{'CT_701': 75.95}
CPn0652	{'CT_533': 71.73}
CPn0399	{'CT_253': 66.67}
CPn0916	{'CT_770': 75.38}
CPn0319	{'CT_094': 73.5}
CPn0590	{'CT_471': 68.21}
CT_802	{'CPn0952': 79.12}
CPn0035	{'CT_339': 71.15}
CPn0817	{'CT_570': 67.07}
CPn0993	{'CT_836': 74.24}
CPn0878	{'CT_737': 71.4}
CT_404	{'CPn0531': 66.48}
CPn0917	{'CT_771': 73.72}
CT_331	{'CPn1060': 68.52}
CPn0054	{'CT_297': 66.29}
CPn1009	{'CT_851': 72.77}
CPn0509	{'CT_422': 70.98}
CT_t32	{'CPnt32': 95.95}
CT_479	{'CPn0598': 68.63}
CPn0836	{'CT_554': 63.7}
CPn1012	{'CT_854': 70.83}
CPn0915	{'CT_769': 72.22}
CPn0613	{'CT_494': 66.13}
CT_859	{'CPn1017': 68.47}
CT_088	{'CPn0325': 66.57}
CPn0819	{'CT_568': 90.48}
CPn0703	{'CT_673': 73.64}
CT_153	{'CPn0176': 63.81}
CT_009	{'CPn1069': 71.18}
CT_003	{'CPn0003': 68.51}
CT_083	{'CPn0330': 64.29}
CPn0736	{'CT_641': 67.19}
CT_495	{'CPn0614': 66.09}
CT_799	{'CPn0949': 74.19}
CPn0719	{'CT_658': 70.9}
CPn0598	{'CT_479': 68.63}
CT_645	{'CPn0767': 67.45}
CPn0625	{'CT_506': 78.77}
CPn0661	{'CT_541': 72.38}
CT_709	{'CPn0850': 79.98}
CPn0316	{'CT_097': 78.85}
CPn0548	{'CT_435': 66.67}
CPn0853	{'CT_712': 71.97}
CT_648	{'CPn0764': 70.45}
CPn0838	{'CT_698': 67.45}
CT_339	{'CPn0035': 71.15}
CPn0827	{'CT_560': 65.95}
CPn0482	{'CT_381': 67.36}
CT_741	{'CPn0884': 75.92}
CT_142	{'CPn0255': 82.5}
CPn0360	{'CT_063': 66.43}
CT_519	{'CPn0638': 72.65}
CT_604	{'CPn0777': 73.0}
CPn0564	{'CT_448': 67.5}
CPn0013	{'CT_412': 92.59}
CPn0128	{'CT_035': 65.08}
CPn0543	{'CT_417': 68.17}
CT_849	{'CPn1006': 79.95}
CPn0317	{'CT_096': 72.17}
CT_747	{'CPn0890': 66.84}
CT_748	{'CPn0891': 72.26}
CPn1017	{'CT_859': 68.47}
CT_056	{'CPn0374': 68.1}
CT_816	{'CPn0968': 65.18}
CPn0407	{'CT_103': 72.67}
CT_197	{'CPn0194': 66.37}
CPnr03	{'CT_r06': 91.3, 'CT_r03': 91.3}
CT_600	{'CPn0781': 72.89}
CPn0568	{'CT_452': 67.99}
CPn0314	{'CT_099': 71.17}
CT_863	{'CPn1022': 73.93}
CT_684	{'CPn0692': 73.08}
CPn0200	{'CT_200': 72.26}
CT_267	{'CPn0416': 80.84}
CPn0790	{'CT_591': 70.52}
CT_456	{'CPn0572': 73.49}
CPn0693	{'CT_683': 72.91}
CPnt09	{'CT_t04': 97.59}
CPn0885	{'CT_742': 64.26}
CT_868	{'CPn0539': 100.0}
CPn0931	{'CT_781': 72.73}
CPn0662	{'CT_542': 72.61}
CT_725	{'CPn0866': 75.36}
CPn0984	{'CT_827': 70.8}
CT_511	{'CPn0630': 75.89}
CT_666	{'CPn0710': 79.25}
CPn1021	{'CT_862': 73.19}
CT_826	{'CPn0983': 69.48}
CT_086	{'CPn0327': 76.67}
CPn0249	{'CT_151': 66.8}
CT_363	{'CPn1048': 67.69}
CT_756	{'CPn0899': 66.22}
CT_328	{'CPn1063': 75.27}
CT_613	{'CPn0758': 66.36}
CT_099	{'CPn0314': 71.17}
CT_650	{'CPn0762': 76.56}
CT_734	{'CPn0875': 74.38}
CPn0405	{'CT_171': 81.82}
CPn0519	{'CT_430': 71.31}
CT_746	{'CPn0889': 66.39}
CPn0025	{'CT_346': 68.95}
CT_287	{'CPn0438': 66.27}
CT_704	{'CPn0845': 70.13}
CT_461	{'CPn0578': 66.48}
CPn0629	{'CT_510': 73.13}
CPn0965	{'CT_411': 64.84}
CPn0374	{'CT_056': 68.1}
CT_342	{'CPn0031': 82.39}
CPnt05	{'CT_t08': 100.0}
CT_369	{'CPn1036': 68.18}
CT_696	{'CPn0675': 71.64}
CPn0255	{'CT_142': 82.5}
CPn0112	{'CT_022': 83.33}
CPn0835	{'CT_555': 66.54}
CPn0997	{'CT_840': 73.12}
CT_558	{'CPn0832': 68.76}
CPn0194	{'CT_197': 66.37}
CT_422	{'CPn0509': 70.98}
CPn0884	{'CT_741': 75.92}
CT_728	{'CPn0869': 67.62}
CT_761	{'CPn0904': 74.59}
CT_715	{'CPn0856': 67.52}
CPn0969	{'CT_817': 64.74}
CT_533	{'CPn0652': 71.73}
CPn0510	{'CT_423': 70.44}
CPn0144	{'CT_113': 74.81}
CT_401	{'CPn0528': 72.52}
CT_714	{'CPn0855': 68.74}
CT_307	{'CPn0089': 76.61}
CT_593	{'CPn0788': 71.21}
CT_071	{'CPn0345': 66.0}
CT_865	{'CPn0476': 82.46}
CPn0160	{'CT_207': 67.24}
CT_463	{'CPn0580': 68.53}
CPn0761	{'CT_610': 66.86}
CT_795	{'CPn0945': 81.25}
CT_608	{'CPn0772': 65.26}
CPn0953	{'CT_803': 71.53}
CT_182	{'CPn0235': 65.17}
CPn0638	{'CT_519': 72.65}
CT_t17	{'CPnt17': 95.18}
CPn0526	{'CT_399': 66.22}
CT_205	{'CPn0208': 68.01}
CPn0397	{'CT_259': 65.98}
CT_023	{'CPn0113': 73.41}
CPn0219	{'CT_193': 69.18}
CT_151	{'CPn0249': 66.8}
CPn0815	{'CT_572': 67.47}
CT_121	{'CPn0185': 69.23}
CPn0759	{'CT_612': 75.34}
CPn0741	{'CT_636': 67.79}
CT_t26	{'CPnt27': 95.89}
CT_571	{'CPn0816': 70.7}
CPn0920	{'CT_774': 64.19}
CPn0058	{'CT_293': 73.9}
CT_450	{'CPn0566': 69.09}
CPn0511	{'CT_424': 73.39}
CPn0833	{'CT_557': 69.1}
CPn0585	{'CT_223': 88.89}
CPn0637	{'CT_518': 80.76}
CT_459	{'CPn0575a': 71.03}
CPn0991	{'CT_834': 84.1}
CT_290	{'CPn0505': 100.0}
CPnt23	{'CT_t30': 100.0}
CPn0948	{'CT_798': 74.06}
CPn0918	{'CT_772': 72.92}
CPn0267	{'CT_166': 100.0}
CPn0721	{'CT_655': 68.42}
CT_707	{'CPn0848': 68.06}
CPn0589	{'CT_470': 70.59}
CT_t31	{'CPnt31': 98.61}
CT_843	{'CPn1000': 80.49}
CT_573	{'CPn0814': 67.82}
CT_646	{'CPn0766': 74.75}
CPn1008	{'CT_850': 87.88}
CT_529	{'CPn0648': 72.88}
CT_204	{'CPn0207': 71.72}
CPn0037	{'CT_337': 72.09}
CPn0097	{'CT_332': 69.48}
CPn0145	{'CT_114': 70.17}
CPn0877	{'CT_736': 69.28}
CT_166	{'CPn0267': 100.0}
CPn0081	{'CT_315': 78.07}
CPn0206	{'CT_203': 70.56}
CT_475	{'CPn0594': 66.42}
CPn0276	{'CT_191': 67.66}
CT_338	{'CPn0036': 87.8}
CPn0633	{'CT_514': 77.22}
